meanings,word,score
"麻酔ガス,ますいがす",anesthetic gas,0
"麻酔学,ますいがく",anesthetics,0
"麻酔医,ますいい",anesthetist,0
"麻酔士,ますいさむらい",anesthetist,0
"麻酔計,ますいけい",anesthetometer,0
"曲がりくねった通路,まがりくねったつうろ",anfractuosity,0
"末梢血管拡張,まっしょうけっかんかくちょう",angiotelectasia,0
"末梢血管拡張,まっしょうけっかんかくちょう",angiotelectasis,0
"マガン属,まがんぞく",Anser,0
"前葉,まえは",anter,0
"前であること,まえであること",anteriority,0
"待合室,まちあいしつ",anteroom,0
"真猿亜目,まことさるあめ",Anthropoidea,0
"麻薬撲滅の日,まやくぼくめつのにち",Anti-Drugs Day,0
"真数,まことかず",antilog,0
"真数,まことかず",antilogarithm,0
"幕あいの道化狂言,まくあいのどうけきょうげん",antimask,0
"幕あいの道化狂言,まくあいのどうけきょうげん",antimasque,0
"麻薬拮抗薬,まやくきっこうくすり",antinarcotic,0
"まひ治療薬,まひちりょうやく",antiparalytic,0
"魔よけサンゴ類,まよけさんごるい",Antipatharia,0
"全く正反対の二人,まったくせいはんたいのふたり",antipodes,0
"全く正反対の人,まったくせいはんたいのにん",antipodes,0
"澳門,まかお",Aomen,0
"松果体機能不全,まつかからだきのうふぜん",apinealism,0
"幻,まぼろし",apparition,0
"間抜け,まぬけ",applehead,0
"幻姿,まぼろしすがた",apport,0
"前掛け,まえかけ",apron,0
"魔王,まおう",arch-enemy,0
"魔王,まおう",archfiend,0
"正の要素,まさのようそ",archibole,0
"前腎,まえじん",archinephron,0
"マスターベーション,ますたーべーしょん",armswing,0
"間抜け,まぬけ",arse-wipe,0
"間抜け,まぬけ",arse-wiper,0
"慢性ヒ素中毒,まんせいひもとちゅうどく",arseniasis,0
"慢性ヒ素中毒症,まんせいひもとちゅうどくしょう",arsenicalism,0
"埋蔵物,まいぞうぶつ",artifact,5
"間抜け,まぬけ",ass-wipe,0
"間抜け,まぬけ",ass-wiper,0
"まるせ,まるせ",Association of Meteor Observers in Setouchi Area,0
"マリアの被昇天,まりあのひしょうてん",assumption,6
"升麻,ますあさ",astilbe,0
"マランガ,まらんが",asyautia,0
"マルクス兄弟珍サーカス,まるくすきょうだいちんさーかす",At The Circus,0
"真我,まことわれ",atman,0
"摩耗,まもう",attrition,7
"摩滅,まめつ",attrition,7
"磨砕機,まさいき",attritor,0
"末尾音,まつびおと",auslaut,0
"まさかり,まさかり",ax,0
"摩天楼,まてんろう",babel,0
"末っ子,まつっこ",baby,1
"孫の手,まごのて",back-scratcher,0
"まずいショット,まずいしょっと",bad shot,0
"回り止め,まわりとめ",baffle,0
"マラガ湾,まらがわん",Bahia de Malaga,0
"マグダレナ湾,まぐだれなわん",Bahia Magdalena,0
"丸剤,まるざい",ball,1
"麻薬の売人,まやくのばいにん",balla,0
"マフグ,まふぐ",balloonfish,0
"マリフアナたばこ,まりふあなたばこ",bam,0
"まやかし,まやかし",bamboozlement,0
"マリフアナ,まりふあな",bammy,0
"マイアミ5,まいあみご",Ban of the Hand,0
"マミジロミツドリ,まみじろみつどり",bananaquit,0
"間に合わせ,まにあわせ",band-aid,0
"マーチングバンドのメンバー,まーちんぐばんどのめんばー",bando,0
"マリフアナ,まりふあな",banji,0
"マレーシア中央銀行,まれーしあちゅうおうぎんこう",Bank of Negara Malaysia,0
"末尾アクセントが鋭アクセントから重アクセントに変化した語,まつびあくせんとがえいあくせんとからじゅうあくせんとにへんかしたご",barytone,0
"繭糸,まゆいと",bave,0
"マホガニー材,まほがにーざい",baywood,0
"豆,まめ",bean,0
"豆の形に似たもの,まめのかたちににたもの",bean,0
"マサチューセッツ州ボストン,まさちゅーせっつしゅうぼすとん",Bean Town,0
"豆料理を出す店,まめりょうりをだすみせ",beanery,0
"マメの支柱,まめのしちゅう",beanpole,0
"優れている人,まされているにん",beat,0
"優れたもの,まされたもの",beauty,0
"マットレス,まっとれす",bed,0
"マンハッタン花物語,まんはったんはなものがたり",Bed of Roses,0
"丸めた毛布,まるめたもうふ",bedroll,0
"巻きたばこ,まきたばこ",beedi,0
"間抜け,まぬけ",beefhead,0
"魔王,まおう",Beelzebub,0
"迷子防止用警報装置,まいごぼうしようけいほうそうち",Beeperkid,0
"前未来,まえみらい",before-future,0
"前過去,まえかこ",before-past,0
"前の出来事,まえのできごと",beforemath,0
"前の状況,まえのじょうきょう",beforemath,0
"マルコヴィッチの穴,まるこゔぃっちのあな",Being John Malkovich,0
"マツタケ,まつたけ",bell-end,0
"マスメディア以外の手段による広告,ますめでぃあいがいのしゅだんによるこうこく",below-the-line,0
"マリフアナ,まりふあな",belt,0
"曲げること,まげること",bend,6
"曲げられたもの,まげられたもの",bend,6
"曲げ型,まげかた",bender,0
"曲げ加工,まげかこう",bending,0
"曲がり,まがり",bentness,0
"麻薬中毒の犯罪者,まやくちゅうどくのはんざいしゃ",bentnose,0
"曲げ木,まげき",bentwood,0
"間抜け,まぬけ",berk,0
"まき餌,まきえさ",berley,0
"優れている人,まされているにん",better,2
"優れていること,まされていること",betterness,0
"魔法にかけること,まほうにかけること",bewitchery,0
"魔力,まりょく",bewitchment,0
"豆本,まめほん",bibelot,0
"マリフアナ,まりふあな",biftah,0
"摩天楼に抱かれて,まてんろうにだかれて",Big Blue,0
"ママ・グランデの葬儀,まま・ぐらんでのそうぎ",Big Mama's Funeral,0
"マルクス兄弟／デパート騒動,まるくすきょうだい／でぱーとそうどう",Big Store,0
"股上の浅い男子用水泳パンツ,またじょうのあさいだんしようすいえいぱんつ",bikini,0
"麻薬の一包み,まやくのいちつつみ",bindle,0
"麻薬,まやく",bing,0
"間抜け,まぬけ",bird-brain,0
"マリフアナ,まりふあな",bird-wood,0
"間抜け,まぬけ",birk,0
"丸太乗り競技,まるたのりきょうぎ",birling,0
"マスクされたビット,ますくされたびっと",bits-masked,0
"真っ暗でむさくるしい場所,まっくらでむさくるしいばしょ",Black Hole of Calcutta,0
"混ぜること,まぜること",blend,0
"瞼板縫合,まぶたいたほうごう",blepharorrhaphy,0
"牧神の祝福,まきかみのしゅくふく",Blessing of Pan,0
"惑わすもの,まどわすもの",blindfold,0
"窓のない階,まどのないかい",blindstory,0
"まばたき,まばたき",blink,0
"まめ,まめ",blister,0
"マツナ,まつな",blite,0
"丸ぽちゃ,まるぽちゃ",blob,0
"間抜け,まぬけ",blob,0
"マックイーンの絶対の危機,まっくいーんのぜったいのきき",Blob,0
"まき割り台,まきわりだい",block,4
"まな板,まないた",block,4
"街区,まちく",block,4
"マフィアの妻たち,まふぃあのつまたち",Blood Vows,0
"間抜け,まぬけ",blubberbrain,0
"間抜け,まぬけ",blubberhead,0
"間抜け,まぬけ",blunderhead,0
"マリフアナたばこ,まりふあなたばこ",blunt,6
"マリフアナ,まりふあな",bo-bo,0
"賄い,まかない",board,4
"間借り人,まがりにん",boarder,0
"賄い付き下宿屋,まかないつきげしゅくや",boardinghouse,0
"まずい食べ物,まずいたべもの",bobbin,0
"マッサージ,まっさーじ",bodywork,0
"間抜け,まぬけ",bogan,0
"間抜け,まぬけ",bollock-brain,0
"マピミ砂漠,まぴみさばく",Bolson de Mapimi,0
"丸太,まるた",bolt,0
"まんじゅう繰形,まんじゅうそうかたち",boltel,0
"マリフアナたばこ,まりふあなたばこ",bomber,0
"マルハナバチ科,まるはなばちか",Bombidae,0
"マルハナバチ属,まるはなばちぞく",Bombus,0
"間抜け,まぬけ",bonehead,0
"間抜け,まぬけ",bonetop,0
"マリフアナ用水ギセル,まりふあなようすいぎせる",bong,0
"マリフアナ,まりふあな",boo,0
"間抜け,まぬけ",boob,0
"間抜け,まぬけ",booby,0
"麻薬を売買する人,まやくをばいばいするにん",boofer,0
"間抜け,まぬけ",boofhead,0
"幻の特装本,まぼろしのとくそうほん",Bookman's Wake,0
"牧夫,まきおっと",booly,0
"マスコミを利用した攻撃,ますこみをりようしたこうげき",bork,0
"まんじゅう繰形,まんじゅうそうかたち",boutel,0
"まんじゅう繰形,まんじゅうそうかたち",bowtel,0
"升席の予約者,ますせきのよやくしゃ",boxholder,0
"魔術師,まじゅつし",boyla,0
"真夜中のパーティー,まよなかのぱーてぃー",Boys In the Band,0
"間抜け,まぬけ",bozo,0
"間抜け,まぬけ",brack-brain,0
"末端枝,まったんえだ",branchlet,0
"真ちゅう細工師,まことちゅうさいくし",brasier,0
"真ちゅう,まことちゅう",brass,0
"真ちゅう製品,まことちゅうせいひん",brassware,0
"真ちゅう細工師,まことちゅうさいくし",brazier,0
"毎日の生活に必須のもの,まいにちのせいかつにひっすのもの",bread and butter,0
"混ぜ合わせ,まぜあわせ",brew,0
"マイナー・ブラザース／史上最大の賭け,まいなー・ぶらざーす／しじょうさいだいのかけ",Brewster's Millions,0
"マジソン郡の橋,まじそんぐんのはし",Bridge of Madison County,0
"マディソン郡の橋,までぃそんぐんのはし",Bridges of Madison County,0
"マリフアナ,まりふあな",brifo,0
"マリフアナ,まりふあな",broccoli,0
"マザマジカ,まざまじか",brocket,0
"魔法のほうき,まほうのほうき",Broomsticks and Other Tales,0
"マクマレン兄弟,まくまれんきょうだい",Brothers McMullen,0
"眉,まゆ",brow,0
"睫毛挙上,まつげきょうえ",browlift,0
"眉弓,まゆゆみ",browridge,0
"マメゾウムシ科,まめぞうむしか",Bruchidae,0
"マゴケ亜綱,まごけあこう",Bryales,0
"間抜け,まぬけ",bubblehead,0
"丸盾,まるたて",buckler,0
"マリフアナ,まりふあな",bud,0
"マリフアナ,まりふあな",budlies,0
"マリフアナ調剤師,まりふあなちょうざいし",budtender,0
"マリフアナ,まりふあな",budulars,0
"マニア,まにあ",buff,0
"マニア,まにあ",bug,0
"マンザラ湖,まんざらみずうみ",Buheirat el Manzala,0
"丸い角,まるいかく",bull nose,0
"間抜け,まぬけ",bull-calf,0
"優れた人物,まされたじんぶつ",bully,0
"マルハナバチ,まるはなばち",bumblebee,0
"間抜け,まぬけ",bumhole,0
"マレーシアの土地っ子,まれーしあのとちっこ",bumiputra,0
"満杯,まんぱい",bumper,0
"丸いパン,まるいぱん",bun,0
"巻き髪,まきかみ",bun,0
"まげ,まげ",bun,0
"回し,まわし",bunch-punch,0
"間抜け,まぬけ",bunhead,0
"町,まち",burg,0
"埋葬,まいそう",burial,0
"まくれ,まくれ",burr,0
"マイナーリーグ,まいなーりーぐ",busher,0
"丸ぽちゃの人,まるぽちゃのにん",butterball,0
"丸々とした動物,まるまるとしたどうぶつ",butterball,0
"マナガツオ,まながつお",butterfish,0
"間抜け,まぬけ",butterhead,0
"マネー・アカデミー,まねー・あかでみー",Buy & Sell,0
"任せろと引き受けること,まかせろとひきうけること",buy-in,0
"丸刈り,まるかり",buzz-cut,0
"マルトゲムシ科,まるとげむしか",Byrrhidae,0
"マルトゲムシ上科,まるとげむしうえか",Byrrhoidea,0
"麻薬,まやく",caballo,0
"間抜け,まぬけ",cabbagehead,0
"曲がり脚,まがりあし",cabriole,0
"マッコウクジラ,まっこうくじら",cachalot,0
"前張り,まえはり",cache-sexe,0
"前貼り,まえばり",cache-sexe,0
"優れていること,まされていること",cachet,0
"間違った説,まちがったせつ",cacodoxy,0
"間違った名称,まちがっためいしょう",caconym,0
"末っ子,まつっこ",cadet,0
"真夜中にコール・ミー,まよなかにこーる・みー",Call Me,0
"マーモセット属,まーもせっとぞく",Callithrix,0
"マーモセット科,まーもせっとか",Callitrichidae,0
"マンテマ,まんてま",campion,0
"町の中央広場,まちのちゅうおうひろば",campo,0
"マルス広場,まるすひろば",Campus Martius,0
"マルセイユ運河,まるせいゆうんが",Canal de Marseille,0
"正典,まさのり",canon,0
"正典論,まさのりろん",canonics,0
"マスクメロン,ますくめろん",cantaloupe,0
"雅歌,まさうた",Canticles,0
"マント,まんと",capa,0
"マタパン岬,またぱんみさき",Cape Matapan,0
"マーシー岬,まーしーみさき",Cape Mercy,0
"マドガイ,まどがい",capiz,0
"マフィアの支部長,まふぃあのしぶちょう",capo,0
"磨羯宮,まかつみや",Capricorn,0
"巻き上げ機,まきあげき",capstan,0
"漫画,まんが",cartoon,0
"漫画家,まんがか",cartoonist,0
"繭を作る昆虫,まゆをつくるこんちゅう",casebearer,0
"マネー中毒者,まねーちゅうどくしゃ",cashoholic,0
"まずいこと,まずいこと",catch,2
"巻き返し,まきかえし",catch-up,0
"巻き返し,まきかえし",catching-up,0
"万病薬,まんびょうくすり",catholicon,0
"マリフアナたばこ,まりふあなたばこ",cattail,0
"丸石を敷きつめた道,まるいしをしきつめたみち",causey,0
"丸石,まるいし",causey,0
"窓のない部屋,まどのないへや",cave,0
"升目,ますめ",cell,6
"間抜け,まぬけ",cementhead,0
"マレーシア中央銀行,まれーしあちゅうおうぎんこう",Central Bank of Malaysia,0
"マルタ中央銀行,まるたちゅうおうぎんこう",Central Bank of Malta,0
"マツモ科,まつもか",Ceratophyllaceae,0
"祭式,まつりしき",ceremony,0
"間違いのないこと,まちがいのないこと",certainty,0
"摩擦,まさつ",chafe,0
"まぐさ,まぐさ",chaff,0
"まぐさ切り,まぐさきり",chaff-cutter,0
"マッシュルーム,まっしゅるーむ",champignon,0
"優れた人,まされたにん",champion,0
"昌吉市,まさよしし",Changji,0
"昌図県,まさずけん",Changtu,0
"まごころを君に／アルジャーノンに花束を,まごころをくんに／あるじゃーのんにはなたばを",Charly,0
"魔力,まりょく",charm,0
"魔よけ,まよけ",charm,0
"まじない,まじない",charm,0
"魔法使い,まほうつかい",charmer,0
"魔術師,まじゅつし",charmer,0
"マッチ,まっち",chas,0
"麻薬,まやく",chemical,0
"マメジカ,まめじか",chevrotain,0
"マスターベーションをする男,ますたーべーしょんをするおとこ",chicken-choker,0
"マオウ類,まおうるい",Chlamydospermopsida,0
"優れた技術,まされたぎじゅつ",chop,0
"舞唱団,まいしょうだん",chorus,0
"慢性ヒ素中毒症,まんせいひもとちゅうどくしょう",chronic arsenic poisoning,0
"慢性化,まんせいか",chronicity,0
"まるまると太った人,まるまるとふとったにん",chubbo,0
"まき餌,まきえさ",chum,0
"まき餌をすること,まきえさをすること",chumming,0
"間抜け,まぬけ",chump,0
"間抜け,まぬけ",chumphead,0
"末日聖徒イエスキリスト教会,まつじつひじりといえすきりすときょうかい",Church of Jesus Christ of Latter-day Saints,0
"巻きたばこ,まきたばこ",cigarette,0
"まつげ,まつげ",cilium,0
"継子扱いされる人,ままこあつかいされるにん",Cinder Ella,0
"継子扱いされる人,ままこあつかいされるにん",Cinderella,0
"魔法使い,まほうつかい",Circe,0
"周りを囲まれた地域,まわりをかこまれたちいき",circuit,0
"回りくどいこと,まわりくどいこと",circuity,0
"曲がりくねり,まがりくねり",circumvolution,0
"巻きひげ,まきひげ",cirrus,0
"街の灯,まちのともしび",City Lights,0
"間違い,まちがい",clam,0
"間抜け,まぬけ",clambrain,0
"巻きつくもの,まきつくもの",clasper,0
"前障,まえしょう",claustrum,0
"まとわり付く人,まとわりつくにん",clinger,0
"間違い,まちがい",clinker,0
"マント,まんと",cloak,0
"丸々1時間,まるまるいちじかん",clock-hour,0
"間抜け,まぬけ",clod,0
"間抜け,まぬけ",clodpate,0
"まっぷたつの子爵,まっぷたつのししゃく",Cloven Viscount,0
"間抜け,まぬけ",cluckhead,0
"間抜けなやつ,まぬけなやつ",clunk,0
"間抜け,まぬけ",clunk,0
"間抜け,まぬけ",clunkhead,0
"丸石,まるいし",cobble,0
"丸いパン,まるいぱん",cobloaf,0
"麻酔剤,ますいざい",cocaine,0
"間抜け,まぬけ",cockhead,0
"繭,まゆ",cocoon,0
"マイホーム主義者,まいほーむしゅぎしゃ",cocooner,0
"マイホーム主義,まいほーむしゅぎ",cocooning,0
"股袋,またふくろ",codpiece,0
"まとまり,まとまり",cohesion,7
"まとまり,まとまり",cohesiveness,0
"間抜け,まぬけ",cokehead,0
"マリフアナ,まりふあな",coli,0
"巻き添え,まきぞえ",collateral,0
"万葉集,まんようしゅう",Collection of a Myriad Leaves,0
"松やに,まつやに",colophony,0
"マルーシの巨像,まるーしのきょぞう",Colossus of Maroussi,0
"まとめること,まとめること",combobulation,0
"間違いの喜劇,まちがいのきげき",Comedy of Errors,0
"漫画,まんが",comic,0
"漫画,まんが",comix,0
"埋葬,まいそう",committal,0
"交わり,まじわり",communion,0
"交わり,まじわり",companionship,0
"松果腺,まつかせん",conarium,0
"巻き貝,まきかい",conch,0
"混ぜ合わせて作った飲食物,まぜあわせてつくったいんしょくぶつ",concoction,0
"混ぜ合わせ料理,まぜあわせりょうり",concoction,0
"政教条約,まつりごときょうじょうやく",concordat,0
"マッハからの脱出！／コンコルド,まっはからのだっしゅつ！／こんこるど",Concorde Affair '79,0
"マンション,まんしょん",condo,0
"マンション政策室,まんしょんせいさくしつ",Condominiums Policy Office,0
"毬花,まりはな",cone,0
"間抜け,まぬけ",conehead,0
"紛らわしくて不明瞭なこと,まぎらわしくてふめいりょうなこと",confuscation,0
"マツ目,まつめ",Coniferae,0
"マツ綱,まつつな",Coniferopsida,0
"魔法,まほう",conjuration,0
"まじない師,まじないし",conjurator,0
"魔術師,まじゅつし",conjurator,0
"魔法使い,まほうつかい",conjurer,0
"魔術師,まじゅつし",conjuring,0
"麻薬の流通ルート,まやくのりゅうつうるーと",connection,0
"窓口,まどぐち",contact,3
"マグネット接点センサー,まぐねっとせってんせんさー",contact,3
"マーダー・ロード,まーだー・ろーど",Contagion,0
"満足,まんぞく",content,5
"満足,まんぞく",contentedness,0
"満足,まんぞく",contentment,0
"満足させるもの,まんぞくさせるもの",contentment,0
"間抜け,まぬけ",coof,0
"マンハッタン無宿,まんはったんむしゅく",Coogan's Bluff,0
"マント,まんと",cope,0
"魔術師,まじゅつし",coraji,0
"マンリョウ,まんりょう",coralberry,0
"真皮,まことかわ",corium,0
"まめ,まめ",corn,0
"曲がりくねった道,まがりくねったみち",corniche,0
"磨食,ましょく",corrasion,0
"前縁脈,まえへりみゃく",costa,0
"麻薬,まやく",cotics,0
"回れ右前進,まわれみぎまえすすむ",countermarch,0
"麻薬対策,まやくたいさく",counternarcotics,0
"魔女の集まり,まじょのあつまり",coven,0
"貧しい白人,まずしいはくじん",cracker,0
"満員,まんいん",cram,0
"曲がりくねり,まがりくねり",crankle,0
"マガキ属,まがきぞく",Crassostrea,0
"間抜け,まぬけ",cretinoid,0
"まぐさおけ,まぐさおけ",crib,0
"まれに見る犯罪者,まれにみるはんざいしゃ",criminal-of-all-time,0
"曲がりくねった,まがりくねった",crinkum-crankum,0
"曲がった部分,まがったぶぶん",crook,0
"丸刈りにした人,まるかりにしたにん",croppy,0
"牧杖,まきつえ",crosier,0
"混じり合い,まじりあい",cross,4
"前檣横帆,まえしょうよこほ",crossjack,0
"枕木,まくらぎ",crosstie,0
"マムシ亜科,まむしあか",Crotalinae,0
"股,また",crotch,0
"股あて,またあて",crotch,0
"松葉どめ,まつばどめ",crow's-foot,0
"牧杖,まきつえ",crozier,0
"松葉づえ,まつばづえ",crutch,0
"股,また",crutch,0
"埋没耳,まいぼつみみ",cryptotia,0
"間抜け,まぬけ",cuckoo,0
"マムシアルム,まむしあるむ",cuckoopint,0
"間引き,まびきき",cull,0
"祭儀,まつりぎ",cultus,0
"まん毛,まんけ",cunt-hair,0
"マイ・フレンド・フォーエバー,まい・ふれんど・ふぉーえばー",Cure,0
"巻くこと,まくこと",curl,0
"巻いているもの,まいているもの",curl,0
"巻き毛,まきげ",curl,0
"巻き上がり,まきあがり",curling,0
"巻き毛の人,まきげのにん",curly,0
"まじない,まじない",curse,0
"毎日の祈りの規則的順序,まいにちのいのりのきそくてきじゅんじょ",cursus,0
"幕,まく",curtain,0
"幕壁,まくかべ",curtain,0
"幕切れ,まくぎれ",curtain fall,0
"前触れとなる小さな出来事,まえぶれとなるちいさなできごと",curtain-raiser,0
"曲げること,まげること",curvature,0
"曲がった状態,まがったじょうたい",curvedness,0
"幕開け,まくあけ",cusp,0
"真皮,まことかわ",cutis,0
"マシェティ,ましぇてぃ",cutlas,0
"マシェティ,ましぇてぃ",cutlass,0
"マルメロ属,まるめろぞく",Cydonia,0
"マリフアナ,まりふあな",dagga,0
"豆,まめ",dall,0
"マスコット人形,ますこっとにんぎょう",dangle-dolly,0
"マリフアナ,まりふあな",dank,0
"まだら,まだら",dapple,0
"真昼の暗黒,まひるのあんこく",Darkness at Noon,0
"マンダラゲ,まんだらげ",datura,0
"幕開け,まくあけ",dawn,5
"マルクス一番乗り,まるくすいちばんのりり",Day At The Races,0
"まぶしい光,まぶしいひかり",dazzle,0
"まぶしさ,まぶしさ",dazzle,0
"マルキ・ド・サド／愛欲と官能の果て,まるき・ど・さど／あいよくとかんのうのはて",De Sade,0
"間抜け,まぬけ",deadhead,0
"間抜け,まぬけ",deadneck,0
"窓際族,まどぎわぞく",deadwood,0
"松材,まつざい",deal,6
"間引き,まびきき",decimation,0
"摩損,まそん",defacement,0
"負け,まけ",defeat,5
"守りの構え,まもりのかまえ",defensive,6
"摩天楼ブルース,まてんろうぶるーす",Defiance,0
"抹消すべきもの,まっしょうすべきもの",delenda,0
"マイルカ科,まいるかか",Delphinidae,0
"マイルカ上科,まいるかうえか",Delphinoidea,0
"魔神信仰,まじんしんこう",demonism,0
"マンバ属,まんばぞく",Dendroaspis,0
"埋蔵物,まいぞうぶつ",deposit,0
"貧しい人々,まずしいひとびと",deprived,0
"真っ最中,まことっさいちゅう",depth,4
"真皮,まことかわ",derma,0
"真皮節,まことかわふし",dermatome,0
"真皮,まことかわ",dermis,0
"マキムシモドキ科,まきむしもどきか",Derodontidae,0
"万引き,まんびき",derrick,0
"末裔,まつえい",descendant,5
"末えい,まつえい",descendent,0
"末尾,まつび",desinence,0
"マドンナのスーザンを探して,まどんなのすーざんをさがして",Desperately Seeking Susan,0
"回り道,まわりみち",detour,6
"摩滅,まめつ",detrition,0
"真体腔,まことたいくう",deuterocoel,0
"魔王,まおう",devil,0
"魔鬼雨,まおにあめ",Devil's Rain,0
"魔界,まかい",devildom,0
"魔性,ましょう",devilism,0
"魔術,まじゅつ",deviltry,0
"魔術,まじゅつ",diablerie,0
"魔法,まほう",diablerie,0
"魔術,まじゅつ",diabolism,0
"間抜け,まぬけ",dick,0
"まぬけ,まぬけ",dick-for,0
"間抜け,まぬけ",dickhead,0
"間抜け,まぬけ",diddlehead,0
"間抜け,まぬけ",dil,0
"間抜け,まぬけ",dilbert,0
"間抜け,まぬけ",dill,0
"間抜け,まぬけ",dimbo,0
"間抜け,まぬけ",dimwit,0
"間抜け,まぬけ",ding-a-ling,0
"間抜け,まぬけ",ding-ding,0
"間抜け,まぬけ",ding-dong,0
"間抜け,まぬけ",dingbat,0
"間抜け,まぬけ",dip,0
"マツハバチ科,まつはばちか",Diprionidae,0
"マツムシソウ科,まつむしそうか",Dipsacaceae,0
"マツムシソウ目,まつむしそうめ",Dipsacales,0
"間抜け,まぬけ",dipshit,0
"間抜け,まぬけ",dipstick,0
"真っすぐなこと,まことっすぐなこと",directness,0
"待ち構えている災害,まちかまえているさいがい",disaster-in-waiting,0
"優れた判断力,まされたはんだんりょく",discernment,0
"負け,まけ",discomfiture,0
"全く頼りないやつ,まったくたよりないやつ",dishrag,0
"迷いから覚めること,まよいからさめること",disillusion,0
"まき散らすこと,まきちらすこと",dispersal,0
"まき散らすこと,まきちらすこと",dispersion,0
"まき散らされている状態,まきちらされているじょうたい",dispersion,0
"マイナス貯蓄,まいなすちょちく",dissaving,0
"マッケンジー地区,まっけんじーちく",District of Mackenzie,0
"前と同じこと,まえとおなじこと",ditto,0
"間抜け,まぬけ",div,0
