meanings,word,score
"ヴァンプ,ゔぁんぷ",Vamp,0
"ヴァンプ2,ゔぁんぷに",Vampire At Midnight,0
"ヴァンパイア・イン・ブルックリン,ゔぁんぱいあ・いん・ぶるっくりん",Vampire in Brooklyn,0
"ヴァン・ヘルシング,ゔぁん・へるしんぐ",Van Helsing,0
"ヴァナク,ゔぁなく",Vanak,0
"ヴァンヴィエン,ゔぁんゔぃえん",Vang Vieng,0
"ヴァンズ,ゔぁんず",Vans,0
"ヴァラーハ,ゔぁらーは",Varaha,0
"ヴァラーミーン,ゔぁらーみーん",Varamin,0
"ヴァルデニス,ゔぁるでにす",Vardenis,0
"ヴァルズーシア山,ゔぁるずーしあやま",Vardousia,0
"ヴァルナームハースト,ゔぁるなーむはーすと",Varnamkhast,0
"ヴァルソヴィエンヌ,ゔぁるそゔぃえんぬ",varsoviana,0
"ヴァルナ,ゔぁるな",Varuna,0
"ヴァルザネ,ゔぁるざね",Varzaneh,0
"ヴァルザガーン,ゔぁるざがーん",Varzaqan,0
"ヴォクリューズ,ゔぉくりゅーず",Vaucluse,0
"ヴォクリューズ山地,ゔぉくりゅーずさんち",Vaucluse Mountains,0
"ヴォークレッソン,ゔぉーくれっそん",Vaucresson,0
"ヴォークレソン,ゔぉーくれそん",Vaucresson,0
"ヴォドルイユ,ゔぉどるいゆ",Vaudreuil,0
"ヴァーイガーン,ゔぁーいがーん",Vayqan,0
"ヴァーユ,ゔぁーゆ",Vayu,0
"ヴァズヴァーン,ゔぁずゔぁーん",Vazvan,0
"ヴェーダ,ゔぇーだ",Veda,0
"ヴェッダ人,ゔぇっだにん",Vedda,0
"ヴェガス・イン・スペース,ゔぇがす・いん・すぺーす",Vegas In Space,0
"ヴェゴリティ湖,ゔぇごりてぃみずうみ",Vegoritis,0
"ヴェリーキエ・ルーキ,ゔぇりーきえ・るーき",Velikiye Luki,0
"ヴェリキイ・ウスチュグ,ゔぇりきい・うすちゅぐ",Veliky Ustyug,0
"ヴェロキラプトル,ゔぇろきらぷとる",Velociraptor,0
"ヴェニヤミノフ山,ゔぇにやみのふやま",Veniaminof Crater,0
"ヴェンタ川,ゔぇんたかわ",Venta,0
"ヴェニョーフ,ゔぇにょーふ",Venyov,0
"ヴィオ,ゔぃお",Veoh,0
"ヴィオ社,ゔぃおしゃ",Veoh,0
"ヴェプス人,ゔぇぷすにん",Veps,0
"ヴェラクルス,ゔぇらくるす",Vera-cruz,0
"ヴェルデーホ,ゔぇるでーほ",Verdejo,0
"ヴァーディグリス川,ゔぁーでぃぐりすかわ",Verdigris,0
"ヴェレヤ,ゔぇれや",Vereya,0
"ヴェルジョヴァーズ,ゔぇるじょゔぁーず",vergevoise,0
"ヴェルフニー・タギル,ゔぇるふにー・たぎる",Verkhny Tagil,0
"ヴェルフニー・ウファレイ,ゔぇるふにー・うふぁれい",Verkhny Ufaley,0
"ヴェルホトゥーリエ,ゔぇるほとぅーりえ",Verkhoturye,0
"ヴェルホヤンスク山脈,ゔぇるほやんすくさんみゃく",Verkhoyansk Mountains,0
"ヴェルメンティーノ,ゔぇるめんてぃーの",Vermentino,0
"ヴェルミチェッリ,ゔぇるみちぇっり",vermicelli,0
"ヴァーミリアン,ゔぁーみりあん",vermilion,0
"ヴァーミリアン,ゔぁーみりあん",vermillion,0
"ヴァーミリオン・サンズ,ゔぁーみりおん・さんず",Vermillion Sands,0
"ヴェルミオ山脈,ゔぇるみおさんみゃく",Vermion,0
"ヴェルナ山,ゔぇるなやま",Verna,0
"ヴェローナ,ゔぇろーな",Verona,0
"ヴェルサーチ,ゔぇるさーち",Versace,0
"ヴェルセン,ゔぇるせん",Versene,0
"ヴェリーファイン・プロダクツ株式会社,ゔぇりーふぁいん・ぷろだくつかぶしきがいしゃ","Veryfine Products, Inc.",0
"ヴェスタ,ゔぇすた",Vesta,0
"ヴェシエゴンスク,ゔぇしえごんすく",Vesyegonsk,0
"ヴェトルガ川,ゔぇとるがかわ",Vetluga,0
"ヴェイス,ゔぇいす",Veys,0
"ヴァイアコム,ゔぁいあこむ",Viacom,0
"ヴィアデア,ゔぃあであ",Viader,0
"ヴィクタービル,ゔぃくたーびる",Victorville,0
"ヴィデーリア,ゔぃでーりあ",Vidalia,0
"ヴィドノエ,ゔぃどのえ",Vidnoye,0
"ヴィエンサイ,ゔぃえんさい",Vieng Xai,0
"ヴィエケス島,ゔぃえけすしま",Vieques,0
"ヴィーガ,ゔぃーが",viga,0
"ヴィジランティズム,ゔぃじらんてぃずむ",vigilantism,0
"ヴィゴロ,ゔぃごろ",vigoro,0
"ヴィヨサ川,ゔぃよさかわ",Vijose,0
"ヴィク,ゔぃく",vik,0
"ヴィホレフカ,ゔぃほれふか",Vikhorevka,0
"ヴィレーヌ川,ゔぃれーぬかわ",Vilaine,0
"ヴィラナ,ゔぃらな",Vilana,0
"ヴィリキツキー海峡,ゔぃりきつきーかいきょう",Vilkitsky Strait,0
"ヴィラネッラ,ゔぃらねっら",villanella,0
"ヴィルヌーヴレザヴィニョン,ゔぃるぬーゔれざゔぃにょん",Villeneuve-les-Avignon,0
"ヴィレット,ゔぃれっと",Villette,0
"ヴィラーズ・ストリート,ゔぃらーず・すとりーと",Villiers Street,0
"ヴィルニアス,ゔぃるにあす",Vilnius,0
"ヴィルップラム,ゔぃるっぷらむ",Viluppuram,0
"ヴィリュチンスク,ゔぃりゅちんすく",Vilyuchinsk,0
"ヴィリュイスク山脈,ゔぃりゅいすくさんみゃく",Vilyuisk Range,0
"ヴィリュイスク,ゔぃりゅいすく",Vilyuysk,0
"ヴィマーナ,ゔぃまーな",vimana,0
"ヴァン,ゔぁん",vin,0
"ヴィーナ,ゔぃーな",vina,0
"ヴィンス・ギル,ゔぃんす・ぎる",Vince Gill,0
"ヴィンランド,ゔぃんらんど",Vinland,0
"ヴィノス・デ・マドリッド,ゔぃのす・で・まどりっど",Vinos de Madrid,0
"ヴィンソン山,ゔぃんそんやま",Vinson Massif,0
"ヴィヌム,ゔぃぬむ",vinum,0
"ヴィオニエ,ゔぃおにえ",Viognier,0
"ヴィオール,ゔぃおーる",viol,0
"ヴィオラ,ゔぃおら",viola,0
"ヴィラコチャ,ゔぃらこちゃ",Viracocha,0
"ヴィラール,ゔぃらーる",Virar,0
"ヴァージン・アトランティック,ゔぁーじん・あとらんてぃっく",Virgin Atlantic,0
"ヴァージンアトランテイック航空,ゔぁーじんあとらんていっくこうくう",Virgin Atlantic Airlines,0
"ヴァージン・アトランティック航空,ゔぁーじん・あとらんてぃっくこうくう",Virgin Atlantic Airways Limited,0
"ヴァージンブルー航空,ゔぁーじんぶるーこうくう",Virgin Blue Airlines,0
"ヴァージン・アイランド,ゔぁーじん・あいらんど",Virgin Island,0
"ヴァージン・メガストアーズ・ジャパン,ゔぁーじん・めがすとあーず・じゃぱん",Virgin Megastores Japan Ltd.,0
"ヴァージン・モバイル,ゔぁーじん・もばいる",Virgin Mobile,0
"ヴァージン・スーサイズ,ゔぁーじん・すーさいず",Virgin Suicides,0
"ヴァージニアマイシン,ゔぁーじにあまいしん",virginiamycin,0
"ヴィシャーカパトナム,ゔぃしゃーかぱとなむ",Visakhapatnam,0
"ヴァイカウントメルヴィル海峡,ゔぁいかうんとめるゔぃるかいきょう",Viscount Melville Sound,0
"ヴィーゾ山,ゔぃーぞやま",Viso,0
"ヴィッツ,ゔぃっつ",Vitz,0
"ヴィウラ,ゔぃうら",Viura,0
"ヴォカリーズで歌うこと,ゔぉかりーずでうたうこと",vocalise,0
"ヴォグ,ゔぉぐ",vog,0
"ヴォーグフランス版,ゔぉーぐふらんすはん",Vogue FR,0
"ヴォーグイタリア版,ゔぉーぐいたりあはん",Vogue IT,0
"ヴォーグ・ニッティング,ゔぉーぐ・にってぃんぐ",Vogue Knitting,0
"ヴォーグ・パターンズ,ゔぉーぐ・ぱたーんず",Vogue Patterns,0
"ヴォーグイギリス版,ゔぉーぐいぎりすはん",Vogue UK,0
"ヴォワチュレット,ゔぉわちゅれっと",voiturette,0
"ヴォルガ川,ゔぉるがかわ",Volga,0
"ヴォルゴドンスク,ゔぉるごどんすく",Volgodonsk,0
"ヴォルゴレチェンスク,ゔぉるごれちぇんすく",Volgorechensk,0
"ヴォルネ・ワイン,ゔぉるね・わいん",Volnay,0
"ヴォロコラムスク,ゔぉろこらむすく",Volokolamsk,0
"ヴォロソヴォ,ゔぉろそゔぉ",Volosovo,0
"ヴォルスキ人,ゔぉるすきにん",Volscian,0
"ヴック,ゔっく",vook,0
"ヴォルスマ,ゔぉるすま",Vorsma,0
"ヴォス,ゔぉす",Voss,0
"ヴージョ村,ゔーじょむら",Vougeot,0
"ヴクチール,ゔくちーる",Vuktyl,0
"ヴャーツキエ・ポリャーヌィ,ゔゃーつきえ・ぽりゃーぬぃ",Vyatskiye Polyany,0
"ヴィボルグ湾,ゔぃぼるぐわん",Vyborg Bay,0
"ヴィチェグダ川,ゔぃちぇぐだかわ",Vychegda,0
"ヴイクサ,ゔいくさ",Vyksa,0
"ヴィルヌイ湖,ゔぃるぬいみずうみ",Vyrnwy,0
"ヴイシニー・ヴォロチョーク,ゔいしにー・ゔぉろちょーく",Vyshny Volochyok,0
"ヴイソコフスク,ゔいそこふすく",Vysokovsk,0
"ヴイソツク,ゔいそつく",Vysotsk,0
"ヴァルトグラス,ゔぁるとぐらす",waldglas,0
"ヴァルドルフ学校,ゔぁるどるふがっこう",Waldorfschule,0
"ヴァレンシュタイン,ゔぁれんしゅたいん",Wallenstein,0
"ヴォネガット大いに語る,ゔぉねがっとおおいにかたる","Wampeters, Foma and Granfalloons",0
"ヴァイスビア,ゔぁいすびあ",weissbier,0
"ヴァイツェンビア,ゔぁいつぇんびあ",weizenbier,0
"ヴェンド語,ゔぇんどご",Wendic,0
"ヴェンド語,ゔぇんどご",Wendish,0
"ヴェラ川,ゔぇらかわ",Werra,0
"ヴァージニア・ウルフなんか恐くない,ゔぁーじにあ・うるふなんかこわくない",Who's Afraid of Virginia Woolf?,0
"ヴィルヘルム山,ゔぃるへるむやま",Wilhelm,0
"ヴィルヘルム・マイスターの遍歴時代,ゔぃるへるむ・まいすたーのへんれきじだい",Wilhelm Meister's Apprenticeship,0
"ヴィルヘルム・マイスターの修行時代,ゔぃるへるむ・まいすたーのしゅぎょうじだい",Wilhelm Meister's Travels,0
"ヴィセント,ゔぃせんと",wisent,0
"ヴィトゲンシュタイン,ゔぃとげんしゅたいん",Wittgenstein,0
"ヴォルフスブルク,ゔぉるふすぶるく",Wolfsburg,0
"ヴッパー川,ゔっぱーかわ",Wupper,0
