meanings,word,score
"連邦議会,れんぽうぎかい",Bundestag,0
"裂傷,れっしょう",burst,0
"レイ・オフ／女の名の下に,れい・おふ／おんなのめいのしたに",Business As Usual,0
"劣生学,れつなまがく",cacogenics,0
"レストラン,れすとらん",cafe,0
"冷淡,れいたん",callousness,0
"冷静,れいせい",calm,4
"冷静,れいせい",calmness,0
"連続砲撃,れんぞくほうげき",cannonade,0
"連続的に浴びせる非難,れんぞくてきにあびせるひなん",cannonade,0
"列聖,れっせい",canonization,0
"レベック岬,れべっくみさき",Cape Leveque,0
"レース岬,れーすみさき",Cape Race,0
"レー岬,れーみさき",Cape Ray,0
"レシフェ岬,れしふぇみさき",Cape Recife,0
"裂肉歯,れつにくは",carnassial,0
"連邦捜査局のインターネット監視システム,れんぽうそうさきょくのいんたーねっとかんししすてむ",Carnivore,0
"連水陸路,れんすいりくみち",carry,3
"レジ係,れじかかり",cashier,0
"レッサーパンダ,れっさーぱんだ",cat-bear,0
"列挙,れっきょ",catalog,0
"連続的質問,れんぞくてきしつもん",catechism,0
"連続,れんぞく",catena,0
"連鎖,れんさ",catenation,0
"連鎖動詞,れんさどうし",catenative,0
"0.01グラム,れいてんれいいちぐらむ",centigram,0
"0.01グラム,れいてんれいいちぐらむ",centigrame,0
"0.01グラム,れいてんれいいちぐらむ",centigramme,0
"レソト中央銀行,れそとちゅうおうぎんこう",Central Bank of Lesotho,0
"礼儀作法,れいぎさほう",ceremony,0
"列,れつ",chain,0
"連鎖,れんさ",chain,0
"連鎖束縛,れんさそくばく",chain-binding,0
"連鎖法,れんさほう",chaining,0
"霊媒者,れいばいもの",channel,0
"れき層,れきそう",channery,0
"礼拝堂,れいはいどう",chantry,0
"礼拝堂,れいはいどう",chapel,0
"礼拝所,れいはいところ",chapel,0
"礼拝,れいはい",chapel,0
"礼拝式,れいはいしき",chapel,0
"礼拝によく行く人,れいはいによくいくにん",chapelgoer,0
"礼拝堂の管轄区域,れいはいどうのかんかつくいき",chapelry,0
"礼拝堂付き牧師,れいはいどうつきぼくし",chaplain,0
"連続的で耳障りな音,れんぞくてきでみみざわりなおと",chatter,0
"レジ係,れじかかり",checker,0
"レジ,れじ",checkout,0
"レジ,れじ",checkstand,0
"レンリソウ属の一年生つる草,れんりそうぞくのいちねんせいつるくさ",chickling,0
"レース,れーす",chiffon,0
"冷静になれる,れいせいになれる",chill-out,0
"冷却装置,れいきゃくそうち",chiller,0
"冷凍係,れいとうかかり",chiller,0
"冷却機,れいきゃくき",chiller,0
"冷気,れいき",chilliness,0
"冷蔵室,れいぞうしつ",chillroom,0
"歴代誌,れきだいし",chronicle,0
"礼拝,れいはい",church,0
"連盟,れんめい",circuit,0
"例証,れいしょう",citation,0
"レモン色,れもんしょく",citrine,0
"レモン,れもん",citron,0
"レルド,れるど",Ciudad Lerdo,0
"礼儀正しさ,れいぎただしさ",civility,0
"礼節,れいせつ",civility,0
"礼儀正しさと教養が備わっていること,れいぎただしさときょうようがそなわっていること",class,1
"連邦科学技術情報広報機関,れんぽうかがくぎじゅつじょうほうこうほうきかん",Clearinghouse for Federal Scientific and Technical Information,0
"連続小説,れんぞくしょうせつ",cliff-hanger,0
"連続体,れんぞくたい",cline,0
"歴史の女神,れきしのめがみ",Clio,0
"連立,れんりつ",coalition,7
"連合,れんごう",coalition,7
"連合主義,れんごうしゅぎ",coalitionism,0
"冷湿布,れいしっぷ",cold pack,0
"冷血漢,れいけつかん",cold-blooded,0
"冷酷さ,れいこくさ",cold-bloodedness,0
"冷血さ,れいけつさ",cold-bloodedness,0
"冷酷さ,れいこくさ",coldheartedness,0
"冷淡さ,れいたんさ",coldheartedness,0
"冷淡,れいたん",coldness,0
"列,れつ",column,0
"列方向,れつほうこう",column-wise,0
"連帯保証人,れんたいほしょうにん",comaker,0
"連合,れんごう",combination,0
"連合,れんごう",combine,6
"連合将校養成隊,れんごうしょうこうようせいたい",Combined Cadet Force,0
"礼譲,れいゆずる",comity,0
"例証,れいしょう",commentary,0
"連邦,れんぽう",commonwealth,0
"連邦放送連盟,れんぽうほうそうれんめい",Commonwealth Broadcasting Association,0
"連邦環境保護庁,れんぽうかんきょうほごちょう",Commonwealth Environment Protection Agency,0
"連邦血清研究所,れんぽうけっせいけんきゅうしょ",Commonwealth Serum Laboratories,0
"連絡,れんらく",communication,0
"連絡網,れんらくもう",communication,0
"連座,れんざ",complicity,0
"冷静,れいせい",composure,0
"連続,れんぞく",concatenation,0
"連鎖,れんさ",concatenation,0
"連結,れんけつ",concatenation,0
"練乳工場,れんにゅうこうじょう",condensery,0
"連合国,れんごうこく",confederate,0
"連合,れんごう",confederation,0
"連盟,れんめい",confederation,0
"礫岩,れきがん",conglomerate,0
"連邦議会予算事務局,れんぽうぎかいよさんじむきょく",Congressional Budget Office,0
"連結,れんけつ",conjugation,0
"連言,れんげん",conjunction,0
"連接,れんせつ",conjunction,0
"連結性,れんけつせい",connectedness,0
"連結,れんけつ",connection,0
"連絡,れんらく",connection,0
"連結詞,れんけつし",connective,0
"連結度,れんけつど",connectivity,0
"連結装置,れんけつそうち",connector,0
"連結作業者,れんけつさぎょうもの",connector,0
"連続,れんぞく",consecution,0
"連鎖,れんさ",consecution,0
"連続,れんぞく",consecutiveness,0
"連合,れんごう",consociation,0
"連絡,れんらく",contacting,0
"連続,れんぞく",contiguity,0
"連続,れんぞく",continuance,0
"連続,れんぞく",continuation,0
"連続,れんぞく",continuity,0
"連続性,れんぞくせい",continuousness,0
"連続したつながり,れんぞくしたつながり",continuum,0
"連続体,れんぞくたい",continuum,0
"連続,れんぞく",continuum,0
"冷凍調理,れいとうちょうり",cook-freeze,0
"レンジ台上面,れんじだいじょうめん",cooktop,0
"冷静,れいせい",cool,0
"冷気,れいき",cool air,0
"冷静な人,れいせいなにん",cool hand,0
"冷静さ,れいせいさ",cool-headedness,0
"冷却液,れいきゃくえき",coolant,0
"冷却剤,れいきゃくざい",coolant,0
"冷却器,れいきゃくうつわ",cooler,0
"冷蔵庫,れいぞうこ",coolerator,0
"冷却,れいきゃく",cooling,0
"冷却,れいきゃく",cooling down,0
"冷静さ,れいせいさ",coolness,0
"冷淡さ,れいたんさ",coolness,0
"連携,れんけい",cooperation,6
"連合州研究事業団,れんごうしゅうけんきゅうじぎょうだん",Cooperative State Research Service,0
"連結詞,れんけつし",copula,0
"連辞,れんじ",copula,0
"連結,れんけつ",copulation,0
"連結詞,れんけつし",copulative,0
"レアル山脈,れあるさんみゃく",Cordillera Real,0
"礼儀正しさ,れいぎただしさ",correctitude,0
"連署人,れんしょにん",cosignatory,0
"連帯保証人,れんたいほしょうにん",cosigner,0
"レ・コスミコミケ,れ・こすみこみけ",Cosmicomics,0
"連携療法,れんけいりょうほう",cotherapy,0
"歴史的風土審議会,れきしてきふうどしんぎかい",Council for Historical Features in Ancient Capitals,0
"冷静,れいせい",countenance,0
"連署,れんしょ",countersignature,0
"連結器,れんけつき",coupler,0
"連結,れんけつ",coupling,0
"礼儀正しいこと,れいぎただしいこと",courtesy,0
"礼儀,れいぎ",courtesy,0
"礼儀正しさ,れいぎただしさ",courtesy,0
"レッド・コマンド,れっど・こまんど",Covert Action/operation Red Star,0
"霊魂創造説,れいこんそうぞうせつ",creationism,0
"連絡線,れんらくせん",crossline,0
"冷凍アブレーション,れいとうあぶれーしょん",cryoablation,0
"冷凍腐食剤,れいとうふしょくざい",cryocautery,0
"冷却ゲル,れいきゃくげる",cryogel,0
"冷凍融解,れいとうゆうかい",cryolysis,0
"冷凍恐怖症,れいとうきょうふしょう",cryophobia,0
"冷凍調製,れいとうちょうせい",cryopreparation,0
"冷凍器,れいとううつわ",cryoprobe,0
"列,れつ",cue,0
"礼拝,れいはい",cult,0
"レズビアン,れずびあん",cunt-lapper,0
"冷酷至極な人,れいこくしごくなにん",cutthroat,0
"冷笑,れいしょう",cynicism,0
"連銭葦毛の,れんせんあしけの",dapple-gray,0
"黎明,れいめい",dawn,5
"レイクサイド・ストーリー,れいくさいど・すとーりー",Deadlock,0
"礼儀,れいぎ",decency,0
"連結解除,れんけつかいじょ",deconcatenation,0
"礼儀正しさ,れいぎただしさ",decorum,7
"礼儀作法,れいぎさほう",decorum,7
"劣化,れっか",degradation,0
"零落,れいらく",degradation,0
"レベル,れべる",degree,0
"裂開,れっかい",dehiscence,0
"レバレッジ解消,ればれっじかいしょう",deleverage,0
"レース細工,れーすさいく",dentelle,0
"レース,れーす",derby,0
"冷笑,れいしょう",derision,0
"劣化,れっか",deterioration,0
"列車から降りること,れっしゃからおりること",detrainment,0
"列車から降ろすこと,れっしゃからふろすこと",detrainment,0
"礼儀正しさ,れいぎただしさ",devoir,0
"レディースマントル,れでぃーすまんとる",dewcup,0
"裂頭条虫症,れつあたまじょうむししょう",dibothriocephaliasis,0
"例のあれ,れいのあれ",diddenwhacker,0
"例のもの,れいのもの",diddenwhacker,0
"レズビアン,れずびあん",dikey,0
"れんが,れんが",dingbat,0
"例のもの,れいのもの",dingbat,0
"連字,れんじ",diphthong,0
"裂頭条虫症,れつあたまじょうむししょう",diphyllobothriasis,0
"裂頭条虫属,れつあたまじょうむしぞく",Diphyllobothrium,0
"レコード係,れこーどかかり",discaire,0
"連絡を断つこと,れんらくをたつこと",disconnect,0
"レコード収集家,れこーどしゅうしゅうか",discophile,0
"冷遇,れいぐう",disfavor,0
"レコード盤,れこーどばん",disk,0
"冷静,れいせい",dispassion,0
"劣化,れっか",distress,6
"裂開,れっかい",divulsion,0
"レシート,れしーと",docket,0
"冷酷な仲間争い,れいこくななかまあらそい",dog-eat-dog,0
"例のあれ,れいのあれ",doosenwhacker,0
"例のもの,れいのもの",doosenwhacker,0
"例のあれ,れいのあれ",doowhistle,0
"例のもの,れいのもの",doowhistle,0
"連勝,れんしょう",double,3
"礼装,れいそう",dress,1
"レーン最後の事件,れーんさいごのじけん",Drury Lane's Last Case,0
"霊感,れいかん",duende,0
"劣等生,れっとうせい",dunce,0
"レズビアン,れずびあん",dyke,0
"劣生学,れつなまがく",dysgenics,0
"連句障害,れんくしょうがい",dysphrasia,0
"レストラン,れすとらん",eatery,0
"レベル,れべる",echelon,0
"レーシングカーのチーム,れーしんぐかーのちーむ",ecurie,0
"隷属,れいぞく",enslavement,0
"列挙,れっきょ",enumeration,0
"連体名詞,れんたいめいし",epithet-noun,0
"恋愛妄想,れんあいもうそう",erotomania,0
"霊的実体,れいてきじったい",essence,0
"練習曲,れんしゅうきょく",estudio,0
"礼儀作法,れいぎさほう",etiquette,0
"練習曲,れんしゅうきょく",etude,0
"連勝単式勝馬投票法,れんしょうたんしきかちうまとうひょうほう",exacta,0
"例,れい",example,7
"例題,れいだい",example,7
"例示,れいじ",example,7
"例を挙げた説明,れいをあげたせつめい",example,7
"例外として扱うこと,れいがいとしてあつかうこと",exception,5
"例外,れいがい",exception,5
"例外安全性,れいがいあんぜんせい",exception-safety,0
"例外論者,れいがいろんしゃ",exceptionalism,0
"例外性,れいがいせい",exceptionality,0
"励起錯体,れいきさくからだ",exciplex,0
"励磁,れいじ",excitation,0
"励起,れいき",excitation,0
"励振,れいしん",excitation,0
"励磁機,れいじき",exciter,0
"励振器,れいしんうつわ",exciter,0
"励起子,れいきこ",exciter,0
"励起子,れいきこ",exciton,0
"例,れい",exemplar,0
"例証,れいしょう",exemplification,0
"例示,れいじ",exemplification,0
"練習,れんしゅう",exercise,5
"連続圧搾機,れんぞくあっさくき",expeller,0
"練達,れんたつ",expertness,0
"恋愛感情,れんあいかんじょう",fancy,5
"連続用紙,れんぞくようし",fanfold,0
"レディ・スコルピオン2,れでぃ・すこるぴおんに",Fatal Justice,0
"連邦警察,れんぽうけいさつ",Fbi Story,0
"連邦政府の職員,れんぽうせいふのしょくいん",fed,0
"連合,れんごう",federacy,0
"連邦主義者,れんぽうしゅぎしゃ",federal,0
"連邦主義支持者,れんぽうしゅぎしじしゃ",federal,0
"連邦捜査官,れんぽうそうさかん",federal,0
"連邦型建築,れんぽうかたけんちく",federal,0
"連邦政府関係機関,れんぽうせいふかんけいきかん",Federal Agency,0
"連邦産業庁,れんぽうさんぎょうちょう",Federal Agency on Industry,0
"連邦労働安全衛生協会,れんぽうろうどうあんぜんえいせいきょうかい",Federal Association for Occupational Safety and Health,0
"連邦原子力委員会,れんぽうげんしりょくいいんかい",Federal Atomic Committee,0
"連邦航空局,れんぽうこうくうきょく",Federal Aviation Administration,0
"連邦捜査局,れんぽうそうさきょく",Federal Bureau of Investigation,0
"連邦麻薬局,れんぽうまやくきょく",Federal Bureau of Narcotics,0
"連邦刑務局,れんぽうけいつとむきょく",Federal Bureau of Prisons,0
"連邦石炭鉱山保安監督委員会,れんぽうせきたんこうざんほあんかんとくいいんかい",Federal Coal Mine Safety Board of Review,0
"連邦見習養成者委員会,れんぽうみならいようせいものいいんかい",Federal Committee on Apprenticeship,0
"連邦通信委員会,れんぽうつうしんいいんかい",Federal Communications Commission,0
"連邦通信委員会議長,れんぽうつうしんいいんかいぎちょう",Federal Communications Commission chair,0
"連邦通信研究所,れんぽうつうしんけんきゅうしょ",Federal Communications Laboratory,0
"連邦建築委員会,れんぽうけんちくいいんかい",Federal Construction Council,0
"連邦科学技術委員会,れんぽうかがくぎじゅついいんかい",Federal Council for Science and Technology,0
"連邦穀物保険会社,れんぽうこくもつほけんがいしゃ",Federal Crop Insurance Corporation,0
"連邦預金保険公社,れんぽうよきんほけんこうしゃ",Federal Deposit Insurance Corporation,0
"連邦災害援助事業団,れんぽうさいがいえんじょじぎょうだん",Federal Disaster Assistance Administration,0
"連邦選挙管理委員会,れんぽうせんきょかんりいいんかい",Federal Election Commission,0
"連邦緊急救済局,れんぽうきんきゅうきゅうさいきょく",Federal Emergency Relief Administration,0
"連邦環境庁,れんぽうかんきょうちょう",Federal Environmental Agency,0
"連邦為替委員会,れんぽうかわせいいんかい",Federal Exchange Commission,0
"連邦行政評議会,れんぽうぎょうせいひょうぎかい",Federal Executive Council,0
"連邦農業銀行,れんぽうのうぎょうぎんこう",Federal Farm Bank,0
"連邦農地信用委員会,れんぽうのうちしんよういいんかい",Federal Farm Credit Board,0
"連邦農業金融委員会,れんぽうのうぎょうきんゆういいんかい",Federal Farm Loan Board,0
"連邦政府会計士協会,れんぽうせいふかいけいしきょうかい",Federal Government Accountants Association,0
"連邦穀物検査部,れんぽうこくもつけんさぶ",Federal Grain Inspection Service,0
"連邦道路管理局,れんぽうどうろかんりきょく",Federal Highway Administration,0
"連邦住宅金融銀行,れんぽうじゅうたくきんゆうぎんこう",Federal Home Loan Bank,0
"連邦住宅ローン銀行協会,れんぽうじゅうたくろーんぎんこうきょうかい",Federal Home Loan Bank Board,0
"連邦住宅貸付銀行制度,れんぽうじゅうたくたいつきぎんこうせいど",Federal Home Loan Bank System,0
"連邦住宅貸付抵当金融会社,れんぽうじゅうたくたいつきていとうきんゆうかいしゃ",Federal Home Loan Mortgage Corporation,0
"連邦住宅局,れんぽうじゅうたくきょく",Federal Housing Administration,0
"連邦情報センター,れんぽうじょうほうせんたー",Federal Information Centers,0
"連邦奥地開発機構,れんぽうおくちかいはつきこう",Federal Inland Development Organization,0
"連邦保険管理局,れんぽうほけんかんりきょく",Federal Insurance Administration,0
"連邦労使関係局,れんぽうろうしかんけいきょく",Federal Labor Relations Authority,0
"連邦研究所協議会,れんぽうけんきゅうしょきょうぎかい",Federal Laboratory Consortium,0
"連邦不動産銀行,れんぽうふどうさんぎんこう",Federal Land Bank,0
"連邦法執行機関,れんぽうほうしっこうきかん",Federal Law Enforcement Agency,0
"連邦海事委員会,れんぽうかいじいいんかい",Federal Maritime Commission,0
"連邦調停仲裁庁,れんぽうちょうていちゅうさいちょう",Federal Mediation and Conciliation Service,0
"連邦経済技術省,れんぽうけいざいぎじゅつしょう",Federal Ministry of Economics and Technology,0
"連邦全国抵当権協会,れんぽうぜんこくていとうけんきょうかい",Federal National Mortgage Association,0
"連邦公開市場委員会,れんぽうこうかいしじょういいんかい",Federal Open Market Committee,0
"連邦議会,れんぽうぎかい",Federal Parliament,0
"連邦動力委員会,れんぽうどうりょくいいんかい",Federal Power Commission,0
"連邦行政効果度諮問委員会,れんぽうぎょうせいこうかどしもんいいんかい",Federal Prevailing Rate Advisory Committee,0
"連邦公共住宅局,れんぽうこうきょうじゅうたくきょく",Federal Public Housing Authority,0
"連邦放射能評議会,れんぽうほうしゃのうひょうぎかい",Federal Radiation Council,0
"連邦鉄道局,れんぽうてつどうきょく",Federal Railroad Administration,0
"連邦準備銀行,れんぽうじゅんびぎんこう",Federal Reserve Bank,0
"連邦貯蓄貸付保険公社,れんぽうちょちくたいふほけんこうしゃ",Federal Savings and Loan Insurance Corporation,0
"連邦保安局,れんぽうほあんきょく",Federal Security Service of the Russian Federation,0
"連邦統計データセンター,れんぽうとうけいでーたせんたー",Federal Statistical Data Center,0
"連邦補給業務部,れんぽうほきゅうぎょうむぶ",Federal Supply Services,0
"連邦電気通信記録センター,れんぽうでんきつうしんきろくせんたー",Federal Telecommunications Records Center,0
"連邦水質汚染防止管理局,れんぽうすいしつおせんぼうしかんりきょく",Federal Water Pollution Control Administration,0
"連邦水質管理局,れんぽうすいしつかんりきょく",Federal Water Quality Administration,0
"連邦事業管理総局,れんぽうじぎょうかんりそうきょく",Federal Works Agency,0
"連邦政府用語,れんぽうせいふようご",federalese,0
"連邦政府用語,れんぽうせいふようご",Federalese,0
"連邦主義,れんぽうしゅぎ",federalism,0
"連邦主義者,れんぽうしゅぎしゃ",federalist,0
"連邦党支持者,れんぽうとうしじしゃ",federalist,0
"連邦化,れんぽうか",federalization,0
"連邦管轄トライバル・エリア,れんぽうかんかつとらいばる・えりあ",Federally Administered Tribal Area,0
"連邦管轄トライバル・エリア,れんぽうかんかつとらいばる・えりあ",Federally Administered Tribal Areas,0
"連邦,れんぽう",federation,0
"連合,れんごう",federation,0
"連盟,れんめい",federation,0
"連絡船,れんらくせん",ferry,0
"連絡船事業,れんらくせんじぎょう",ferry,0
"連絡船,れんらくせん",ferryboat,0
"連邦捜査局,れんぽうそうさきょく",fibbie,0
"列,れつ",file,0
"レース,れーす",filet,0
"煉獄の中で,れんごくのなかで",First Circle,0
"裂脚亜目の動物,れつあしあめのどうぶつ",fissiped,0
"裂脚亜目,れつあしあめ",Fissipedia,0
"裂,れつ",fissura,0
"裂,れつ",fissurae,0
"裂罅,れつか",fissure,7
"裂肛切除,れつこうせつじょ",fissurectomy,0
"レイジング・フィスト,れいじんぐ・ふぃすと",Fist of Honor,0
"礼儀正しさ,れいぎただしさ",form,5
"レンギョウ,れんぎょう",forsythia,0
"冷凍庫,れいとうこ",freezer,0
"冷凍,れいとう",freezing,0
"冷蔵庫,れいぞうこ",fridge,0
"冷凍冷蔵庫,れいとうれいぞうこ",fridge-freezer,0
"冷蔵庫,れいぞうこ",frig,0
"冷蔵庫,れいぞうこ",frigidaire,0
"冷感症の女,れいかんしょうのおんな",frigidaire,0
"冷淡,れいたん",frigidity,0
"冷淡,れいたん",frigidness,0
"冷覚受容器,れいかくじゅようき",frigidoreceptor,0
"冷酷,れいこく",frost,0
"冷淡,れいたん",frost,0
"レイオフ,れいおふ",furlough,0
"連合,れんごう",fusion,0
"連合主義,れんごうしゅぎ",fusionism,0
"連合主義者,れんごうしゅぎしゃ",fusionist,0
"レーダー探知機,れーだーたんちき",fuzzbuster,0
"連中,れんちゅう",galere,0
"礼儀正しさ,れいぎただしさ",gallantry,0
"霊魂,れいこん",Geist,0
"連合国最高司令官総司令部,れんごうこくさいこうしれいかんそうしれいぶ",General Headquarters,0
"例の男,れいのおとこ",gentleman,0
"連中,れんちゅう",gentry,0
"冷光,れいひかり",glow,0
"霊知,れいち",gnosis,0
"礼儀知らずの人,れいぎしらずのにん",goop,0
"礼儀正しさ,れいぎただしさ",grace,0
"礼儀正しさ,れいぎただしさ",graciousness,0
"冷酷な人,れいこくなにん",Gradgrind,0
"連続的段階性,れんぞくてきだんかいせい",gradience,0
"連合神学大学院,れんごうしんがくだいがくいん",Graduate Theological Union,0
"練習曲集,れんしゅうきょくしゅう",gradus,0
"礫岩,れきがん",gravel,0
"レコードの溝,れこーどのみぞ",groove,0
"連座制,れんざせい",guilt-by-association,0
"連座制,れんざせい",guilt-by-association system,0
"礼砲,れいほう",gun,0
"礼服,れいふく",habiliment,0
"0.5リットル,れいてんごりっとる",half-liter,0
"冷酷,れいこく",hard-fistedness,0
"冷酷,れいこく",hard-heartedness,0
"連想配列,れんそうはいれつ",hash,0
"霊柩車,れいきゅうしゃ",hearse,0
"冷酷,れいこく",heartlessness,0
"冷血漢,れいけつかん",hellkite,0
"裂孔,れつあな",hiascent,0
"裂孔,れつあな",hiatus,0
"例のもの,れいのもの",hickey,0
"歴史家,れきしか",historian,0
"歴史学者,れきしがくもの",historian,0
"歴史学研究会,れきしがくけんきゅうかい",Historical Science Society of Japan,0
"歴史主義,れきししゅぎ",historicism,0
"歴史的相対主義,れきしてきそうたいしゅぎ",historicism,0
"歴史主義者,れきししゅぎしゃ",historicist,0
"歴史科学,れきしかがく",historiography,0
"歴史記述,れきしきじゅつ",historiography,0
"歴史書,れきししょ",historiography,0
"歴史的文献,れきしてきぶんけん",historiography,0
"歴史,れきし",history,3
"歴史学,れきしがく",history,3
"歴史教育者協議会,れきしきょういくしゃきょうぎかい",History Educationalist Conference of Japan,0
"連結装置,れんけつそうち",hitch,0
"れんが箱,れんがはこ",hod,0
"連絡,れんらく",holla,0
"歴史的相同,れきしてきそうどう",homogeny,0
"歴史的相同,れきしてきそうどう",homophyly,0
"連鎖体,れんさからだ",hormogonium,0
"レストラン,れすとらん",house,1
"レッド・オクトーバーを追え！,れっど・おくとーばーをおえ！",Hunt For Red October,0
"レッド・オクトーバーを追え,れっど・おくとーばーをおえ",Hunt for Red October,0
"冷覚過敏,れいかくかびん",hypercryalgesia,0
"冷覚過敏,れいかくかびん",hypercryesthesia,0
"冷淡さ,れいたんさ",ice,0
"冷淡な人,れいたんなにん",iceberg,4
"冷凍室,れいとうしつ",icebox,0
"冷蔵室,れいぞうしつ",icebox,0
"冷淡な人,れいたんなにん",icicle,0
"レー島,れーしま",Ile de Re,0
"レドンダ島,れどんだしま",Ilha Redonda,0
"冷静さ,れいせいさ",impassiveness,0
"冷淡さ,れいたんさ",impassiveness,0
"冷静さ,れいせいさ",impassivity,0
