meanings,word,score
"偶然の恋人,ぐうぜんのこいびと",Bounce,0
"軍人,ぐんじん",boy,0
"軍の幹部,ぐんのかんぶ",brass,0
"軍用列車,ぐんようれっしゃ",Breakheart Pass,0
"グリーン・ホーネット,ぐりーん・ほーねっと",Bruce Lee the Green Hornet,0
"偶然の一撃,ぐうぜんのいちげき",by-blow,0
"偶然の災難,ぐうぜんのさいなん",by-blow,0
"偶然の一撃,ぐうぜんのいちげき",bye-blow,0
"偶然の災難,ぐうぜんのさいなん",bye-blow,0
"グリッドバイアス用電池,ぐりっどばいあすようでんち",C-battery,0
"群衆,ぐんしゅう",caboodle,0
"軍隊生活,ぐんたいせいかつ",camp,1
"軍事行動,ぐんじこうどう",campaign,0
"グレコ岬,ぐれこみさき",Cape Greco,0
"グリジム岬,ぐりじむみさき",Cape Grim,0
"偶然論,ぐうぜんろん",casualism,0
"偶然性,ぐうぜんせい",casualness,0
"軍事独裁者,ぐんじどくさいしゃ",caudillio,0
"軍事独裁者による支配制度,ぐんじどくさいしゃによるしはいせいど",caudillismo,0
"軍事独裁者,ぐんじどくさいしゃ",caudillo,0
"郡,ぐん",caza,0
"偶然,ぐうぜん",chance,0
"軍馬,ぐんば",charger,0
"グラフ,ぐらふ",chart,0
"グリーンベイ・パッカーズを応援する人,ぐりーんべい・ぱっかーずをおうえんするにん",cheese-head,0
"郡都,ぐんみやこ",chef-lieu,0
"グリースウッド,ぐりーすうっど",chico,0
"軍管理から民間管理への移管,ぐんかんりからみんかんかんりへのいかん",civilianization,0
"グイッとつかむこと,ぐいっとつかむこと",cleek,0
"グループ,ぐるーぷ",clutch,0
"ぐず,ぐず",cockhead,0
"群,ぐん",cohort,0
"グルグル巻き,ぐるぐるまき",coil,0
"軍旗,ぐんき",color,0
"郡,ぐん",comarca,0
"軍縮委員会,ぐんしゅくいいんかい",Committee on Disarmament,0
"グループ,ぐるーぷ",community,0
"群集,ぐんしゅう",community,0
"群落,ぐんらく",community,0
"具体性,ぐたいせい",concreteness,0
"具体化,ぐたいか",concretion,0
"具体性,ぐたいせい",concretion,0
"具体主義,ぐたいしゅぎ",concretism,0
"具体主義者,ぐたいしゅぎしゃ",concretist,0
"具体化,ぐたいか",concretization,0
"具象化,ぐしょうか",concretization,0
"軍旗の陰影,ぐんきのいんえい",Conduct Unbecoming,0
"軍縮委員会会議,ぐんしゅくいいんかいかいぎ",Conference of the Committee on Disarmament,0
"偶然性,ぐうぜんせい",contingency,0
"偶発性,ぐうはつせい",contingency,0
"偶発事件,ぐうはつじけん",contingency,0
"偶発事象,ぐうはつじしょう",contingency,0
"軍団,ぐんだん",corps,0
"軍団司令部,ぐんだんしれいぶ",Corps Headquarters,0
"グループ,ぐるーぷ",coterie,0
"軍事基盤への攻撃,ぐんじきばんへのこうげき",counterforce,0
"郡,ぐん",county,0
"郡民,ぐんたみ",county,0
"郡管理委員会,ぐんかんりいいんかい",County Administrative Board,0
"偶力,ぐうりょく",couple,0
"軍法会議,ぐんぽうかいぎ",court martial,0
"軍法会議,ぐんぽうかいぎ",court-martial,0
"軍法会議,ぐんぽうかいぎ",Court-martial of Billy Mitchell,0
"郡庁舎,ぐんちょうしゃ",courthouse,0
"軍法会議,ぐんぽうかいぎ",courts-martial,0
"愚鈍さ,ぐどんさ",crassitude,0
"グループ,ぐるーぷ",crew,0
"ぐる,ぐる",crony,0
"グレウィア・オクキデンタリス,ぐれうぃあ・おくきでんたりす",cross-berry,0
"グリーン・デスティニー,ぐりーん・ですてぃにー","Crouching Tiger, Hidden Dragon",0
"群衆,ぐんしゅう",crowd,0
"グループ,ぐるーぷ",crowd,0
"群集心理,ぐんしゅうしんり",crowd mind,0
"群衆,ぐんしゅう",crush,0
"愚痴をこぼす人,ぐちをこぼすにん",crybaby,0
"具体化,ぐたいか",crystallization,0
"グンディ科,ぐんでぃか",Ctenodactylidae,0
"グランデ山地,ぐらんでさんち",Cuchilla Grande,0
"ぐずぐずすること,ぐずぐずすること",cunctation,0
"ぐずぐずする人,ぐずぐずするにん",cunctator,0
"グルグル,ぐるぐる",curr,0
"軍紀違反者,ぐんきいはんしゃ",defaulter,0
"具現,ぐげん",definition,0
"グリセリン除去,ぐりせりんじょきょ",deglycerolization,0
"軍用鞍,ぐんようくら",demipique,0
"群衆恐怖症,ぐんしゅうきょうふしょう",demophobia,0
"愚弄,ぐろう",derision,0
"グレードダウン,ぐれーどだうん",detune,0
"ぐず,ぐず",dickhead,0
"軍備縮小,ぐんびしゅくしょう",disarmament,0
"グレーがかった黄褐色,ぐれーがかったきかっしょく",drab,0
"愚痴,ぐち",drivel,0
"愚鈍な人,ぐどんなにん",droid,0
"群衆,ぐんしゅう",drove,0
"軍事演習,ぐんじえんしゅう",dry run,0
"軍需品集積場,ぐんじゅひんしゅうせきば",dump,0
"グミ科,ぐみか",Elaeagnaceae,0
"軍隊に密着してニュースを伝える従軍記者,ぐんたいにみっちゃくしてにゅーすをつたえるじゅうぐんきしゃ",embed,0
"寓意画,ぐういが",emblem,0
"具現化,ぐげんか",embodiment,7
"具象化,ぐしょうか",embodiment,7
"群衆恐怖症,ぐんしゅうきょうふしょう",enochlophobia,0
"群舞のダンサー,ぐんぶのだんさー",ensemble,0
"軍旗,ぐんき",ensign,0
"郡,ぐん",eparchy,0
"軍役免除税,ぐんやくめんじょぜい",escuage,0
"偶数,ぐうすう",even,3
"偶数角形,ぐうすうかくけい",even-gon,0
"偶然性,ぐうぜんせい",eventuality,0
"偶発性,ぐうはつせい",eventuality,0
"グーグルの元社員,ぐーぐるのもとしゃいん",ex-Googler,0
"偶発性,ぐうはつせい",extemporaneity,0
"偶発性,ぐうはつせい",extemporaneousness,0
"具象化,ぐしょうか",exteriorization,0
"具体化,ぐたいか",externalization,0
"寓話,ぐうわ",fable,0
"寓話,ぐうわ",Fable,0
"寓話作者,ぐうわさくしゃ",fabulist,0
"ぐずぐずする人,ぐずぐずするにん",falterer,0
"群,ぐん",family,1
"軍工兵建築技術者団,ぐんこうへいけんちくぎじゅつしゃだん",Family of Military Engineer Construction Equipment,0
"軍役訓練,ぐんやくくんれん",fatigue,0
"愚鈍,ぐどん",fatuity,0
"グリーンガリー／永遠の熱帯雨林,ぐりーんがりー／えいえんのねったいうりん",Fern Gully the Last Rainforest,0
"グラスファイバー,ぐらすふぁいばー",fiberglass,0
"グランド,ぐらんど",field,3
"具,ぐ",filling,0
"群衆,ぐんしゅう",flock,0
"群,ぐん",flotilla,0
"偶然の出来事,ぐうぜんのできごと",fluke,0
"グース,ぐーす",Fly Away Home,0
"群葉,ぐんは",foliage,0
"愚劣,ぐれつ",folly,0
"愚行,ぐこう",folly,0
"グルメ,ぐるめ",foodie,0
"愚行,ぐこう",foolery,0
"愚人政治,ぐにんせいじ",foolocracy,0
"ぐずぐずしている人,ぐずぐずしているにん",foot-dragger,0
"愚行,ぐこう",footle,0
"軍隊,ぐんたい",force,4
"偶然説,ぐうぜんせつ",fortuitism,0
"偶然,ぐうぜん",fortuity,0
"偶発的出来事,ぐうはつてきできごと",fortuity,0
"グンカンドリ属,ぐんかんどりぞく",Fregata,0
"グンカンドリ科,ぐんかんどりか",Fregatidae,0
"群衆,ぐんしゅう",frequence,0
"群葉,ぐんは",frondage,0
"グリーン・ホーネット2／電光石火,ぐりーん・ほーねっとに／でんこうせっか",Fury of the Dragon,0
"ぐずり泣き,ぐずりなき",fussiness,0
"グエシチ,ぐえしち",Gaesti,0
"グループセックス,ぐるーぷせっくす",gangbang,0
"グループセックス,ぐるーぷせっくす",gangshag,0
"グループセックス,ぐるーぷせっくす",gangshay,0
"グランマズ,ぐらんまず",Garndma's,0
"グダニスク,ぐだにすく",Gdansk,0
"グドフ,ぐどふ",Gdov,0
"グディニャ,ぐでぃにゃ",Gdynia,0
"グルゴール,ぐるごーる",Gelugor,0
"グマス,ぐます",Gemas,0
"軍司令官,ぐんしれいかん",general,4
"グランド・バンクスの幻影,ぐらんど・ばんくすのげんえい",Ghost from the Grand Banks,0
"グダミス,ぐだみす",Ghudamis,0
"グーグリ川,ぐーぐりかわ",Ghugri,0
"グムタン,ぐむたん",Ghumthang,0
"グリャン,ぐりゃん",Ghurian,0
"愚弄,ぐろう",gibe,0
"グィーノカストラ,ぐぃーのかすとら",Gjinokastra,0
"グレースベイ,ぐれーすべい",Glace Bay,0
"グラートベック,ぐらーとべっく",Gladbeck,0
"グラデクリプコプ,ぐらでくりぷこぷ",Gladdeklipkop,0
"グレード,ぐれーど",Glade,0
"グラディエーター,ぐらでぃえーたー",Gladiator,0
"グラジオラス,ぐらじおらす",gladiola,0
"グラジオラス,ぐらじおらす",gladiolus,0
"グラッドストーン馬車,ぐらっどすとーんばしゃ",Gladstone,0
"グラッドストン,ぐらっどすとん",Gladstone,0
"グラッドウェア,ぐらっどうぇあ",GladWare,0
"グラッドウィン,ぐらっどうぃん",Gladwin,0
"グラフェニン,ぐらふぇにん",glafenine,0
"グラゴール文字,ぐらごーるもじ",Glagolitic,0
"グラムロック,ぐらむろっく",glam-rock,0
"グラモチ,ぐらもち",Glamoc,0
"グラモーガン,ぐらもーがん",Glamorgan,0
"グラマー,ぐらまー",Glamour,0
"グランド,ぐらんど",gland,0
"グラヌム,ぐらぬむ",Glanum,0
"グレア,ぐれあ",glare,0
"グレルニシュ山,ぐれるにしゅやま",Glarnish,0
"グラールス州,ぐらーるすしゅう",Glarus,0
"グラルスアルプス,ぐらるすあるぷす",Glarus Alps,0
"グレーザー・セーフティー・スラッグ,ぐれーざー・せーふてぃー・すらっぐ",Glaser Safety Slug,0
"グレーザー・セーフティー・スラッグ社,ぐれーざー・せーふてぃー・すらっぐしゃ","Glaser Safety Slug, Inc",0
"グラスゴー,ぐらすごー",Glasgow,0
"グラスロー,ぐらすろー",Glaslough,0
"グラスノスチ,ぐらすのすち",glasnost,0
"グラス,ぐらす",glass,1
"グラスハウス,ぐらすはうす",Glass House,0
"グラス・ジャングル,ぐらす・じゃんぐる",Glass Jungle,0
"グラスドア,ぐらすどあ",Glassdoor,0
"グラスフィシュ,ぐらすふぃしゅ",glassfish,0
"グラシン,ぐらしん",glassine,0
"グラストンベリー,ぐらすとんべりー",Glastonbury,0
"グラスゴー市民,ぐらすごーしみん",Glaswegian,0
"グラスゴー訛り,ぐらすごーなまり",Glaswegian accent,0
"グラーツ,ぐらーつ",Glatz,0
"グラウハウ,ぐらうはう",Glauchau,0
"グローコドート鉱,ぐろーこどーとこう",glaucodot,0
"グラウカス,ぐらうかす",Glaucus,0
"グラクソウェルカム,ぐらくそうぇるかむ",Glaxo Wellcome Plc,0
"グラクソ・スミスクライン,ぐらくそ・すみすくらいん",GlaxoSmithKline plc.,0
"グラゾフ,ぐらぞふ",Glazov,0
"グルダ川,ぐるだかわ",Glda,0
"グリーク,ぐりーく",gleek,0
"グリーベック,ぐりーべっく",Gleevec,0
"グライ土,ぐらいつち",glei,0
"グライビツ,ぐらいびつ",Gleiwitz,0
"グライ化作用,ぐらいかさよう",gleization,0
"グレン川,ぐれんかわ",Glen,0
"グレンコーブ,ぐれんこーぶ",Glen Cove,0
"グレンエリン,ぐれんえりん",Glen Ellyn,0
"グレンイネス,ぐれんいねす",Glen Innes,0
"グレンとグレンダ,ぐれんとぐれんだ",Glen or Glenda,0
"グレンバリー,ぐれんばりー",Glen Valley,0
"グレンコー,ぐれんこー",Glencoe,0
"グレンデール,ぐれんでーる",Glendale,0
"グレンダイブ,ぐれんだいぶ",Glendive,0
"グレンドーラ,ぐれんどーら",Glendora,0
"グレンドラ,ぐれんどら",Glendora,0
"グレネルグ川,ぐれねるぐかわ",Glenelg,0
"グレンガリー帽,ぐれんがりーぼう",glengarry,0
"グレン・ミラー・オーケストラ,ぐれん・みらー・おーけすとら",Glenn Miller Orchestra,0
"グレン・ミラー物語,ぐれん・みらーものがたり",Glenn Miller Story,0
"グレンロセス,ぐれんろせす",Glenrothes,0
"グレンズフォールズ,ぐれんずふぉーるず",Glens Falls,0
"グレンビュー,ぐれんびゅー",Glenview,0
"グレンウッド,ぐれんうっど",Glenwood Springs,0
"グレッチ,ぐれっち",Gletsch,0
"グレウム,ぐれうむ",Glevum,0
"グライ土,ぐらいつち",gley,0
"グリアジン,ぐりあじん",gliadin,0
"グリベンクラミド,ぐりべんくらみど",glibenclamide,0
"グリセンチン,ぐりせんちん",glicentin,0
"グリクラジド,ぐりくらじど",gliclazide,0
"グライド,ぐらいど",glide,0
"グリッサンド,ぐりっさんど",glide,0
"グライダー,ぐらいだー",glider,0
"グリーニッケ,ぐりーにっけ",Glienicke,0
"グリンデ,ぐりんで",Glinde,0
"グリア芽細胞,ぐりあめさいぼう",glioblast,0
"グリア芽腫,ぐりあめしゅ",glioblastoma,0
"グリオン,ぐりおん",Glion,0
"グリオーシス,ぐりおーしす",gliosis,0
"グリッサンド,ぐりっさんど",glissando,0
"グリソン鞘炎,ぐりそんしょうえん",glissonitis,0
"グリッチ,ぐりっち",glitch,0
"グリットン,ぐりっとん",glitten,0
"グリッター,ぐりったー",glitter,0
"グリッター・ドーム,ぐりったー・どーむ",Glitter Dome,0
"グリウィツェ,ぐりうぃつぇ",Gliwice,0
"グローバル,ぐろーばる",global,0
"グローバル・バスケットボール協会,ぐろーばる・ばすけっとぼーるきょうかい",Global Basketball Association,0
"グローバル・ビジネス・ダイアローグ・オン・エレクロリック・コマース,ぐろーばる・びじねす・だいあろーぐ・おん・えれくろりっく・こまーす",Global Business Dialogue on Electronic Commerce,0
"グローバル経済室,ぐろーばるけいざいしつ",Global Economic Policy Unit,0
"グローバル・エクスチェンジ,ぐろーばる・えくすちぇんじ",Global Exchange,0
"グローバル・ガバナンス委員会,ぐろーばる・がばなんすいいんかい",Global Governance Committee,0
"グローバル・インサイト,ぐろーばる・いんさいと",Global Insight,0
"グローバル・ベンチャー・フォーラム,ぐろーばる・べんちゃー・ふぉーらむ",Global Venture Forum,0
"グローバル・ウェザー・サービシズ,ぐろーばる・うぇざー・さーびしず",Global Weather Services,0
"グローバリゼーション,ぐろーばりぜーしょん",globalization,0
"グローバル化,ぐろーばるか",globalization,0
"グローバルネットワーク・テクノロジー・サービシーズ,ぐろーばるねっとわーく・てくのろじー・さーびしーず",GlobalNetwork Technology Services,0
"グローバルスペック社,ぐろーばるすぺっくしゃ","GlobalSpec, Inc.",0
"グローバリー,ぐろーばりー",Globaly Corporation,0
"グローブ,ぐろーぶ",Globe,0
"グローベックス,ぐろーべっくす",GLOBEX,0
"グロビゲリナ,ぐろびげりな",globigerina,0
"グロビゲリナ上科,ぐろびげりなうえか",Globigerinacea,0
"グロビン,ぐろびん",globin,0
"グロービッシュ,ぐろーびっしゅ",Globish,0
"グロブリン,ぐろぶりん",globulin,0
"グロブリン血,ぐろぶりんち",globulinemia,0
"グロブリン尿,ぐろぶりんにょう",globulinuria,0
"グローカリゼーション,ぐろーかりぜーしょん",glocalization,0
"グロキディウム,ぐろきでぃうむ",glochidium,0
"グロック,ぐろっく",Glock,0
"グロック社,ぐろっくしゃ",Glock Ges.m.b.H.,0
"グロック社,ぐろっくしゃ","Glock, Inc.",0
"グロッケンシュピール,ぐろっけんしゅぴーる",glockenspiel,0
"グログフ,ぐろぐふ",Glogow,0
"グロムス血管腫,ぐろむすけっかんしゅ",glomangioma,0
"グローマー拒否,ぐろーまーきょひ",glomarization,0
"グロマ川,ぐろまかわ",Glomma,0
"グロンマ川,ぐろんまかわ",Glomma,0
"グロン,ぐろん",Glonn,0
"グロノイン,ぐろのいん",glonoin,0
"グロリア,ぐろりあ",Gloria,0
"グロリオサ,ぐろりおさ",gloriosa,0
"グローリー工業,ぐろーりーこうぎょう",Glory Ltd.,0
"グロス,ぐろす",gloss,0
"グロッソラリア,ぐろっそらりあ",glossolalia,0
"グロソップ,ぐろそっぷ",Glossop,0
"グロッソプテリス,ぐろっそぷてりす",glossopteris,0
"グロスターチーズ,ぐろすたーちーず",Gloucester,0
"グロスター,ぐろすたー",Gloucester,0
"グロスターチーズ,ぐろすたーちーず",Gloucester cheese,0
"グロスターシティー,ぐろすたーしてぃー",Gloucester City,0
"グロスターシャー州,ぐろすたーしゃーしゅう",Gloucestershire,0
"グロスター,ぐろすたー",Glouster,0
"グローブ,ぐろーぶ",glove,1
"グラバーズビル,ぐらばーずびる",Gloversville,0
"グロキシニア,ぐろきしにあ",gloxinia,0
"グルボコエ,ぐるぼこえ",Glubokoye,0
"グルカゴン,ぐるかごん",glucagon,0
"グルカゴン産生腫瘍,ぐるかごんさんなましゅよう",glucagonoma,0
"グルカミン,ぐるかみん",glucamine,0
"グルカン,ぐるかん",glucan,0
"グルカナーゼ,ぐるかなーぜ",glucanase,0
"グルカ酸,ぐるかさん",glucarate,0
"グルシヌム,ぐるしぬむ",glucinum,0
"グリュックシュタット,ぐりゅっくしゅたっと",Gluckstadt,0
"グルコアミラーゼ,ぐるこあみらーぜ",glucoamylase,0
"グルコセレブロシダーゼ,ぐるこせれぶろしだーぜ",glucocerebrosidase,0
"グルコセレブロシド,ぐるこせれぶろしど",glucocerebroside,0
"グルココルチコイド,ぐるここるちこいど",glucocorticoid,0
"グルコキナーゼ,ぐるこきなーぜ",glucokinase,0
"グルコマンナン,ぐるこまんなん",glucomannan,0
"グルコン酸塩,ぐるこんさんしお",gluconate,0
"グルコース新生,ぐるこーすしんせい",gluconeogenesis,0
"グルコノ,ぐるこの",glucono,0
"グルコノデルタラクトン,ぐるこのでるたらくとん",Glucono-delta-Lactone,0
"グルコノラクトナーゼ,ぐるこのらくとなーぜ",gluconolactonase,0
"グルコノラクトン,ぐるこのらくとん",gluconolactone,0
"グルコピラノース,ぐるこぴらのーす",glucopyranose,0
"グルコピラノシド,ぐるこぴらのしど",glucopyranoside,0
"グルコピラノシル,ぐるこぴらのしる",glucopyranosyl,0
"グルコレセプター,ぐるこれせぷたー",glucoreceptor,0
"グルコサミン,ぐるこさみん",glucosamine,0
"グルコサミニダーゼ,ぐるこさみにだーぜ",glucosaminidase,0
"グルコサミノグリカン,ぐるこさみのぐりかん",glucosaminoglycan,0
"グルコサン,ぐるこさん",glucosan,0
"グルコース,ぐるこーす",glucose,0
"グルコース-1-リン酸,ぐるこーすまいなすいちまいなすりんさん",glucose-1-phosphate,0
"グルコース-6-リン酸,ぐるこーすまいなすろくまいなすりんさん",glucose-6-phosphate,0
"グルコシダーゼ,ぐるこしだーぜ",glucosidase,0
"グルコシド,ぐるこしど",glucoside,0
"グルコシドウロン酸,ぐるこしどうろんさん",glucosiduronate,0
"グルコシン,ぐるこしん",glucosin,0
"グルコシノレート,ぐるこしのれーと",glucosinolate,0
"グルコシル,ぐるこしる",glucosyl,0
"グルコシル化,ぐるこしるか",glucosylation,0
"グルコシルセラミダーゼ,ぐるこしるせらみだーぜ",glucosylceramidase,0
"グルコシルセラミド,ぐるこしるせらみど",glucosylceramide,0
"グルコシルトランスフェラーゼ,ぐるこしるとらんすふぇらーぜ",glucosyltransferase,0
"グルクロン酸アミド,ぐるくろんさんあみど",glucuronamide,0
"グルクロン酸塩,ぐるくろんさんしお",glucuronate,0
"グルクロニダーゼ,ぐるくろにだーぜ",glucuronidase,0
"グルクロン酸化,ぐるくろんさんか",glucuronidation,0
"グルクロニド,ぐるくろにど",glucuronide,0
"グルクロノシド,ぐるくろのしど",glucuronoside,0
"グルーボール,ぐるーぼーる",glueball,0
"グルーイノ,ぐるーいの",gluino,0
"グルホフ,ぐるほふ",Glukhov,0
"グルーオン,ぐるーおん",gluon,0
"グルタミン酸塩,ぐるたみんさんしお",glutamate,0
"グルタミナーゼ,ぐるたみなーぜ",glutaminase,0
"グルタミン,ぐるたみん",glutamine,0
"グルタミルシステイン,ぐるたみるしすていん",glutamylcysteine,0
"グルタル,ぐるたる",glutar,0
"グルタラール,ぐるたらーる",glutaral,0
"グルタルアルデヒド,ぐるたるあるでひど",glutaraldehyde,0
"グルタリル,ぐるたりる",glutaryl,0
"グルタリルCoA,ぐるたりるしーおうえー",glutaryl-CoA,0
"グルタチオン,ぐるたちおん",glutathione,0
"グルタチオン尿,ぐるたちおんにょう",glutathionuria,0
"グルタチオン化,ぐるたちおんか",glutathionylation,0
"グルテリン,ぐるてりん",glutelin,0
"グルテン,ぐるてん",gluten,0
"グルテニン,ぐるてにん",glutenin,0
"グルテチミド,ぐるてちみど",glutethimide,0
"グルトース,ぐるとーす",glutose,0
"グリブリド,ぐりぶりど",glyburide,0
"グリセルアルデヒド,ぐりせるあるでひど",glyceraldehyde,0
"グリセリン酸塩,ぐりせりんさんしお",glycerate,0
"グリセリド,ぐりせりど",glyceride,0
"グリセリド類,ぐりせりどるい",glyceride,0
"グリセリン,ぐりせりん",glycerin,0
"グリセリン酸塩,ぐりせりんさんしお",glycerinate,0
"グリセリン製剤,ぐりせりんせいざい",glycerite,0
"グリセロ,ぐりせろ",glycero,0
"グリセロ糖脂質,ぐりせろとうあぶらしつ",glyceroglycolipid,0
"グリセロール,ぐりせろーる",glycerol,0
"グリセロ脂質,ぐりせろあぶらしつ",glycerolipid,0
"グリセリン添加,ぐりせりんてんか",glycerolization,0
"グリセロール分解,ぐりせろーるぶんかい",glycerolysis,0
"グリセロリン酸エステル,ぐりせろりんさんえすてる",glycerophosphate,0
"グリセロリン酸塩,ぐりせろりんさんしお",glycerophosphate,0
"グリセロリン酸コリン,ぐりせろりんさんこりん",glycerophosphocholine,0
"グリセロリン脂質,ぐりせろりんあぶらしつ",glycerophospholipid,0
"グリセル基,ぐりせるもと",glyceryl,0
"グリシドール,ぐりしどーる",glycidol,0
"グリシジル基,ぐりしじるもと",glycidyl,0
"グリシン,ぐりしん",glycin,0
"グリシン酸塩,ぐりしんさんしお",glycinate,0
"グリシン,ぐりしん",glycine,0
"グリシン尿,ぐりしんにょう",glycinuria,0
"グリコアルカロイド,ぐりこあるかろいど",glycoalkaloid,0
"グリコカリックス,ぐりこかりっくす",glycocalyx,0
"グリコセレブロシド,ぐりこせれぶろしど",glycocerebroside,0
"グリココル,ぐりここる",glycocoll,0
"グリコーゲン,ぐりこーげん",glycogen,0
"グリコーゲン生成,ぐりこーげんせいせい",glycogenesis,0
"グリコゲノリシス,ぐりこげのりしす",glycogenolysis,0
"グリコーゲン分解,ぐりこーげんぶんかい",glycogenolysis,0
"グリセロ糖脂質,ぐりせろとうあぶらしつ",glycoglycerolipid,0
"グリコヘモグロビン,ぐりこへもぐろびん",glycohemoglobin,0
"グリコール,ぐりこーる",glycol,0
"グリコール酸塩,ぐりこーるさんしお",glycolate,0
"グリコリド,ぐりこりど",glycolide,0
"グリコロニトリル,ぐりころにとりる",glycolonitrile,0
"グリコマクロ,ぐりこまくろ",glycomacro,0
"グルコース新生,ぐるこーすしんせい",glyconeogenesis,0
"グライコン詩体,ぐらいこんしからだ",glyconic,0
"グリコーゲン補給食品,ぐりこーげんほきゅうしょくひん",glyconutritional,0
"グリコーゲン補給食品,ぐりこーげんほきゅうしょくひん",glyconutritional products,0
"グリコペプチド,ぐりこぺぷちど",glycopeptide,0
"グリコピロニウム,ぐりこぴろにうむ",glycopyrronium,0
"グリコサミン,ぐりこさみん",glycosamine,0
"グリコサミノグリカン,ぐりこさみのぐりかん",glycosaminoglycan,0
"グリコシダーゼ,ぐりこしだーぜ",glycosidase,0
"グリコシド化,ぐりこしどか",glycosidation,0
"グリコスフィンゴリピド,ぐりこすふぃんごりぴど",glycosphingolipid,0
"グリコシル,ぐりこしる",glycosyl,0
"グリコシラーゼ,ぐりこしらーぜ",glycosylase,0
"グリコシル化,ぐりこしるか",glycosylation,0
"グリコシルホスファチジルイノシトール,ぐりこしるほすふぁちじるいのしとーる",glycosylphosphatidylinositol,0
"グリコシルトランスフェラーゼ,ぐりこしるとらんすふぇらーぜ",glycosyltransferase,0
"グリシルグリシン,ぐりしるぐりしん",glycylglycine,0
"グリム,ぐりむ",glyme,0
"グリオキサリン,ぐりおきさりん",glyoxaline,0
"グリオキシル酸,ぐりおきしるさん",glyoxylate,0
"グリフ,ぐりふ",glyph,0
"グリホサート,ぐりほさーと",glyphosate,0
"グリフォセート,ぐりふぉせーと",glyphosate,0
"グリホセート,ぐりほせーと",glyphosate,0
"グメリン法,ぐめりんほう",Gmelin,0
"グメリン沸石,ぐめりんふっせき",gmelinite,0
"グミュント,ぐみゅんと",Gmund,0
"グムンデン,ぐむんでん",Gmunden,0
"グネツム目,ぐねつむめ",Gnetales,0
"グネツム類,ぐねつむるい",Gnetophyta,0
"グネツム綱,ぐねつむつな",Gnetopsida,0
"グニェズノ,ぐにぇずの",Gniezno,0
