meanings,word,score
"パワーエレクトロニクス学会,ぱわーえれくとろにくすがっかい",Japan Institute of Power Electronics,0
"パレスチナの子どもの里親運動,ぱれすちなのこどものさとおやうんどう",Japanese Committee for the Children of Palestine,0
"パジャマ,ぱじゃま",jarmies,0
"パジャマ,ぱじゃま",jimjams,0
"パナマソウ,ぱなまそう",jippi-jappa,0
"パンジー,ぱんじー",Johnny-jump-up,0
"パンヤ,ぱんや",kapok,0
"パイホイ山脈,ぱいほいさんみゃく",Khrebet Pai Khoi,0
"パロディー看板,ぱろでぃーかんばん",killboard,0
"パトス湖,ぱとすみずうみ",Lagoa dos Patos,0
"パットン将軍／最後の日々,ぱっとんしょうぐん／さいごのひび",Last Days of Patton,0
"パン種,ぱんたね",leaven,0
"パン種,ぱんたね",leavening,0
"パンフレット,ぱんふれっと",literature,6
"パターン転写,ぱたーんてんしゃ",lithography,0
"パントマイム役者,ぱんとまいむやくしゃ",mimer,0
"パイロット気取り,ぱいろっときどり",modoc,0
"パロマー,ぱろまー",Mr. Palomar,0
"パントマイム,ぱんとまいむ",mummery,0
"パクパク食べる行為,ぱくぱくたべるこうい",munch,0
"パーキンソン財団,ぱーきんそんざいだん","National Parkinson Foundation, Inc.",0
"パジャマ,ぱじゃま",nightclothes,0
"パーサー,ぱーさー",nip-cheese,0
"パスコ山,ぱすこやま",Nudo de Pasco,0
"パラレル・デス／殺しの真相,ぱられる・です／ころしのしんそう",One Shoe Makes It Murder,0
"パイプオルガンのふいごを開閉する人,ぱいぷおるがんのふいごをかいへいするにん",organ-blower,0
"パイプオルガンのふいご開閉装置,ぱいぷおるがんのふいごかいへいそうち",organ-blower,0
"パンムンジョム,ぱんむんじょむ",P'anmunjom,0
"パラヒドロキシフェニルエチルアミン,ぱらひどろきしふぇにるえちるあみん",p-hydroxyphenylethylamine,0
"パーアンガ,ぱーあんが",pa'anga,0
"パアン,ぱあん",Pa-an,0
"パーン,ぱーん",paan,0
"パール,ぱーる",Paarl,0
"パーウイロ,ぱーういろ",Paauilo,0
"パビャニツェ,ぱびゃにつぇ",Pabianice,0
"パーブナ,ぱーぶな",Pabna,0
"パックマン,ぱっくまん",Pac-Man,0
"パカ,ぱか",paca,0
"パカライマ山脈,ぱからいまさんみゃく",Pacaraima,0
"パカラナ,ぱからな",pacarana,0
"パカスマヨ,ぱかすまよ",Pacasmayo,0
"パチャママ,ぱちゃまま",Pachamama,0
"パチャヤチャチク,ぱちゃやちゃちく",Pachayachachic,0
"パチンコ,ぱちんこ",pachinko,0
"パチュカ,ぱちゅか",Pachuca,0
"パチューコ,ぱちゅーこ",pachuco,0
"パキケファロサウルス,ぱきけふぁろさうるす",pachycephalosaur,0
"パキメーター,ぱきめーたー",pachymeter,0
"パシファリン,ぱしふぁりん",pacifarin,0
"パシフィック・ガス・アンド・エレクトリック,ぱしふぃっく・がす・あんど・えれくとりっく",Pacific Gas & Electric Co.,0
"パシフィック・ハイツ,ぱしふぃっく・はいつ",Pacific Heights,0
"パシフィックノースウェスト研究所,ぱしふぃっくのーすうぇすとけんきゅうしょ",Pacific Northwest Laboratory,0
"パシフィック・ノースウエスト国立研究所,ぱしふぃっく・のーすうえすとこくりつけんきゅうしょ",Pacific Northwest National Laboratory,0
"パシフィカ,ぱしふぃか",Pacifica,0
"パック,ぱっく",pack,0
"パッケージ,ぱっけーじ",package,6
"パッケージ・ユニット,ぱっけーじ・ゆにっと",package,6
"パッケージ商品,ぱっけーじしょうひん",package,6
"パッケージ・ソフト,ぱっけーじ・そふと",package,6
"パッケージング,ぱっけーじんぐ",packaging,0
"パケット,ぱけっと",packet,0
"パケット交換,ぱけっとこうかん",packet-switching,0
"パケット化,ぱけっとか",packetization,0
"パッキング,ぱっきんぐ",packing,0
"パッキン,ぱっきん",packing,0
"パックストーン,ぱっくすとーん",packstone,0
"パクリタキセル,ぱくりたきせる",paclitaxel,0
"パクロブトラゾール,ぱくろぶとらぞーる",paclobutrazol,0
"パクトロス川,ぱくとろすかわ",Pactolus,0
"パシーシュルール,ぱしーしゅるーる",Pacy-sur-Eure,0
"パッド,ぱっど",pad,0
"パダム,ぱだむ",Padam,0
"パダン,ぱだん",Padang,0
"パダン・パンジャン,ぱだん・ぱんじゃん",Padang Panjang,0
"パダン・シデムプアン,ぱだん・しでむぷあん",Padang Sidempuan,0
"パダンパンジャン,ぱだんぱんじゃん",Padangpandjang,0
"パドック,ぱどっく",paddock,0
"パーダーボルン,ぱーだーぼるん",Paderborn,0
"パジアム,ぱじあむ",Padiham,0
"パドバ,ぱどば",Padova,0
"パパラチア,ぱぱらちあ",padparadscha,0
"パパラチア,ぱぱらちあ",padparadsha,0
"パドラウナ,ぱどらうな",Padrauna,0
"パドレ島,ぱどれしま",Padre,0
"パドア,ぱどあ",Padua,0
"パドゥア,ぱどぅあ",Padua,0
"パデューカ,ぱでゅーか",Paducah,0
"パドゥス川,ぱどぅすかわ",Padus,0
"パエリア,ぱえりあ",paella,0
"パエリヤ,ぱえりや",paella,0
"パエジャ,ぱえじゃ",paella,0
"パエオニア,ぱえおにあ",Paeonia,0
"パグ島,ぱぐしま",Pag,0
"パガ,ぱが",Paga,0
"パガイスラタン島,ぱがいすらたんしま",Pagai Selatan,0
"パガイウタラ島,ぱがいうたらしま",Pagai Utara,0
"パガン,ぱがん",Pagan,0
"パガニカ,ぱがにか",paganica,0
"パガー・アラム,ぱがー・あらむ",Pagar Alam,0
"パガサイ,ぱがさい",Pagasai,0
"パグマン,ぱぐまん",Paghman,0
"パゴパゴ,ぱごぱご",Pago Pago,0
"パグリー,ぱぐりー",pagri,0
"パハ・サパ,ぱは・さぱ",Paha Sapa,0
"パハラ,ぱはら",Pahala,0
"パハン州,ぱはんしゅう",Pahang,0
"パハーリー族,ぱはーりーぞく",Pahari,0
"パフレ,ぱふれ",Pahleh,0
"パフレビ,ぱふれび",Pahlevi,0
"パホ,ぱほ",paho,0
"パホイホイ溶岩,ぱほいほいようがん",pahoehoe,0
"牌楼,ぱいろう",pai-loo,0
"パイデ,ぱいで",Paide,0
"パイリン,ぱいりん",Pailin,0
"パイヤール,ぱいやーる",paillard,0
"パイエット,ぱいえっと",paillette,0
"パイロロ海鹸,ぱいろろうみけん",Pailolo Channel,0
"パンポル,ぱんぽる",Paimpol,0
"パイネ,ぱいね",Paine,0
"パエオニア,ぱえおにあ",Paionia,0
"パイサ,ぱいさ",paisa,0
"パイタ,ぱいた",Paita,0
"パイユート族,ぱいゆーとぞく",Paiute,0
"パイユート族の人,ぱいゆーとぞくのにん",Paiute,0
"パイユート語,ぱいゆーとご",Paiute,0
"パジャマ,ぱじゃま",pajama,0
"パジュ,ぱじゅ",Paju,0
"パカンバル,ぱかんばる",Pakanbaru,0
"パクチョン,ぱくちょん",Pakchon,0
"パクチョン,ぱくちょん",Pakchong,0
"パークダシュト,ぱーくだしゅと",Pakdasht,0
"パフラ川,ぱふらかわ",Pakhra,0
"パキセタス,ぱきせたす",Pakicetus,0
"パキン島,ぱきんしま",Pakin,0
"パキスタン経営協会,ぱきすたんけいえいきょうかい",Pakistan Association for Management,0
"パキスタン科学工学研究委員会,ぱきすたんかがくこうがくけんきゅういいんかい",Pakistan Council of Scientific and Industrial Research,0
"パキスタン航空,ぱきすたんこうくう",Pakistan International Airlines,0
"パキスタンイスラム連盟,ぱきすたんいすらむれんめい",Pakistan Muslim League,0
"パキスタン民族同盟,ぱきすたんみんぞくどうめい",Pakistan National Alliance,0
"パキスタン人民党,ぱきすたんじんみんとう",Pakistan Peoples Party,0
"パキスタン住民,ぱきすたんじゅうみん",Pakistani,0
"パキスタン人,ぱきすたんにん",Pakistani,0
"パクナンポー,ぱくなんぽー",Paknampo,0
"パコック,ぱこっく",Pakokku,0
"パークパッタン,ぱーくぱったん",Pakpattan,0
"パクラツ,ぱくらつ",Pakrac,0
"パクシ,ぱくし",Paks,0
"パークサン郡,ぱーくさんぐん",Paksan,0
"パークセー,ぱーくせー",Pakse,0
"パクティーアー州,ぱくてぃーあーしゅう",Paktia,0
"パークセー郡,ぱーくせーぐん",Pakxe,0
"パレスホテル,ぱれすほてる","Palace Hotel Co., Ltd.",0
"パラフルヘル,ぱらふるへる",Palafrugell,0
"パラゴナイト,ぱらごないと",palagonite,0
"パラグルジャ島,ぱらぐるじゃしま",Palagruza,0
"パライーニハン族,ぱらいーにはんぞく",Palaihnihan,0
"パレ・ロワイヤル,ぱれ・ろわいやる",Palais-Royal,0
"パレゾー,ぱれぞー",Palaiseau,0
"パラナ,ぱらな",Palana,0
"パラナン,ぱらなん",Palanan,0
"パラナン湾,ぱらなんわん",Palanan Bay,0
"パラナン岬,ぱらなんみさき",Palanan Point,0
"パランカラジャ,ぱらんからじゃ",Palangka Raja,0
"パランカラヤ,ぱらんからや",Palangkaraya,0
"パランプル,ぱらんぷる",Palanpur,0
"パラパ,ぱらぱ",palapa,0
"パラパに似た建物,ぱらぱににたたてもの",palapa,0
"パラピエ,ぱらぴえ",Palapye,0
"パラティン伯,ぱらてぃんはく",palatine,0
"パラティヌス丘,ぱらてぃぬすおか",palatine,0
"パラタイン,ぱらたいん",Palatine,0
"パラトグラフィー,ぱらとぐらふぃー",palatography,0
"パラオ諸島,ぱらおしょしま",Palau Islands,0
"パラオ諸島,ぱらおしょしま",Palauan,0
"パラウイグ,ぱらういぐ",Palauig,0
"パラウイグ岬,ぱらういぐみさき",Palauig Point,0
"パラウン族,ぱらうんぞく",Palaung,0
"パラワン州,ぱらわんしゅう",Palawan,0
"パーラヤンコタイ,ぱーらやんこたい",Palayankottai,0
"パラッツォロアクレイデ,ぱらっつぉろあくれいで",Palazzolo Acreide,0
"パルジスキ,ぱるじすき",Paldiski,0
"パレンバン,ぱれんばん",Palembang,0
"パレンシア,ぱれんしあ",Palencia,0
"パレンケ,ぱれんけ",Palenque,0
"パレオ産の,ぱれおうの",Paleo,0
"パレルモ,ぱれるも",Palermo,0
"パレスチナ王国,ぱれすちなおうこく",Palestine,0
"パレスチナ,ぱれすちな",Palestine,0
"パレスタイン,ぱれすたいん",Palestine,0
"パレスティナ武装闘争司令部,ぱれすてぃなぶそうとうそうしれいぶ",Palestine Armed Struggle Command,0
"パレスティナ中央委員会,ぱれすてぃなちゅうおういいんかい",Palestine Central Committee,0
"パレスチナ評議会,ぱれすちなひょうぎかい",Palestine Legislative Council,0
"パレスチナ解放軍,ぱれすちなかいほうぐん",Palestine Liberation Army,0
"パレスチナ解放機構,ぱれすちなかいほうきこう",Palestine Liberation Organization,0
"パレスチナ民族評議会,ぱれすちなみんぞくひょうぎかい",Palestine National Council,0
"パレスチナの,ぱれすちなの",Palestinian,0
"パレスチナ人,ぱれすちなにん",Palestinian,0
"パレスチナ中央統計局,ぱれすちなちゅうおうとうけいきょく",Palestinian Central Bureau of Statistics,0
"パレット,ぱれっと",palette,0
"パレトワ,ぱれとわ",Paletwa,0
"パールガート,ぱーるがーと",Palghat,0
"パーリ語,ぱーりご",Pali,0
"パリ,ぱり",Pali,0
"パーリ語文献協会,ぱーりごぶんけんきょうかい",Pali Text Society,0
"パリクチン山,ぱりくちんやま",Palicutin Mt.,0
"パリキール,ぱりきーる",Palikir,0
"パリメ,ぱりめ",Palime,0
"パリンプセスト,ぱりんぷせすと",palimpsest,0
"パリンドローム,ぱりんどろーむ",palindrome,0
"パリノード,ぱりのーど",palinode,0
"パリヌルス,ぱりぬるす",Palinurus,0
"パーリターナ,ぱーりたーな",Palitana,0
"パリウム,ぱりうむ",pall,0
"パラジウム,ぱらじうむ",palladium,0
"パラジューム,ぱらじゅーむ",palladium,0
"パランツァ,ぱらんつぁ",Pallanza,0
"パラス,ぱらす",Pallas,0
"パラサイト,ぱらさいと",pallasite,0
"パラソフカ,ぱらそふか",Pallasovka,0
"パレット,ぱれっと",pallet,0
"パレチゼーション,ぱれちぜーしょん",palletization,0
"パレットに載せること,ぱれっとにのせること",palletization,0
"パリサー・エステート,ぱりさー・えすてーと",Palliser Estate,0
"パリウム,ぱりうむ",pallium,0
"パーム,ぱーむ",palm,0
"パームビーチ,ぱーむびーち",Palm Beach,0
"パームスプリングズ,ぱーむすぷりんぐず",Palm Springs,0
"パームサンデー,ぱーむさんでー",Palm Sunday,0
"パルマ,ぱるま",Palma,0
"パルマ・デ・マリョルカ,ぱるま・で・まりょるか",Palma de Mallorca,0
"パルマ・デル・リオ,ぱるま・でる・りお",Palma del Rio,0
"パルマソリアノ,ぱるまそりあの",Palma Soriano,0
"パルマレス,ぱるまれす",Palmares,0
"パルマス,ぱるます",Palmas,0
"パームデール,ぱーむでーる",Palmdale,0
"パルメ委員会,ぱるめいいんかい",Palme Committee,0
"パルメラ,ぱるめら",Palmela,0
"パーマー,ぱーまー",Palmer,0
"パーマーランド,ぱーまーらんど",Palmer Land,0
"パーマー半島,ぱーまーはんしま",Palmer Peninsula,0
"パマーストン,ぱまーすとん",Palmerston,0
"パーマストン,ぱーますとん",Palmerston,0
"パーマストンノース,ぱーますとんのーす",Palmerston North,0
"パーマービル,ぱーまーびる",Palmerville,0
"パルメット,ぱるめっと",palmetto,0
"パルメットヤシの州,ぱるめっとやしのしゅう",Palmetto State,0
"パルミ,ぱるみ",Palmi,0
"パルミエ,ぱるみえ",palmier,0
"パルミエール,ぱるみえーる",palmier,0
"パルミラ,ぱるみら",Palmira,0
"パルミテート,ぱるみてーと",palmitate,0
"パルミチン酸塩,ぱるみちんさんしお",palmitate,0
"パルミチン,ぱるみちん",palmitin,0
"パルミート,ぱるみーと",palmito,0
"パルミトイル,ぱるみといる",palmitoyl,0
"パルミトイル化,ぱるみといるか",palmitoylation,0
"パルミチル,ぱるみちる",palmityl,0
"パルミチル化,ぱるみちるか",palmitylation,0
"パルムオリーブ,ぱるむおりーぶ",Palmolive,0
"パームトップ・カタログ,ぱーむとっぷ・かたろぐ",Palmtop Catalog,0
"パルミラヤシ,ぱるみらやし",palmyra,0
"パルミラ,ぱるみら",Palmyra,0
"パルミラ遺跡,ぱるみらいせき",Palmyra,0
"パルミラ島,ぱるみらしま",Palmyra,0
"パルマイラズ岬,ぱるまいらずみさき",Palmyras Point,0
"パロ・アルト,ぱろ・あると",Palo Alto,0
"パロアルト,ぱろあると",Palo Alto,0
"パロアルト研究センター,ぱろあるとけんきゅうせんたー",Palo Alto Research Center,0
"パロ,ぱろ",Paloh,0
"パロロ,ぱろろ",palolo,0
"パロミノ,ぱろみの",palomino,0
"パロミノ,ぱろみの",Palomino,0
"パロノセトロン,ぱろのせとろん",palonosetron,0
"パーティー,ぱーてぃー",palooza,0
"パロス,ぱろす",Palos,0
"パロス,ぱろす",Palos de la Frontera,0
"パーキンソニア・アクレアタ,ぱーきんそにあ・あくれあた",paloverde,0
"パルパ,ぱるぱ",Palpa,0
"パルサ,ぱるさ",palsa,0
"パラティン伯,ぱらてぃんはく",palsgrave,0
"パルタック,ぱるたっく",Paltac Corporation,0
"パル,ぱる",Palu,0
"パルワン,ぱるわん",Paluan,0
"パリゴルスカイト,ぱりごるすかいと",palygorskite,0
"パリトキシン,ぱりときしん",palytoxin,0
"パママイシン,ぱままいしん",pamamycin,0
"パメロール,ぱめろーる",pamelor,0
"パミドロネート,ぱみどろねーと",pamidronate,0
"パミエ,ぱみえ",Pamiers,0
"パミール高原,ぱみーるこうげん",Pamir,0
"パミール族,ぱみーるぞく",Pamiri,0
"パムリコ川,ぱむりこかわ",Pamlico,0
"パムリコ族,ぱむりこぞく",Pamlico,0
"パムリコサウンド,ぱむりこさうんど",Pamlico Sound,0
"パムリコ湾,ぱむりこわん",Pamlico Sound,0
"パンパ,ぱんぱ",Pampa,0
"パンパンガ州,ぱんぱんがしゅう",Pampanga,0
"パンパンガ族,ぱんぱんがぞく",Pampangan,0
"パンパス,ぱんぱす",pampas,0
"パンパス,ぱんぱす",Pampas,0
"パンフレット,ぱんふれっと",pamphlet,0
"パンフレット作成者,ぱんふれっとさくせいしゃ",pamphleteer,0
"パンピリョザ・ド・ボタン,ぱんぴりょざ・ど・ぼたん",Pampilhosa do Botao,0
"パンプロナ,ぱんぷろな",Pamplona,0
"パマンキー川,ぱまんきーかわ",Pamunkey,0
"パン,ぱん",pan,0
"パン撮り,ぱんとり",pan,0
"パン,ぱん",Pan,0
"パン・アメリカン航空,ぱん・あめりかんこうくう","Pan American World Airways, Inc.",0
"パンケーキ,ぱんけーき",Pan-Cake,0
"パーナ,ぱーな",Pana,0
"パン粥,ぱんかゆ",panada,0
"パナグラフィ,ぱなぐらふぃ",panagraphy,0
"パナギュリシテ,ぱなぎゅりして",Panagyurishte,0
"パナイタン島,ぱないたんしま",Panaitan,0
"パナジー,ぱなじー",Panaji,0
"パナルジン,ぱなるじん",Panaldine,0
"パナマ,ぱなま",Panama,0
"パナマ運河,ぱなまうんが",Panama Canal,0
"パナマシティー,ぱなましてぃー",Panama City,0
"パナマの,ぱなまの",Panaman,0
"パナマ人,ぱなまにん",Panaman,0
"パナマ運河,ぱなまうんが",Panaman Canal,0
"パナマ人,ぱなまにん",Panamanian,0
"パナマ人技術者協会,ぱなまじんぎじゅつしゃきょうかい",Panamanian Society of Engineers and Architects,0
"パナミク,ぱなみく",Panamik,0
"パナミント山脈,ぱなみんとさんみゃく",Panamint Mountains,0
"パンナムサット,ぱんなむさっと",PanAmSat Corp.,0
"パナレア島,ぱなれあしま",Panarea,0
"パナリア島,ぱなりあしま",Panaria,0
"パナロ川,ぱなろかわ",Panaro,0
