meanings,word,score
"エーカー・フィート,えーかー・ふぃーと",acre-foot,0
"エーカーインチ,えーかーいんち",acre-inch,0
"エーカー産出高,えーかーさんしゅつたか",acre-yield,0
"エーカー数,えーかーかず",acreage,0
"エーカーで測った大きさ,えーかーではかったおおきさ",acreage,0
"鋭敏,えいびん",acri,0
"演目,えんもく",act,0
"演技,えんぎ",acting,0
"エピソード,えぴそーど",action,0
"影響,えいきょう",action,0
"鋭敏さ,えいびんさ",acuity,0
"鋭アクセント,えいあくせんと",acute,0
"エイダ,えいだ",Ada,0
"エナメル質,えなめるしつ",adamantin,0
"エナメル質,えなめるしつ",adamantino,0
"エナメル質,えなめるしつ",adamanto,0
"エナメル質腫,えなめるしつしゅ",adamantoma,0
"演説,えんぜつ",address,6
"延期,えんき",adjournment,0
"延会,えんかい",adjournment,0
"映倫管理委員会,えいりんかんりいいんかい",Administration Commission of Motion Picture Code of Ethics,0
"映倫,えいりん",Administration Commission of Motion Picture Code of Ethics,0
"ADPリボシル化,えーでぃぴーりぼしるか",ADP-ribosylation,0
"エードリアン,えーどりあん",Adrian,0
"エードリアン・ストリート,えーどりあん・すとりーと",Adrian Street,0
"嚥下痛,えんかつう",adynophagia,0
"エベルトフト,えべるとふと",Aebeltoft,0
"エービ,えーび",aebi,0
"エクメア,えくめあ",aechmea,0
"エーガディ諸島,えーがでぃしょしま",Aegadian Islands,0
"エーゲ,えーげ",Aegean,0
"エーゲ海,えーげうみ",Aegean,0
"エーゲ海岸,えーげかいがん",Aegean coast,0
"エーゲ海諸島,えーげうみしょしま",Aegean Islands,0
"エーゲ海,えーげうみ",Aegean Sea,0
"エーゲ海,えーげうみ",Aegean water,0
"エーゲ海,えーげうみ",Aegean waters,0
"エーゲ文明,えーげぶんめい",Aegeancivilization,0
"エジリン輝石,えじりんてるいし",aegirine,0
"エジリン輝石,えじりんてるいし",aegirite,0
"エジプトピテクス,えじぷとぴてくす",Aegyptopithecus,0
"エオリア人,えおりあにん",Aeolian,0
"エオーリエ諸島,えおーりえしょしま",Aeolian Islands,0
"エピオルニス属の無飛力の鳥,えぴおるにすぞくのむひちからのとり",aepyornis,0
"エピオルニス,えぴおるにす",Aepyornis,0
"エクオリン,えくおりん",aequorin,0
"エアレーター,えあれーたー",aerator,0
"エアリアル,えありある",aerial,0
"エアリアル選手,えありあるせんしゅ",aerialist,0
"エアロ,えあろ",Aero,0
"エール島,えーるしま",Aero,0
"エーロブロンズ,えーろぶろんず",aero-bronze,0
"エアロビクス,えあろびくす",aerobics,0
"エアロボット,えあろぼっと",aerobot,0
"エアロフロート,えあろふろーと",aerofloat,0
"エアロフォイル,えあろふぉいる",aerofoil,0
"エーロゲル,えーろげる",aerogel,0
"エアロゲル,えあろげる",aerogel,0
"エーログラム,えーろぐらむ",aerogram,0
"エーログラム,えーろぐらむ",aerogramme,0
"エアロメヒコ,えあろめひこ",Aeromexico,0
"エアロノート,えあろのーと",aeronaut,0
"エアロシェル,えあろしぇる",aeroshell,0
"エアロゾル,えあろぞる",aerosol,0
"エアロゾル化,えあろぞるか",aerosolization,0
"エアロゾンデ,えあろぞんで",aerosonde,0
"エアロゾンデ,えあろぞんで",Aerosonde,0
"エアロトレイン,えあろとれいん",aerotrain,0
"エーロベン,えーろべん",aerovane,0
"エアテックス,えあてっくす",Aertex,0
"エステティシャン,えすててぃしゃん",aesthetician,0
"エテルニタス,えてるにたす",Aeternitas,0
"エタリウム,えたりうむ",aethalium,0
"エーティオセタス,えーてぃおせたす",Aetiocetus,0
"エトナ山,えとなやま",Aetna,0
"エトナ・ライフ・アンド・カジュアルティ,えとな・らいふ・あんど・かじゅあるてぃ",Aetna Life & Casualty Co.,0
"遠方,えんぽう",afar,0
"影響因子,えいきょういんし",affector,0
"影響力を持つ富豪家,えいきょうりょくをもつふごういえ",affluential,0
"影響,えいきょう",aftermath,7
"エアパニック,えあぱにっく",Aftermath,0
"AGC株式会社,えーじーしーかぶしきがいしゃ",AGC Inc.,0
"エイジ・オブ・イノセンス／汚れなき情事,えいじ・おぶ・いのせんす／よごれなきじょうじ",Age of Innocence,0
"エイジ・シュート,えいじ・しゅーと",age-shooting,0
"エイジーン,えいじーん",Agene,0
"エージェント,えーじぇんと",agent,0
"ANSA通信社,えーえぬえすえーつうしんしゃ",Agenzia Nazionale Stampa Associata,0
"嚥下不能,えんかふのう",aglutition,0
"エヒテリン湖,えひてりんみずうみ",Ahtarin Jarvi,0
"援助,えんじょ",aid,0
"援助金,えんじょきん",aid,0
"エイド・クライミング,えいど・くらいみんぐ",aid climbing,0
"援助者,えんじょもの",aidant,0
"エイズ時代,えいずじだい",AIDies,0
"衛生兵,えいせいへい",aidman,0
"エイズとその隠喩,えいずとそのいんゆ",AIDS and Its Metaphors,0
"エイズ疾病対策課,えいずしっぺいたいさくか",AIDS and Specific Diseases Control Division,0
"エイズ解放連合,えいずかいほうれんごう",AIDS Coalition to Unleash Power,0
"エイズライン,えいずらいん",AIDS line,0
"エイズ相談電話,えいずそうだんでんわ",AIDS line,0
"エイズ調査委員会,えいずちょうさいいんかい",AIDS Research Advisory Committee,0
"エイズ動向委員会,えいずどうこういいんかい",AIDS Surveillance Committee,0
"エイズ恐怖,えいずきょうふ",AIDS-phobia,0
"エイズライン,えいずらいん",AIDsline,0
"エイズ相談電話,えいずそうだんでんわ",AIDsline,0
"エグル,えぐる",Aigle,0
"エイグレット,えいぐれっと",aigrette,0
"エグモルト,えぐもると",Aigues-Mortes,0
"エーケン,えーけん",Aiken,0
"エンクール,えんくーる",Aincourt,0
"エーン・ワイン,えーん・わいん",Aine,0
"エーン県,えーんけん",Aine,0
"エア,えあ",air,0
"エアコン,えあこん",air,0
"エアー,えあー",air,0
"エア・アメリカ,えあ・あめりか",Air America,0
"エア・ブラッシュ・アンド・アクション,えあ・ぶらっしゅ・あんど・あくしょん",Air Brush & Action,0
"エール・カレドニ,えーる・かれどに",Air Caledonie,0
"エア・カレドニア・インターナショナル,えあ・かれどにあ・いんたーなしょなる",Air Caledonie International,0
"エアカラン,えあからん",Air Caledonie International,0
"エア・カナダ,えあ・かなだ",Air Canada,0
"エア・クラシックス,えあ・くらしっくす",Air Classics,0
"エア・コンバット,えあ・こんばっと",Air Combat,0
"エアフォース・ワン,えあふぉーす・わん",Air Force One,0
"エアフォースワン,えあふぉーすわん",Air Force One,0
"エア・フォース・マンスリー,えあ・ふぉーす・まんすりー",Air Forces Monthly,0
"エールフランス国営航空,えーるふらんすこくえいこうくう",Air France,0
"エアーエッジ,えあーえっじ","Air H""",0
"エアー北海道,えあーほっかいどう",Air Hokkaido,0
"エア・インディア,えあ・いんでぃあ",Air India,0
"エアージャパン,えあーじゃぱん",Air Japan,0
"エア・ランカ,えあ・らんか",Air Lanka,0
"エア・マルタ,えあ・まるた",Air Malta,0
"エアー・マンダレー,えあー・まんだれー",Air Mandalay,0
"エア・ナウル,えあ・なうる",Air Nauru,0
"エア・ニュージーランド,えあ・にゅーじーらんど",Air New Zealand,0
"エアーニッポン,えあーにっぽん",Air Nippon,0
"エアーニッポン乗員組合,えあーにっぽんじょういんくみあい",Air Nippon Crew's Association,0
"エアーニッポンネットワーク,えあーにっぽんねっとわーく",Air Nippon Network,0
"エア・パシフイック航空,えあ・ぱしふいっくこうくう",Air Pacific,0
"エア・ポリネシア,えあ・ぽりねしあ",Air Polynesie,0
"エア・ウルフ,えあ・うるふ",Air Wolf,0
"エアバッグ,えあばっぐ",air-bag,0
"エアー・ヒーター,えあー・ひーたー",air-heater,0
"エア・インディア,えあ・いんでぃあ",Air-India,0
"エアーキス,えあーきす",air-kiss,0
"エアアジア,えああじあ",AirAsia,0
"エアボーン・エクスプレス,えあぼーん・えくすぷれす",Airborne Express,0
"エアボーン社,えあぼーんしゃ",Airborne Inc.,0
"エアブラシ,えあぶらし",airbrush,0
"エアバス,えあばす",airbus,0
"エアバス,えあばす",Airbus,0
"エアバス・インダストリー,えあばす・いんだすとりー",Airbus Industry,0
"エアバス・ミリタリ社,えあばす・みりたりしゃ",Airbus Military Company,0
"エアカル,えあかる",AirCal,0
"エアカラン,えあからん",Aircalin,0
"エアキャップ,えあきゃっぷ",AirCap,0
"エア川,えあかわ",Aire,0
"エアオケ,えあおけ",aireoke,0
"エアファイバー社,えあふぁいばーしゃ","AirFiber, Inc.",0
"エアフロー,えあふろー",airflow,0
"エアフレーム－機体－,えあふれーむ－きたい－",Airframe,0
"エアハウス,えあはうす",airhouse,0
"エアリング,えありんぐ",airing,0
"エアライン,えあらいん",airline,0
"エアロジム,えあろじむ",airogym,0
"エアプレー,えあぷれー",airplay,0
"エアポート'77／バミューダからの脱出,えあぽーと'しちじゅうしち／ばみゅーだからのだっしゅつ",Airport '77,0
"エアサイド,えあさいど",airside,0
"エアソフト,えあそふと",airsoft,0
"エアステア,えあすてあ",airstair,0
"エアストーン,えあすとーん",airstone,0
"エアタッチ・コミュニケーションズ,えあたっち・こみゅにけーしょんず","AirTouch Communications, Inc.",0
"エアトラン・エアウェイズ,えあとらん・えあうぇいず",AirTran Airways,0
"エアウォーク,えあうぉーく",airwalk,0
"エアウェーブ,えあうぇーぶ",airwave,0
"エアウェイズ,えあうぇいず",Airways,0
"エアウルフ,えあうるふ",Airwolf,0
"エーヌ,えーぬ",Aisne,0
"H,えいち",aitch,0
"H字形のもの,えいちじけいのもの",aitch,0
"エトリコン,えとりこん",Aitolikon,0
"AIU保険会社,えーあいゆーほけんがいしゃ",AIU Insurance Co.,0
"エクサンプロバンス,えくさんぷろばんす",Aix-en-Provence,0
"エクス・ラ・シヤペル,えくす・ら・しやぺる",Aix-la-Chapelle,0
"エクスレバン,えくすればん",Aix-les-Bains,0
"エイナ,えいな",Aiyina,0
"エイナ島,えいなしま",Aiyina,0
"エイナ湾,えいなわん",Aiyina,0
"エイオン,えいおん",Aiyion,0
"エイジャックス,えいじゃっくす",Ajax,0
"エージャックス山,えーじゃっくすやま",Ajax Mountain,0
"AK-47自動小銃,えーけいまいなすしじゅうしちじどうしょうじゅう",AK-47,0
"AK-74自動小銃,えーけいまいなすしちじゅうよんじどうしょうじゅう",AK-74,0
"AKIRA,えーけいあいあーるえー",AKIRA,0
"AKM自動小銃,えーけいえむじどうしょうじゅう",AKM,0
"エルサレムのアラブ語読み,えるされむのあらぶごどくみ",Al Quds,0
"エルファシル,えるふぁしる",Al-Fashir,0
"エルサレム,えるされむ",al-quds,0
"エイラー,えいらー",Alar,0
"エール,えーる",ale,0
"エールワイフ,えーるわいふ",alewife,0
"エイリアス,えいりあす",alias,0
"エイリアシング,えいりあしんぐ",aliasing,0
"栄養性,えいようせい",alibility,0
"エイリアン,えいりあん",Alien,0
"エイリアン3,えいりあんさん",Alien 3,0
"エイリアン・ネイション,えいりあん・ねいしょん",Alien Nation,0
"エイリアン・プライベート・アイ,えいりあん・ぷらいべーと・あい",Alien Private Eye,0
"エイリアン4,えいりあんし",Alien Resurrection,0
"エイリアン2,えいりあんに",Aliens,0
"栄養物,えいようもの",aliment,0
"栄養,えいよう",alimentation,0
"栄光の彼方に,えいこうのかなたに",All the Right Moves,0
"栄光の彼方に,えいこうのかなたに",All The Right Moves,0
"延長,えんちょう",allongement,0
"延長,えんちょう",allongment,0
"エルムフルト,えるむふると",Almhult,0
"Mr.エンジェル／神様の賭け,えむあーる.えんじぇる／かみさまのかけ",Almost An Angel,0
"A,えー",Alpha,0
"英数字,えいすうじ",alpha-numeral,0
"ABC順配列,えーびーしーじゅんはいれつ",alphabeting,0
"ABC順配列,えーびーしーじゅんはいれつ",alphabetizing,0
"英数字,えいすうじ",alphanumeric,0
"エルブダレン,えるぶだれん",Alvdalen,0
"エルブスボリ,えるぶすぼり",Alvsborg,0
"AMA医療倫理・司法問題評議会,えーえむえーいりょうりんり・しほうもんだいひょうぎかい",AMA Council on Ethical and Judicial Affairs,0
"AMA医学教育評議会,えーえむえーいがくきょういくひょうぎかい",AMA Council on Medical Education,0
"AMA学術評議会,えーえむえーがくじゅつひょうぎかい",AMA Council on Scientific Affairs,0
"栄光と狂気,えいこうときょうき",Amateurs,0
"エネルギー,えねるぎー",ambition,0
"AMDA国際医療情報センター関西,えーえむでぃえーこくさいいりょうじょうほうせんたーかんさい","AMDA International Medical Information Center, Kansai",0
"AMDA国際医療情報センター東京,えーえむでぃえーこくさいいりょうじょうほうせんたーとうきょう","AMDA International Medical Information Center, Tokyo",0
"エナメル芽細胞,えなめるめさいぼう",ameloblast,0
"エナメル上皮腫,えなめるじょうひしゅ",ameloblastoma,0
"エナメル質形成,えなめるしつけいせい",amelogenesis,0
"エイズ研究財団,えいずけんきゅうざいだん",American Foundation of AIDS Research,0
"ABDA総司令部,えーびーでぃえーそうしれいぶ",American-British Dutch-Australian Command,0
"エーメリー,えーめりー",Amery,0
"エームズ,えーむず",Ames,0
"エイムズ研究所・研究用原子炉,えいむずけんきゅうしょ・けんきゅうようげんしろ",Ames Laboratory Research Reactor,0
"エイムズ研究センター,えいむずけんきゅうせんたー",Ames Research Center,0
"エームズベリー,えーむずべりー",Amesbury,0
"エーモス,えーもす",Amos,0
"円形競技場,えんけいきょうぎじょう",amphitheater,0
"円形競技場,えんけいきょうぎじょう",amphitheatre,0
"エーエム・ピーエム,えーえむ・ぴーえむ",ampm,0
"遠征,えんせい",anabasis,0
"鋭錐石,えいすいいし",anatase,0
"エンドラン,えんどらん",and-run,0
"エンジェル金貨,えんじぇるきんか",angel,0
"エンジェル・ベイビー,えんじぇる・べいびー",Angel Baby,0
"エンジェルフォール,えんじぇるふぉーる",Angel Falls,0
"エンゼル・ハート,えんぜる・はーと",Angel Heart,0
"エンジェル・ライン,えんじぇる・らいん",Angel Line,0
"エンゼルフィッシュ,えんぜるふぃっしゅ",angelfish,0
"エンゲルホルム,えんげるほるむ",Angelholm,0
"エンジェリック・カンバセーション,えんじぇりっく・かんばせーしょん",Angelic Conversation,0
"エンジェライト,えんじぇらいと",angelite,0
"エンジェルス2,えんじぇるすに",Angels in the Endzone,0
"エンジェルス,えんじぇるす",Angels in the Outfield,0
"エンジェル・ウオッチ,えんじぇる・うおっち",Angelwatch,0
"炎症,えんしょう",anger,0
"栄養性血管神経症,えいようせいけっかんしんけいしょう",angiotrophoneurosis,0
"英国教会の,えいこくきょうかいの",Anglican,0
"英国教会系の,えいこくきょうかいけいの",Anglican,0
"英国国教会の教義,えいこくこっきょうかいのきょうぎ",Anglicanism,0
"英語特有の表現,えいごとくゆうのひょうげん",anglicism,0
"英国風,えいこくかぜ",Anglicism,0
"英国びいき,えいこくびいき",Anglicism,0
"英語学者,えいごがくしゃ",Anglicist,0
"英国化,えいこくか",Anglicization,0
"英文学の研究,えいぶんがくのけんきゅう",Anglistics,0
"英語使用者,えいごしようしゃ",Anglo,0
"英国系カナダ人,えいこくけいかなだにん",Anglo,0
"英国系オーストラリア人,えいこくけいおーすとらりあにん",Anglo-Australian,0
"英印混血の人,えいいんこんけつのにん",Anglo-Indian,0
"英国人とアイルランド人の血を引く人,えいこくじんとあいるらんどにんのちをひくにん",Anglo-Irish,0
"英語が起源の日本語,えいごがきげんのにほんご",Anglo-Japanese,0
"英国に定住したノルマン人,えいこくにていじゅうしたのるまんにん",Anglo-Norman,0
"英国かぶれ,えいこくかぶれ",Anglomania,0
"英国かぶれの人,えいこくかぶれのにん",Anglomaniac,0
"英語を話す,えいごをはなす",Anglophone,0
"エジプト十字架,えじぷとじゅうじか",ankh,0
"栄養失調,えいようしっちょう",anomalotrophy,0
"エダツノレイヨウ,えだつのれいよう",antelope,0
"英雄的資質に欠ける主人公,えいゆうてきししつにかけるしゅじんこう",antihero,0
"縁故採用反対,えんこさいようはんたい",antinepotism,0
"衛星攻撃,えいせいこうげき",antisatellite,0
"枝角,えだかく",antler,0
"エニイ・ギブン・サンデー,えにい・ぎぶん・さんでー",Any Given Sunday,0
"エニオン,えにおん",anyon,0
"AOLタイム・ワーナー社,えーおうえるたいむ・わーなーしゃ",AOL Time Warner Incorporated,0
"遠星点,えんほしてん",apastron,0
"猿人,えんじん",ape-man,0
"APECビジネス諮問委員会,えーぴーいーしーびじねすしもんいいんかい",APEC Business Advisory Council,0
"嚥下不能,えんかふのう",aphagia,0
"遠日点,えんじつてん",aphelion,0
"遠点,えんてん",apoapse,0
"遠星点,えんほしてん",apoastron,0
"遠点,えんてん",apocenter,0
"遠地点,えんちてん",apogee,0
"遠月点,えんがつてん",apolune,0
"遠水点,えんみずてん",apomercurian,0
"遠月点,えんがつてん",aposelene,0
"延命,えんめい",apothanasia,0
"援助の依頼,えんじょのいらい",appeal for aid,0
"エッペルブ,えっぺるぶ",Appelbo,0
"エイプリル・フール／鮮血の記念日,えいぷりる・ふーる／せんけつのきねんび",April Fools' day,0
"エイプリル・ロビン殺人事件,えいぷりる・ろびんさつじんじけん",April Robin Murders,0
"演繹性,えんえきせい",apriority,0
"エプロン,えぷろん",apron,0
"エプロン一杯,えぷろんいっぱい",apronful,0
"エイ・アール・エイ・サービシズ,えい・あーる・えい・さーびしず","ARA Services, Inc.",0
"円弧,えんこ",arc,0
"Xのアーチ,えっくすのあーち",Arc D'X,0
"円弧規,えんこき",arcograph,0
"エリア,えりあ",area,3
"エリア,えりあ",area,3
"エリアウェイ,えりあうぇい",areaway,0
"詠唱,えいしょう",aria,0
"エリハ,えりは",Ariha,0
"影響力,えいきょうりょく",arm,2
"腋窩,えきか",armpit,0
"ARP 2600,えーあーるぴー にせんろくひゃく",ARP 2600,0
"越権行為,えっけんこうい",arrogation,0
"円卓の騎士,えんたくのきし",Arthurian,0
"エイド・クライミング,えいど・くらいみんぐ",artificial climbing,0
"ASEAN経済共同体,えーえすいーえーえぬけいざいきょうどうたい",ASEAN Economic Community,0
"ASEAN警察長官会合,えーえすいーえーえぬけいさつちょうかんかいごう",ASEANAPOL,0
"エイピーニック,えいぴーにっく",Asia Pacific Network Information Center,0
"エイジアン・ビープルズ・フレンドシップ・ソサエテイ,えいじあん・びーぷるず・ふれんどしっぷ・そさえてい",Asian People's Friendship Society,0
"AA諸国,えーえーしょこく",Asian-African Nations,0
"A型の女,えーかたのおんな",Ask the Right Question,0
"エジプトコブラ,えじぷとこぶら",asp,0
"援助,えんじょ",assistance,4
"援助者,えんじょもの",assister,0
"AP通信社,えーぴーつうしんしゃ",Associated Press,0
"絵本学会,えほんがっかい",Association for Studies of Picture Books,0
"映画英語教育学会,えいがえいごきょういくがっかい",Association for Teaching English through Movies,0
"英国保険協会,えいこくほけんきょうかい",Association of British Insurers,0
"英国旅行業協会,えいこくりょこうぎょうきょうかい",Association of British Travel Agents,0
"エジソン・イルミネーティング社事業所協会,えじそん・いるみねーてぃんぐしゃじぎょうしょきょうかい",Association of Edison Illuminating Companies,0
"エネルギー技術者協会,えねるぎーぎじゅつしゃきょうかい",Association of Energy Engineers,0
"映画テレビ製作者同盟,えいがてれびせいさくしゃどうめい",Association of Motion Picture and Television Producers,0
"ARMA東京支部,えーあーるえむえーとうきょうしぶ",Association of Records Managers and Administrators,0
"AT&Tベル研究所,えーてぃー&てぃーべるけんきゅうしょ",AT&T Bell Laboratories,0
"AT&Tコミュニケーションズ社,えーてぃー&てぃーこみゅにけーしょんずしゃ",AT&T Communications,0
"AT&Tインフォメーション・システムズ社,えーてぃー&てぃーいんふぉめーしょん・しすてむずしゃ",AT&T Information Systems,0
"AT&Tインターナショナル,えーてぃー&てぃーいんたーなしょなる",AT&T International,0
"AT&Tテクノロジー,えーてぃー&てぃーてくのろじー",AT&T Technologies,0
"AT&Tワイヤレス社団法人,えーてぃー&てぃーわいやれすしゃだんほうじん",AT&T Wireless,0
"AT&Tワイヤレス・サービス,えーてぃー&てぃーわいやれす・さーびす",AT&T Wireless Services Inc.,0
"エー・ティー・アイ・テクノロジー,えー・てぃー・あい・てくのろじー",ATI Technologies Incorporated,0
"エイ・ティ・アール音声言語通信研究所,えい・てぃ・あーるおんせいげんごつうしんけんきゅうしょ",ATR Spoken Language Translation Research Laboratories,0
"エトラン川,えとらんかわ",Atran,0
"偉そうな,えらそうな",attitude,4
"a,えー",atto,0
"謁見,えっけん",audience,4
"易者,えきしゃ",augur,0
"易,えき",augury,0
"援助,えんじょ",auspice,0
"APP通信,えーぴーぴーつうしん",Australian Associated Press,0
"映像作家,えいぞうさっか",auteur,0
"映画監督,えいがかんとく",auteur,0
"援助者,えんじょもの",auxiliary,7
"栄養要求体,えいようようきゅうからだ",auxotroph,0
"栄養要求性,えいようようきゅうせい",auxotrophy,0
"栄養要求型,えいようようきゅうかた",auxotype,0
"AVCネットワークス社,えーぶいしーねっとわーくすしゃ",AVC Networks Company,0
"エイヴバリー,えいゔばりー",Avebury,0
"エイビス,えいびす","Avis Rent A Car System, LLC",0
"エイボン,えいぼん",Avon,0
"エイボン伯,えいぼんはく",Avon,0
"エイボン州,えいぼんしゅう",Avon,0
"エイボン川,えいぼんかわ",Avon,0
"エイボン・プロダクツ,えいぼん・ぷろだくつ","Avon Products Co., Ltd.",0
"エイボン・ストリート,えいぼん・すとりーと",Avon Street,0
"遠征,えんせい",away,4
"腋窩,えきか",axilla,0
"腋窩部,えきかぶ",axillae,0
"腋窩部,えきかぶ",axillar,0
"エーア,えーあ",Ayer,0
"エーヤワディ川,えーやわでぃかわ",Ayeyarwady,0
"エーヤワディ川,えーやわでぃかわ",Ayeyarwady River,0
"エールズベリー,えーるずべりー",Aylesbury,0
"エールマー,えーるまー",Aylmer,0
"エールマー湖,えーるまーみずうみ",Aylmer Lake,0
"エア,えあ",Ayr,0
"エア,えあ",ayre,0
"エアーシア産の乳牛,えあーしあうのにゅうぎゅう",Ayrshire,0
"エアーシア,えあーしあ",Ayrshire,0
"鉛筆の軟度を示す記号,えんぴつのなんどをしめすきごう",B,0
"液果,えきか",bacca,0
"遠景,えんけい",background,0
"遠因,えんいん",background,0
"援助,えんじょ",backing,7
"援護,えんご",backup,0
"遠心除菌機で分類した物質のうち細菌を含む方,えんしんじょきんきでぶんるいしたぶっしつのうちさいきんをふくむほう",bactofugate,0
"遠心除菌,えんしんじょきん",bactofugation,0
"遠心除菌機,えんしんじょきんき",bactofuge,0
"エイリアン・コレクター,えいりあん・これくたー",Bad Channels,0
"偉そうな役人,えらそうなやくにん",bahadur,0
"餌,えさ",bait,0
"餌となる小魚,えさとなるこざかな",baitfish,0
"餌魚,えささかな",baitfish,0
"エルサルバドル中央銀行,えるさるばどるちゅうおうぎんこう",Banco Central de Reserva de El Salvador,0
"エクアドル中央銀行,えくあどるちゅうおうぎんこう",Banco Central del Ecuador,0
"エネルギー帯,えねるぎーおび",band,0
"エクスクラメーション・マーク,えくすくらめーしょん・まーく",bang,0
"エストニア銀行,えすとにあぎんこう",Bank of Estonia,0
"宴会,えんかい",banquet,0
"宴会の参加者,えんかいのさんかしゃ",banqueter,0
"エボシガイ,えぼしがい",barnacle,0
"塩基,えんき",base,0
"塩基対合,えんきついごう",base-pairing,0
"塩基シフト,えんきしふと",base-shift,0
"塩基の積み重ね,えんきのつみかさね",base-stacking,0
"偉そうにする人,えらそうにするにん",bashaw,0
"塩基性,えんきせい",basic,0
"塩基性,えんきせい",basicity,0
"塩基度,えんきど",basicity,0
"塩基性赤血球,えんきせいせっけっきゅう",basoerythrocyte,0
"エイ目,えいめ",Batoidei,0
"影響,えいきょう",bearing,0
"英王室護衛兵,えいおうしつごえいへい",beefeater,0
"英王室護衛兵,えいおうしつごえいへい",Beefeater,0
"英国に行ったことのある,えいこくにいったことのある",beento,0
"エデンの扉,えでんのとびら",Before God,0
"エネミー・ライン,えねみー・らいん",Behind Enemy Lines,0
"援助,えんじょ",benefit,5
"エルクス慈善保護会,えるくすじぜんほごかい",Benevolent and Protective Order of Elks,0
"英語混じりのベンガル語,えいごまじりのべんがるご",Benglish,0
"エダヅノカモシカ,えだづのかもしか",berrendo,0
"液果類,えきかるい",berries,0
"液果,えきか",berry,0
"枝ぼうき,えだぼうき",besom,0
"栄光の星のもとに,えいこうのほしのもとに",Between Planets,0
"遠近両用眼鏡,えんきんりょうようめがね",bifocals,0
"エイリアン・ハザード,えいりあん・はざーど",Bio Hazard,0
"映画,えいが",bioscope,0
"衛星,えいせい",bird,1
"衛星中継の費用を出す価値,えいせいちゅうけいのひようをだすかち",birdability,0
"エンレイソウ,えんれいそう",birthroot,0
"演出,えんしゅつ",bit,4
"餌にくいつく魚,えさにくいつくさかな",biter,0
"液嚢,えきのう",bladder,0
"エトセトラ,えとせとら",blah-blah-blah,0
"英内閣のブレア化,えいないかくのぶれあか",Blairisation,0
"エンジン・ブロック,えんじん・ぶろっく",block,4
"NG集,えぬじーしゅう",blooper,0
"エキウム・ウルガーレ,えきうむ・うるがーれ",blueweed,0
