meanings,word,score
"バベシア症,ばべしあしょう",babesiosis,0
"バベットの晩餐会,ばべっとのばんさんかい",Babette's Feast,0
"バーブ教,ばーぶきょう",Babi,0
"バービ・ヤール,ばーび・やーる",Babi Yar,0
"バービル,ばーびる",Babil,0
"バビル,ばびる",Babil,0
"バビーン湖,ばびーんみずうみ",Babine Lake,0
"バビーン山脈,ばびーんさんみゃく",Babine Range,0
"バビントン石,ばびんとんいし",Babingtonite,0
"バビルサ,ばびるさ",babirusa,0
"バーブカ,ばーぶか",babka,0
"バーブル,ばーぶる",Babol,0
"バーボルサル,ばーぼるさる",Babolsar,0
"バブーシュ,ばぶーしゅ",baboosh,0
"バブーシュ,ばぶーしゅ",babouche,0
"バブー,ばぶー",babu,0
"バーブル,ばーぶる",Babul,0
"バブサル峠,ばぶさるとうげ",Babusar,0
"バブーシュカ,ばぶーしゅか",babushka,0
"バブシキン,ばぶしきん",Babushkin,0
"バブヤン海峡,ばぶやんかいきょう",Babuyan Channel,0
"バブヤン島,ばぶやんしま",Babuyan Island,0
"バブヤン諸島,ばぶやんしょしま",Babuyan Island,0
"バビャク,ばびゃく",Babyak,0
"バビロン,ばびろん",Babylon,0
"バビロニア,ばびろにあ",Babylonia,0
"バビロニア人,ばびろにあにん",Babylonian,0
"バクリュウ,ばくりゅう",Bac lieu,0
"バクニン,ばくにん",Bac Ninh,0
"バクジャン,ばくじゃん",Bac-giang,0
"バクニン,ばくにん",Bac-ninh,0
"バカカイ,ばかかい",Bacacay,0
"バカンピシリン,ばかんぴしりん",bacampicillin,0
"バカルディ,ばかるでぃ",Bacardi,0
"バカウ,ばかう",Bacau,0
"バカラ,ばから",baccala,0
"バカロレア,ばかろれあ",baccalaureat,0
"バカラ,ばから",baccarat,0
"バカラ,ばから",Baccarat,0
"バッカス祭りの参加者,ばっかすまつりのさんかしゃ",bacchanal,0
"バッカス祭,ばっかすまつり",Bacchanalia,0
"バッカス神の祭司,ばっかすかみのまつりつかさ",bacchant,0
"バッカス格,ばっかすかく",bacchius,0
"バッカス,ばっかす",Bacchus,0
"バチェラー・パーティ,ばちぇらー・ぱーてぃ",Bachelor Party,0
"バシラス科,ばしらすか",Bacillaceae,0
"バチルス,ばちるす",bacillus,0
"バシラス属,ばしらすぞく",Bacillus,0
"バシトラシン,ばしとらしん",Bacitracin,0
"バック,ばっく",back,0
"バック川,ばっくかわ",Back,0
"バック湾,ばっくわん",Back Bay,0
"バック・ビート,ばっく・びーと",Back Beat,0
"バックドラフト,ばっくどらふと",back draft,0
"バックファイア,ばっくふぁいあ",Back Fire,0
"バック・イン・ザ・USSR,ばっく・いん・ざ・ゆーえすえすあーる",Back In the USSR,0
"バック川,ばっくかわ",Back River,0
"バック・ストリート・ボーイズ,ばっく・すとりーと・ぼーいず",Back Street Boys,0
"バックストリート・ドリームズ,ばっくすとりーと・どりーむず",Back Street Dreams,0
"バターン／フルメタル・コマンド,ばたーん／ふるめたる・こまんど",Back To Bataan,0
"バック・トゥ・スクール,ばっく・とぅ・すくーる",Back To School,0
"バック・トゥ・ザ・ビーチ,ばっく・とぅ・ざ・びーち",Back To the Beach,0
"バック・トゥ・ザ・フューチャー,ばっく・とぅ・ざ・ふゅーちゃー",Back To the Future,0
"バック・トゥ・ザ・フューチャー,ばっく・とぅ・ざ・ふゅーちゃー",Back To The Future,0
"バックビルディング,ばっくびるでぃんぐ",back-building,0
"バック・チャネリング,ばっく・ちゃねりんぐ",back-channeling,0
"バック・チェック,ばっく・ちぇっく",back-check,0
"バックフロー,ばっくふろー",back-flow,0
"バックグラウンド処理,ばっくぐらうんどしょり",back-header,0
"バックライティング,ばっくらいてぃんぐ",back-lighting,0
"バック・オフィス,ばっく・おふぃす",back-office,0
"バチカパランカ,ばちかぱらんか",Backa Palanka,0
"バチカトポラ,ばちかとぽら",Backa Topola,0
"バックビート,ばっくびーと",backbeat,0
"バックボード,ばっくぼーど",backboard,0
"バックブレーカー,ばっくぶれーかー",backbreaker,0
"バックキャスト,ばっくきゃすと",backcast,0
"バックコート,ばっくこーと",backcourt,0
"バックドア,ばっくどあ",backdoor,0
"バックドラフト,ばっくどらふと",Backdraft,0
"バックドロップ,ばっくどろっぷ",backdrop,0
"バックファイアー,ばっくふぁいあー",backfire,0
"バックフラッシュ,ばっくふらっしゅ",backflushing,0
"バックギャモン,ばっくぎゃもん",backgammon,0
"バックグラウンド,ばっくぐらうんど",background,0
"バックハンド,ばっくはんど",backhand,0
"バックハンドの打撃,ばっくはんどのだげき",backhanded,0
"バックハンド,ばっくはんど",backhander,0
"バックホー,ばっくほー",backhoe,0
"伴奏,ばんそう",backing,7
"バック,ばっく",backing,7
"バックラッシュ,ばっくらっしゅ",backlash,0
"バックライト,ばっくらいと",backlight,0
"バックログ,ばっくろぐ",backlog,0
"バックロット,ばっくろっと",backlot,0
"バックアウト,ばっくあうと",backout,0
"バックパック,ばっくぱっく",backpack,0
"バックパッカー,ばっくぱっかー",backpacker,0
"バックパッカー,ばっくぱっかー",Backpacker,0
"バックプレーン,ばっくぷれーん",backplane,0
"バックプレート,ばっくぷれーと",backplate,0
"バクロニム,ばくろにむ",backronym,0
"バックスラッシュ,ばっくすらっしゅ",backslash,0
"バックスライド,ばっくすらいど",backslide,0
"バックスペース,ばっくすぺーす",backspace,0
"バックスピン,ばっくすぴん",backspin,0
"バックスプライス,ばっくすぷらいす",backsplice,0
"バックスタッフ,ばっくすたっふ",backstaff,0
"バック・ステージ／愛と栄光の旅路,ばっく・すてーじ／あいとえいこうのたびじ",Backstage,0
"バックステージ・パス,ばっくすてーじ・ぱす",BACKSTAGE PASS,0
"バックステアズ海峡,ばっくすてあずかいきょう",Backstairs Passage,0
"バックネット,ばっくねっと",backstop,0
"バックハンド打ち,ばっくはんどうち",backstroke,0
"バックスイング,ばっくすいんぐ",backswing,0
"バックトラッキング,ばっくとらっきんぐ",backtracking,0
"バックアップ,ばっくあっぷ",backup,0
"バックアップデータ,ばっくあっぷでーた",backup data,0
"バクラバ,ばくらば",baclava,0
"バクノタン,ばくのたん",Bacnotan,0
"バコリ,ばこり",Bacoli,0
"バコロド,ばころど",Bacolod,0
"バコン,ばこん",Bacon,0
"バコパ・ディッフスム,ばこぱ・でぃっふすむ",bacopa,0
"バクロニム,ばくろにむ",bacronym,0
"バーチャルマシ,ばーちゃるまし",Bacsalmas,0
"バクテリア,ばくてりあ",bacteria,6
"バクテリア科,ばくてりあか",Bacteriaceae,0
"バクテリン,ばくてりん",bacterin,0
"バクテリオクロロフィル,ばくてりおくろろふぃる",bacterio-chlorophyll,0
"バクテリオシン,ばくてりおしん",bacteriocin,0
"バクテリオネマ属,ばくてりおねまぞく",Bacterionema,0
"バクテリオファージ,ばくてりおふぁーじ",bacteriophage,0
"バクテリア恐怖症,ばくてりあきょうふしょう",bacteriophobia,0
"バクテリオロドプシン,ばくてりおろどぷしん",bacteriorhodopsin,0
"バクテリア毒素,ばくてりあどくそ",bacteriotoxin,0
"バクテリア,ばくてりあ",bacterium,0
"バクテリウム属,ばくてりうむぞく",bacterium,0
"バクテロイド,ばくてろいど",bacteroid,0
"バクテロイデス科,ばくてろいですか",Bacteroidaceae,0
"バクテロイデス,ばくてろいです",bacteroides,0
"バクテロイデス属,ばくてろいですぞく",Bacteroides,0
"バクトスキラ属,ばくとすきらぞく",Bactoscilla,0
"バクトラ,ばくとら",Bactra,0
"バクトリア,ばくとりあ",Bactria,0
"バクトリア人,ばくとりあにん",Bactrian,0
"バクライト,ばくらいと",baculite,0
"バキュロ・ウイルス,ばきゅろ・ういるす",baculovirus,0
"バックオーズ,ばっくおーず",Bac~Os,0
"バッドアクス,ばっどあくす",Bad Axe,0
"バッド・ボーイズ,ばっど・ぼーいず",Bad Boys,0
"バッドボーイズ,ばっどぼーいず",Bad Boys,0
"バートブラームシュテット,ばーとぶらーむしゅてっと",Bad Bramstedt,0
"バートエムス,ばーとえむす",Bad Ems,0
"バートフライエンワルデ,ばーとふらいえんわるで",Bad Freienwalde,0
"バートガンデルスハイム,ばーとがんでるすはいむ",Bad Gandersheim,0
"バッド・ガールズ,ばっど・がーるず",Bad Girls,0
"バートゴーデスベルク,ばーとごーですべるく",Bad Godesberg,0
"バートヘルスフェルト,ばーとへるすふぇると",Bad Hersfeld,0
"バートホンブルク,ばーとほんぶるく",Bad Homburg,0
"バートホンブルクフォルデアヘーエ,ばーとほんぶるくふぉるであへーえ",Bad Homburg vor der Hohe,0
"バッド・インフルエンス／悪影響,ばっど・いんふるえんす／あくえいきょう",Bad Influence,0
"バートイシュル,ばーといしゅる",Bad Ischl,0
"バートキッシンゲン,ばーときっしんげん",Bad Kissingen,0
"バートクロイツナハ,ばーとくろいつなは",Bad Kreuznach,0
"バッド・ルーテナント／刑事とドラッグとキリスト,ばっど・るーてなんと／けいじとどらっぐときりすと",Bad Lieutenant,0
"バートオルデスロー,ばーとおるですろー",Bad Oldesloe,0
"バートライヘンハル,ばーとらいへんはる",Bad Reichenhall,0
"バートゼーゲベルク,ばーとぜーげべるく",Bad Segeberg,0
"バッド・テイスト,ばっど・ていすと",Bad Taste,0
"バートテルツ,ばーとてるつ",Bad Tolz,0
"バートフェスラウ,ばーとふぇすらう",Bad Voslau,0
"バダインジャラン砂漠,ばだいんじゃらんさばく",Badain Jaran Desert,0
"バダホス,ばだほす",Badajoz,0
"バダフシャーン州,ばだふしゃーんしゅう",Badakhshan,0
"バダロナ,ばだろな",Badalona,0
"バダナ,ばだな",Badanah,0
"バダルプル,ばだるぷる",Badarpur,0
"バデレアイト,ばでれあいと",baddeleyite,0
"バダーロックス,ばだーろっくす",badderlocks,0
"バーデン,ばーでん",Baden,0
"バーデンバーデン,ばーでんばーでん",Baden-Baden,0
"バーデンウュルテンベルク州,ばーでんうゅるてんべるくしゅう",Baden-Wurttemberg,0
"バーデン産品,ばーでんさんひん",Badener,0
"バートガスタイン,ばーとがすたいん",Badgastein,0
"バッジ,ばっじ",badge,0
"バッジ373,ばっじさんびゃくしちじゅうさん",Badge 373,0
"バジャー,ばじゃー",Badger,0
"バードギサート州,ばーどぎさーとしゅう",Badghisat,0
"バドギル,ばどぎる",Badgir,0
"バジン,ばじん",Badin,0
"バッドランズ,ばっどらんず",Badlands,0
"バドラプル,ばどらぷる",Badlapur,0
"バドリ,ばどり",Badli,0
"バドミントン,ばどみんとん",badminton,0
"バドミントン,ばどみんとん",Badminton,0
"バドル,ばどる",Badr,0
"バドル軍団,ばどるぐんだん",Badr Organization,0
"バドレ,ばどれ",Badreh,0
"バドリーナート,ばどりーなーと",Badrinath,0
"バドリナット山,ばどりなっとやま",Badrinath Peak,0
"バードルード,ばーどるーど",Badrud,0
"バッドトランス,ばっどとらんす",Badtrans,0
"バドゥラ,ばどぅら",Badulla,0
"バッドウォーター・ベイスン,ばっどうぉーたー・べいすん",Badwater Basin,0
"バエグ語,ばえぐご",Baeggu,0
"バエグ語,ばえぐご",Baegu,0
"バエレレア語,ばえれれあご",Baelelea,0
"バエナ,ばえな",Baena,0
"バエペンジ,ばえぺんじ",Baependi,0
"バフィン島,ばふぃんしま",Baffin,0
"バフィン湾,ばふぃんわん",Baffin Bay,0
"バフィン島,ばふぃんしま",Baffin Island,0
"バフィンランド,ばふぃんらんど",Baffinland,0
"バッフル,ばっふる",baffle,0
"バフィー,ばふぃー",baffy,0
"バフィン川,ばふぃんかわ",Bafing,0
"バフラベ,ばふらべ",Bafoulabe,0
"バーフク,ばーふく",Bafq,0
"バフラ,ばふら",Bafra,0
"バフラ岬,ばふらみさき",Bafra Burun,0
"バーフト,ばーふと",Baft,0
"バッグ,ばっぐ",bag,0
"バガバグ,ばがばぐ",Bagabag,0
"バガハ,ばがは",Bagaha,0
"バガルコート,ばがるこーと",Bagalkot,0
"バガモヨ,ばがもよ",Bagamoyo,0
"バガン,ばがん",Bagan,0
"バガンシアピアピ,ばがんしあぴあぴ",Bagan Siapiapi,0
"バガンダ族,ばがんだぞく",Baganda,0
"バガンシアピアピ,ばがんしあぴあぴ",Bagansiapiapi,0
"バガリャク,ばがりゃく",Bagaryak,0
"バガス,ばがす",bagasse,0
"バガス紙,ばがすかみ",bagasse,0
"バガテル,ばがてる",bagatelle,0
"バジェ,ばじぇ",Bage,0
"バゲスワル,ばげすわる",Bageshwar,0
"売春婦,ばいしゅんふ",baggage,0
"バッグラベーション,ばっぐらべーしょん",baggravation,0
"バグ,ばぐ",Bagh,0
"バーグマレク,ばーぐまれく",Bagh Malek,0
"バーゲ・バハードラーン,ばーげ・ばはーどらーん",Bagh-e Bahadoran,0
"バグダッド,ばぐだっど",Baghdad,0
"バグダッドの住民,ばぐだっどのじゅうみん",Baghdadi,0
"バグドグラ,ばぐどぐら",Baghdogra,0
"バギラ布,ばぎらぬの",bagheera,0
"バーゲルハート,ばーげるはーと",Bagherhat,0
"バゲリア,ばげりあ",Bagheria,0
"バーゲスターン,ばーげすたーん",Baghestan,0
"バーギーン,ばーぎーん",Baghin,0
"バグラーン,ばぐらーん",Baghlan,0
"バグハウス,ばぐはうす",baghouse,0
"バグルン,ばぐるん",Baglung,0
"バグマチ川,ばぐまちかわ",Bagmati,0
"バニャーラ,ばにゃーら",Bagnara,0
"バニェール・ド・ビゴール,ばにぇーる・ど・びごーる",Bagneres-de-Bigorre,0
"売春宿,ばいしゅんやど",bagnio,0
"バニョル,ばにょる",Bagnols,0
"バゴー,ばごー",Bago,0
"バゴボ族,ばごぼぞく",Bagobo,0
"バゴエ川,ばごえかわ",Bagoe,0
"バゴンボの嗅ぎたばこ入れ,ばごんぼのかぎたばこいれ",Bagombo Snuff Box,0
"バグパイプ,ばぐぱいぷ",bagpipe,0
"バグパイプ奏者,ばぐぱいぷそうしゃ",bagpiper,0
"バグラコート,ばぐらこーと",Bagra Kot,0
"バグラム,ばぐらむ",Bagram,0
"バグラティオノフスク,ばぐらてぃおのふすく",Bagrationovsk,0
"バグジー,ばぐじー",Bagsy,0
"バゲット,ばげっと",baguette,0
"バギオ,ばぎお",baguio,0
"バギオ,ばぎお",Baguio,0
"バハーイ教徒,ばはーいきょうと",Baha'i,0
"バハーバード,ばはーばーど",Bahabad,0
"バハドルガンジ,ばはどるがんじ",Bahadurganj,0
"バハドルガル,ばはどるがる",Bahadurgarh,0
"バハマ・バギーズ,ばはま・ばぎーず",Bahama Buggies,0
"バハマケイズ,ばはまけいず",Bahama Cays,0
"バハマ諸島,ばはましょしま",Bahama Islands,0
"バハマ諸島,ばはましょしま",Bahamas,0
"バハール,ばはーる",Bahar,0
"バハルダール,ばはるだーる",Bahar Dar,0
"バヘラームプル,ばへらーむぷる",Baharampur,0
"バハーラーンシャフル,ばはーらーんしゃふる",Baharanshahr,0
"バハーレスターン,ばはーれすたーん",Baharestan,0
"バハリヤ,ばはりや",Bahariya,0
"バハウ,ばはう",Bahau,0
"バハワルナガル,ばはわるながる",Bahawalnagar,0
"バハワルプール,ばはわるぷーる",Bahawalpur,0
"バハイ・チノイ博物館,ばはい・ちのいはくぶつかん",Bahay Tsinoy Museum,0
"バヘリ,ばへり",Baheri,0
"バイア州,ばいあしゅう",Bahia,0
"バイアブランカ,ばいあぶらんか",Bahia Blanca,0
"バイア・ドゥ・カバニャス,ばいあ・どぅ・かばにゃす",Bahia de Cabanas,0
"バイア・デ・カラケス,ばいあ・で・からけす",Bahia de Caraquez,0
"バイアネグラ,ばいあねぐら",Bahia Negra,0
"バハルダール,ばはるだーる",Bahir Dar,0
"バフマン,ばふまん",Bahman,0
"バフネミール,ばふねみーる",Bahnemir,0
"バハル・アルガザール,ばはる・あるがざーる",Bahr al-Ghazal,0
"バハル・エル・ガザル,ばはる・える・がざる",Bahr al-Ghazal,0
"バハルアウク川,ばはるあうくかわ",Bahr Aouk,0
"バハルアズム川,ばはるあずむかわ",Bahr Azum,0
"バハル・エル・アラブ川,ばはる・える・あらぶかわ",Bahr el Arab,0
"バハル・アルガザール,ばはる・あるがざーる",Bahr el Ghazal,0
"バハル・エル・ガザル,ばはる・える・がざる",Bahr el Ghazal,0
"バハル・エル・ジェベル川,ばはる・える・じぇべるかわ",Bahr el Jebel,0
"バハルサラ川,ばはるさらかわ",Bahr Sara,0
"バーライチ,ばーらいち",Bahraich,0
"バーレーン,ばーれーん",Bahrain,0
"バーレーン通貨庁,ばーれーんつうかちょう",Bahrain Monetary Agency,0
"バーレーン人,ばーれーんにん",Bahraini,0
"バフレマーン,ばふれまーん",Bahreman,0
"バーツ,ばーつ",baht,0
"バフトゥ族,ばふとぅぞく",Bahutu,0
"バイアマレ,ばいあまれ",Baia Mare,0
"バヤ・デ・クリシ,ばや・で・くりし",Baia-de-Cris,0
"バイアエ,ばいあえ",Baiae,0
"バイアエ,ばいあえ",Baiai,0
"バイヨン,ばいよん",baiao,0
"バイオン,ばいおん",baiao,0
"バイダラタ湾,ばいだらたわん",Baidaratskaya Guba,0
"バイドゥ,ばいどぅ",Baidu,0
"バイドゥIME,ばいどぅあいえむいー",Baidu IME,0
"バイドゥ社,ばいどぅしゃ","Baidu, Inc.",0
"バイジナト,ばいじなと",Baijnath,0
"バイカル山脈,ばいかるさんみゃく",Baikal'skii Khrebet,0
"バイキート,ばいきーと",Baikit,0
"バイコヌール,ばいこぬーる",Baikonur,0
"バイランタ,ばいらんた",bailanta,0
"バイレン,ばいれん",Bailen,0
"バイマク,ばいまく",Baimak,0
"バインホンゴル,ばいんほんごる",Bain Hongor,0
"バイラグニア,ばいらぐにあ",Bairagnia,0
"バイラム祭,ばいらむまつり",Bairam,0
"バイラムアリ,ばいらむあり",Bairam-Ali,0
"バイリキ,ばいりき",Bairiki,0
"バイタジ,ばいたじ",Baitadi,0
"バイショアレンテージョ州,ばいしょあれんてーじょしゅう",Baixo Alentejo,0
"バイザ,ばいざ",baiza,0
"バヤ,ばや",Baja,0
"バハ・カリフォルニヤ,ばは・かりふぉるにや",Baja California,0
"バハ・カリフォルニア・ノルテ州,ばは・かりふぉるにあ・のるてしゅう",Baja California Norte,0
"バハ・カリフォルニア・スル州,ばは・かりふぉるにあ・するしゅう",Baja California Sur,0
"バハダ,ばはだ",bajada,0
"バージャ,ばーじゃ",Bajah,0
"バルバドス人,ばるばどすにん",Bajan,0
"バヤンホンゴル,ばやんほんごる",Bajanxongor,0
"バージ,ばーじ",bajee,0
"バジェスターン,ばじぇすたーん",Bajestan,0
"バージュギーラーン,ばーじゅぎーらーん",Bajgiran,0
"バジル,ばじる",Bajil,0
"バヒオ,ばひお",Bajio,0
"バカル,ばかる",Bakal,0
"バケル,ばける",Bakel,0
"バーハルズ,ばーはるず",Bakharz,0
"バフチサライ,ばふちさらい",Bakhchisarai,0
"バフシャーイェシュ,ばふしゃーいぇしゅ",Bakhshayesh,0
"バフテエボ,ばふてえぼ",Bakhteevo,0
"バクチアルプル,ばくちあるぷる",Bakhtiarpur,0
"バフチ,ばふち",Bakhty,0
"バーキー車,ばーきーくるま",bakkie,0
"バクラバ,ばくらば",baklava,0
"バーコ,ばーこ",Bako,0
"バコニ山地,ばこにさんち",Bakony Hegyseg,0
"バコニエル山地,ばこにえるさんち",Bakonyer Mountains,0
"バコイ川,ばこいかわ",Bakoy,0
"バクル,ばくる",bakr,0
"バクルウジャク,ばくるうじゃく",Bakr-Uzyak,0
"バクサドワル,ばくさどわる",Baksa Duar,0
"バクサン,ばくさん",Baksan,0
"バクー,ばくー",Baku,0
"バクートレーディングカンパニー,ばくーとれーでぃんぐかんぱにー",Baku Trading Company,0
"バラ湖,ばらみずうみ",Bala Lake,0
"バーラーモルガーブ,ばーらーもるがーぶ",Bala Morghab,0
"バラムルガブ,ばらむるがぶ",Bala Murghab,0
"バラバク島,ばらばくしま",Balabac,0
"バラバク海峡,ばらばくかいきょう",Balabac Straits,0
"バラバノボ,ばらばのぼ",Balabanovo,0
"バラクラバ,ばらくらば",balaclava,0
"バラクラバ,ばらくらば",Balaclava,0
"バーラーガート,ばーらーがーと",Balaghat,0
"バラゲル,ばらげる",Balaguer,0
"バラフナ,ばらふな",Balakhna,0
"バラフタ,ばらふた",Balakhta,0
"バラクレヤ,ばらくれや",Balakleya,0
"バラコボ,ばらこぼ",Balakovo,0
"バラライカ,ばららいか",balalaika,0
"バランス,ばらんす",balance,0
"バランス,ばらんす",balance,0
"バランス・ボール,ばらんす・ぼーる",Balance Ball,0
"バランスを保つためのもの,ばらんすをたもつためのもの",balancer,0
"バランガ,ばらんが",Balanga,0
"バラノプス科,ばらのぷすか",Balanopaceae,0
"バラノプス目,ばらのぷすめ",Balanopales,0
"バラノプス目,ばらのぷすめ",Balanopsidales,0
"バラント族,ばらんとぞく",Balante,0
"バランチジウム症,ばらんちじうむしょう",balantidiasis,0
"バランチジウム属,ばらんちじうむぞく",Balantidium,0
"バラオアン,ばらおあん",Balaoan,0
"バラス・ルビー,ばらす・るびー",balas,0
"バラシハ,ばらしは",Balashikha,0
"バラショフ,ばらしょふ",Balashov,0
"バラソール,ばらそーる",Balasore,0
"バラッシャジャルマト,ばらっしゃじゃるまと",Balassagyarmat,0
"バラタ,ばらた",balata,0
"バラトン湖,ばらとんみずうみ",Balaton,0
"バラトン湖,ばらとんみずうみ",Balaton Lake,0
"バラヤン,ばらやん",Balayan,0
"バラヤン湾,ばらやんわん",Balayan Bay,0
"バルブジュー,ばるぶじゅー",Balbezieux,0
"バルボア,ばるぼあ",balboa,0
"バルボア,ばるぼあ",Balboa,0
"バルボアハイツ,ばるぼあはいつ",Balboa Heights,0
"バルボア山,ばるぼあやま",Balboa Mt.,0
"バルカルセ,ばるかるせ",Balcarce,0
"バルチク,ばるちく",Balchik,0
"バルコネット,ばるこねっと",balconet,0
"バルコニー,ばるこにー",balcony,0
"バルダッキーノ,ばるだっきーの",baldachin,0
"バレ,ばれ",Bale,0
"バール,ばーる",Bale,0
"バレアレス諸島,ばれあれすしょしま",Balearic,0
"バレアレス諸島,ばれあれすしょしま",Balearic Islands,0
"バレアレス海,ばれあれすうみ",Balearic Sea,0
"バレイ,ばれい",Balei,0
"バレル,ばれる",Baler,0
"バレル湾,ばれるわん",Baler Bay,0
"バレシン島,ばれしんしま",Balesin,0
"バレイ,ばれい",Baley,0
"バルフォー,ばるふぉー",Balfour,0
"バリ州,ばりしゅう",Bali,0
"バリ海峡,ばりかいきょう",Bali Straits,0
"バリヤ,ばりや",Balia,0
"バルケシル,ばるけしる",Balikesir,0
"バリクパパン,ばりくぱぱん",Balikpapan,0
