meanings,word,score
"ポビーとディンガン,ぽびーとでぃんがん",Pobby and Dingan,0
"ポベ,ぽべ",Pobe,0
"ポカホンタス,ぽかほんたす",Pocahontas,0
"ポカテロ,ぽかてろ",Pocatello,0
"ポカテッロ,ぽかてっろ",Pocatello,0
"ポカテロ,ぽかてろ",Pocattelo,0
"ポシャド,ぽしゃど",pochade,0
"ポシェ,ぽしぇ",poche,0
"ポチェントン,ぽちぇんとん",Pochentong,0
"ポチョープ,ぽちょーぷ",Pochep,0
"ポシェット,ぽしぇっと",pochette,0
"ポチンキ,ぽちんき",Pochinki,0
"ポチョンボ,ぽちょんぼ",Pochonbo,0
"ポケット,ぽけっと",pocket,0
"ポケットにライ麦を,ぽけっとにらいむぎを",Pocket Full of Rye,0
"ポケット・マネー,ぽけっと・まねー",Pocket Money,0
"ポケット一杯,ぽけっといっぱい",pocketful,0
"ポケット裏地,ぽけっとうらじ",pocketing,0
"ポケットナイフ,ぽけっとないふ",pocketknife,0
"ポケットスカイプ,ぽけっとすかいぷ",PocketSkype,0
"ポコモクシティー,ぽこもくしてぃー",Pocomoke City,0
"ポコノ山脈,ぽこのさんみゃく",Pocono Mountains,0
"ポソス・デ・カルダス,ぽそす・で・かるだす",Pocos de Caldas,0
"ポッド,ぽっど",pod,0
"ポッドキャスト,ぽっどきゃすと",Podcast,0
"ポッドキャスティング,ぽっどきゃすてぃんぐ",Podcasting,0
"ポデモス,ぽでもす",Podemos,0
"ポドゴリツァ,ぽどごりつぁ",Podgorica,0
"ポドコピダ目,ぽどこぴだめ",Podocopida,0
"ポドリスク,ぽどりすく",Podol'sk,0
"ポドフィリン,ぽどふぃりん",podophyllin,0
"ポドフィルム,ぽどふぃるむ",podophyllum,0
"ポドル,ぽどる",Podor,0
"ポドポロジエ,ぽどぽろじえ",Podporozhye,0
"ポドスナップ,ぽどすなっぷ",Podsnap,0
"ポドゾル化,ぽどぞるか",podsolization,0
"ポドボロチスク,ぽどぼろちすく",Podvolochisk,0
"ポドゾル,ぽどぞる",podzol,0
"ポドゾル化作用,ぽどぞるかさよう",podzolization,0
"ポエマー,ぽえまー",poemer,0
"ポエティック・ジャスティス／愛するということ,ぽえてぃっく・じゃすてぃす／あいするということ",Poetic Justice,0
"ポッジボンシ,ぽっじぼんし",Poggibonsi,0
"ポウグリッシュ,ぽうぐりっしゅ",Poglish,0
"ポーングリッシュ,ぽーんぐりっしゅ",Poglish,0
"ポーランド人の英語,ぽーらんどにんのえいご",Poglish,0
"ポハン,ぽはん",Pohang,0
"ポフヨイスカリャラ,ぽふよいすかりゃら",Pohjois-Karjala,0
"ポフツカワ,ぽふつかわ",pohutukawa,0
"ポイ,ぽい",poi,0
"ポインセチア,ぽいんせちあ",poinsettia,0
"ポイント,ぽいんと",point,3
"ポイントペドロ,ぽいんとぺどろ",Point Pedro,0
"ポイントプレザント,ぽいんとぷれざんと",Point Pleasant,0
"ポイントロバーツ,ぽいんとろばーつ",Point Roberts,0
"ポイントツーマルチポイント,ぽいんとつーまるちぽいんと",point-to-multipoint,0
"ポアント,ぽあんと",pointe,0
"ポアントーロシュ,ぽあんとーろしゅ",Pointe aux Roches,0
"ポアントートランブル,ぽあんとーとらんぶる",Pointe aux Trembles,0
"ポアントクレール,ぽあんとくれーる",Pointe Claire,0
"ポアントフォルチューヌ,ぽあんとふぉるちゅーぬ",Pointe Fortune,0
"ポアンタピートル,ぽあんたぴーとる",Pointe-a-Pitre,0
"ポワントノワール,ぽわんとのわーる",Pointe-Noire,0
"ポインタが指す,ぽいんたがさす",pointee,0
"ポインター,ぽいんたー",pointer,0
"ポインタを合わせること,ぽいんたをあわせること",pointing,0
"ポインティング,ぽいんてぃんぐ",pointing,0
"ポイペト,ぽいぺと",Poipet,0
"ポアロ登場,ぽあろとうじょう",Poirot Investigates,0
"ポアズ,ぽあず",poise,0
"ポイシャ,ぽいしゃ",poisha,0
"ポイズン,ぽいずん",Poison,0
"ポアシー,ぽあしー",Poissy,0
"ポアティエ,ぽあてぃえ",Poitiers,0
"ポアトゥー,ぽあとぅー",Poitou,0
"ポカーチ,ぽかーち",Pokachi,0
"ポカラン,ぽからん",Pokaran,0
"ポーク,ぽーく",poke,0
"ポキ,ぽき",poke,0
"ポケモン奥義,ぽけもんおくぎ",Pokearcana,0
"ポケモン界,ぽけもんかい",Pokedom,0
"ポケモンに夢中の子ども,ぽけもんにむちゅうのこども",pokefrantic,0
"ポケマニア,ぽけまにあ",Pokemania,0
"ポケモン熱,ぽけもんねつ",Pokemania,0
"ポケモンの大流行,ぽけもんのだいりゅうこう",Pokemania,0
"ポケモンの熱狂的ファン,ぽけもんのねっきょうてきふぁん",Pokemania,0
"ポケモン熱狂者,ぽけもんねっきょうもの",Pokemaniac,0
"ポケモン,ぽけもん",Pokemon,0
"ポケモン体制,ぽけもんたいせい",Pokeocracy,0
"ポーカー,ぽーかー",poker,0
"ポーカー,ぽーかー",pokerino,0
"ポーキー,ぽーきー",Pokey,0
"ポカラ,ぽから",Pokhara,0
"ポフヴィストネヴォ,ぽふゔぃすとねゔぉ",Pokhvistnevo,0
"ポコマム族,ぽこまむぞく",Pokomam,0
"ポコモ族,ぽこもぞく",Pokomo,0
"ポコンチ族,ぽこんちぞく",Pokonchi,0
"ポクローフスク,ぽくろーふすく",Pokrovsk,0
"ポルセフィード,ぽるせふぃーど",Pol Sefid,0
"ポレドフタル,ぽれどふたる",Pol-e Dokhtar,0
"ポレホムリー,ぽれほむりー",Pol-e Khomri,0
"ポーラ,ぽーら",Pola,0
"ポーラ川,ぽーらかわ",Pola,0
"ポーラ・デ・アリャンデ,ぽーら・で・ありゃんで",Pola de Allande,0
"ポーラ・デ・ラビアナ,ぽーら・で・らびあな",Pola de Laviana,0
"ポーラ・デ・シエロ,ぽーら・で・しえろ",Pola de Siero,0
"ポーランド系の人,ぽーらんどけいのにん",polack,0
"ポラーナ,ぽらーな",Polana,0
"ポーランド,ぽーらんど",Poland,0
"ポーランド・ストリート,ぽーらんど・すとりーと",Poland Street,0
"ポーランド人,ぽーらんどにん",Polander,0
"ポランギ,ぽらんぎ",Polangui,0
"ポーラー・エクスプレス,ぽーらー・えくすぷれす",Polar Express,0
"ポララミン,ぽららみん",Polaramine,0
"ポラリス,ぽらりす",Polaris,0
"ポラライザ,ぽららいざ",polarizer,0
"ポーラログラム,ぽーらろぐらむ",polarogram,0
"ポーラログラフィー,ぽーらろぐらふぃー",polarography,0
"ポーラログラフ分析,ぽーらろぐらふぶんせき",polarography,0
"ポラロイド,ぽらろいど",Polaroid,0
"ポラロイド社が開発したインスタントカメラ,ぽらろいどしゃがかいはつしたいんすたんとかめら",Polaroid,0
"ポラロイド,ぽらろいど",Polaroid Corporation,0
"ポラロン,ぽらろん",polaron,0
"ポラトル,ぽらとる",Polatli,0
"ポラズナ,ぽらずな",Polazna,0
"ポルダシュト,ぽるだしゅと",Poldasht,0
"ポール,ぽーる",pole,0
"ポーランド人,ぽーらんどにん",Pole,0
"ポール・シッター,ぽーる・しったー",pole-sitter,0
"ポールアックス,ぽーるあっくす",poleax,0
"ポレンタ,ぽれんた",polenta,0
"ポレシェ沼沢地,ぽれしぇぬまさわち",Poles'e,0
"ポレッスク,ぽれっすく",Polessk,0
"ポレフスコイ,ぽれふすこい",Polevskoi,0
"ポレフスコイ,ぽれふすこい",Polevskoy,0
"ポルガール,ぽるがーる",Polgar,0
"ポルギョ,ぽるぎょ",Polgyo,0
"ポリスアカデミー,ぽりすあかでみー",Police Academy,0
"ポリスアカデミー2／全員出動！,ぽりすあかでみーに／ぜんいんしゅつどう！",Police Academy 2 - Their First Assignment,0
"ポリス・アカデミー3／全員再訓練！,ぽりす・あかでみーさん／ぜんいんさいくんれん！",Police Academy 3 - Back In Training,0
"ポリス・アカデミー4／市民パトロール,ぽりす・あかでみーし／しみんぱとろーる",Police Academy 4 - Citizens On Patrol,0
"ポリス・アカデミー5／マイアミ特別勤務,ぽりす・あかでみーご／まいあみとくべつきんむ",Police Academy 5 - Assignment Maiami Beach,0
"ポリドカノール,ぽりどかのーる",polidocanol,0
"ポリニー,ぽりにー",Poligny,0
"ポリクニトス,ぽりくにとす",Polikhnitos,0
"ポリョ,ぽりょ",Polillo,0
"ポリヨ諸島,ぽりよしょしま",Polillo,0
"ポリヨ島,ぽりよしま",Polillo,0
"ポリヨ海峡,ぽりよかいきょう",Polillo Straits,0
"ポリオ,ぽりお",polio,0
"ポリオウイルス感染症,ぽりおういるすかんせんしょう",poliomyelitis,0
"ポリオ,ぽりお",poliomyelitis,0
"ポリオ恐怖症,ぽりおきょうふしょう",poliosophobia,0
"ポリオウイルス,ぽりおういるす",poliovirus,0
"ポリス,ぽりす",polis,0
"ポーランド人,ぽーらんどにん",Polish,6
"ポーランド系アメリカ人,ぽーらんどけいあめりかにん",Polish-American,0
"ポリスチ川,ぽりすちかわ",Polist,0
"ポリステナ,ぽりすてな",Polistena,0
"ポリテインメント,ぽりていんめんと",politainment,0
"ポーリツァー法,ぽーりつぁーほう",politzerization,0
"ポリッツェル法,ぽりっつぇるほう",politzerization,0
"ポリイロス,ぽりいろす",Poliyiros,0
"ポリエ,ぽりえ",polje,0
"ポリェ,ぽりぇ",polje,0
"ポルカ,ぽるか",polka,0
"ポッラーッチ,ぽっらーっち",Pollachi,0
"ポラック,ぽらっく",pollack,0
"ポーラン,ぽーらん",pollan,0
"ポリェンサ,ぽりぇんさ",Pollensa,0
"ポレンチア,ぽれんちあ",Pollentia,0
"ポレラ,ぽれら",pollera,0
"ポーリング,ぽーりんぐ",polling,0
"ポーリング／セレクティング方式,ぽーりんぐ／せれくてぃんぐほうしき",polling/selecting,0
"ポリーノ山,ぽりーのやま",Pollino,0
"ポーヨ・ベジタリアン,ぽーよ・べじたりあん",pollo-vegetarian,0
"ポロック／2人だけのアトリエ,ぽろっく／ふたりだけのあとりえ",Pollock,0
"ポーヨタリアン,ぽーよたりあん",pollotarian,0
"ポルサイト,ぽるさいと",pollucite,0
"ポルクス,ぽるくす",Pollux,0
"ポロ,ぽろ",polo,0
"ポロクロス,ぽろくろす",polocrosse,0
"ポロクワネ,ぽろくわね",Polokwane,0
"ポロネーズ,ぽろねーず",polonaise,0
"ポロニウム,ぽろにうむ",polonium,0
"ポローニヤム,ぽろーにやむ",polonium,0
"ポロンナールワ,ぽろんなーるわ",Polonnaruwa,0
"ポロンノエ,ぽろんのえ",Polonnoye,0
"ポロツク,ぽろつく",Polotsk,0
"ポルパイコ,ぽるぱいこ",Polpaico,0
"ポルスカ,ぽるすか",Polska,0
"ポルタバ,ぽるたば",Poltava,0
"ポルターガイスト,ぽるたーがいすと",poltergeist,0
"ポルターガイスト,ぽるたーがいすと",Poltergeist,0
"ポルイ川,ぽるいかわ",Polui,0
"ポルノーチノエ,ぽるのーちのえ",Polunochnoye,0
"ポリ-β-ヒドロキシ酪酸,ぽりまいなすべーたまいなすひどろきしらくさん",poly-beta-hydroxybutyrate,0
"ポリエルリジン,ぽりえるりじん",poly-L-lysine,0
"ポリアセン,ぽりあせん",polyacene,0
"ポリアセタール,ぽりあせたーる",polyacetal,0
"ポリアセテート,ぽりあせてーと",polyacetate,0
"ポリアセチレン,ぽりあせちれん",polyacetylene,0
"ポリアクリルアミド,ぽりあくりるあみど",polyacrylamide,0
"ポリアクリル酸塩,ぽりあくりるさんしお",polyacrylate,0
"ポリアクリル酸,ぽりあくりるさん",polyacrylic,0
"ポリアクリロニトリル,ぽりあくりろにとりる",polyacrylonitrile,0
"ポリアデニル酸,ぽりあでにるさん",polyadenylate,0
"ポリアデニル化,ぽりあでにるか",polyadenylation,0
"ポリアデニル化,ぽりあでにるか",polyadenylylation,0
"ポリャコフカ,ぽりゃこふか",Polyakovka,0
"ポリアルケン,ぽりあるけん",polyalkene,0
"ポリアルキレン,ぽりあるきれん",polyalkylene,0
"ポリアロマー,ぽりあろまー",polyallomer,0
"ポリアリルアミン,ぽりありるあみん",polyallylamine,0
"ポリアルファオレフィン,ぽりあるふぁおれふぃん",polyalphaolefin,0
"ポリアミド,ぽりあみど",polyamide,0
"ポリアミン,ぽりあみん",polyamine,0
"ポリアモリー,ぽりあもりー",polyamory,0
"ポリアニリン,ぽりあにりん",polyaniline,0
"ポリアンナ,ぽりあんな",Polyanna,0
"ポリャノフグラート,ぽりゃのふぐらーと",Polyanovgrad,0
"ポリアンサ,ぽりあんさ",polyantha,0
"ポリアンサス,ぽりあんさす",polyanthus,0
"ポリアーキー,ぽりあーきー",polyarchy,0
"ポリャールヌイ,ぽりゃーるぬい",Polyarny,0
"ポリヤルヌイ,ぽりやるぬい",Polyarnyi,0
"ポリャールヌィエ・ゾーリ,ぽりゃーるぬぃえ・ぞーり",Polyarnyye Zori,0
"ポリバス鉱,ぽりばすこう",polybasite,0
"ポリベンゾイミダゾール,ぽりべんぞいみだぞーる",polybenzimidazole,0
"ポリボラン,ぽりぼらん",polyborane,0
"ポリボット,ぽりぼっと",Polybot,0
"ポリブレン,ぽりぶれん",polybrene,0
"ポリブタジエン,ぽりぶたじえん",polybutadiene,0
"ポリブチレン,ぽりぶちれん",polybutylene,0
"ポリカプロラクトン,ぽりかぷろらくとん",polycaprolactone,0
"ポリカルボジイミド,ぽりかるぼじいみど",polycarbodiimide,0
"ポリカーボネート,ぽりかーぼねーと",polycarbonate,0
"ポリカルボシラン,ぽりかるぼしらん",polycarbosilane,0
"ポリカルボン酸塩,ぽりかるぼんさんしお",polycarboxylate,0
"ポリクロロ,ぽりくろろ",polychloro,0
"ポリ塩化ビフェニル,ぽりえんかびふぇにる",polychlorobiphenyl,0
"ポリクロロジベンゾ,ぽりくろろじべんぞ",polychlorodibenzo,0
"ポリクロロジベンゾフラン,ぽりくろろじべんぞふらん",polychlorodibenzofuran,0
"ポリクロロプレン,ぽりくろろぷれん",polychloroprene,0
"ポリクロム酸塩,ぽりくろむさんしお",polychromate,0
"ポリクロメーター,ぽりくろめーたー",polychromator,0
"ポリサイド,ぽりさいど",polycide,0
"ポリコム,ぽりこむ",Polycom,0
"ポリコットン,ぽりこっとん",polycotton,0
"ポリデキストロース,ぽりできすとろーす",polydextrose,0
"ポリジアセチレン,ぽりじあせちれん",polydiacetylene,0
"ポリジメチルシロキサン,ぽりじめちるしろきさん",polydimethylsiloxane,0
"ポリュドロス,ぽりゅどろす",Polydorus,0
"ポリエン,ぽりえん",polyene,0
"ポリエステル,ぽりえすてる",polyester,0
"ポリエステル,ぽりえすてる",Polyester,0
"ポリエステルウレタン,ぽりえすてるうれたん",polyester-urethane,0
"ポリエステル重縮合,ぽりえすてるじゅうしゅくごう",polyesterification,0
"ポリエーテル,ぽりえーてる",polyether,0
"ポリエーテルウレタン,ぽりえーてるうれたん",polyether-urethane,0
"ポリエーテルエーテルケトン,ぽりえーてるえーてるけとん",polyetheretherketone,0
"ポリエーテルイミド,ぽりえーてるいみど",polyetherimide,0
"ポリエーテルケトン,ぽりえーてるけとん",polyetherketone,0
"ポリエチレン,ぽりえちれん",polyethylene,0
"ポリエチレングリコール,ぽりえちれんぐりこーる",polyethyleneglycol,0
"ポリエチレンイミン,ぽりえちれんいみん",polyethylenimine,0
"ポリフルクトース,ぽりふるくとーす",polyfructose,0
"ポリガラクトマンナン,ぽりがらくとまんなん",polygalactomannan,0
"ポリジーン,ぽりじーん",polygene,0
"ポリグルコース,ぽりぐるこーす",polyglucose,0
"ポリグルクロン酸塩,ぽりぐるくろんさんしお",polyglucuronate,0
"ポリグルタミン酸塩,ぽりぐるたみんさんしお",polyglutamate,0
"ポリグルタミル化,ぽりぐるたみるか",polyglutamylation,0
"ポリグリセリン,ぽりぐりせりん",polyglycerol,0
"ポリグリシン,ぽりぐりしん",polyglycine,0
"ポリグリコール,ぽりぐりこーる",polyglycol,0
"ポリグラム,ぽりぐらむ",PolyGram,0
"ポリグラム株式会社,ぽりぐらむかぶしきがいしゃ",PolyGram K.K.,0
"ポリグラフ,ぽりぐらふ",polygraph,0
"ポリグラフの利用,ぽりぐらふのりよう",polygraphy,0
"ポリヘドリン,ぽりへどりん",polyhedrin,0
"ポリヒドロキシアルカノエート,ぽりひどろきしあるかのえーと",polyhydroxyalkanoate,0
"ポリイミド,ぽりいみど",polyimide,0
"ポリイミン,ぽりいみん",polyimine,0
"ポリヨードン液兼一,ぽりよーどんえきけんいち",Polyiodine Solution Kaneichi,0
"ポリイオン,ぽりいおん",polyion,0
"ポリイソブチレン,ぽりいそぶちれん",polyisobutylene,0
"ポリイソプレン,ぽりいそぷれん",polyisoprene,0
"ポリケチド,ぽりけちど",polyketide,0
"ポリケトン,ぽりけとん",polyketone,0
"ポリ乳酸,ぽりにゅうさん",polylactate,0
"ポリラクチド,ぽりらくちど",polylactide,0
"ポリライン,ぽりらいん",polyline,0
"ポリリシン,ぽりりしん",polylysine,0
"ポリマー,ぽりまー",polymer,0
"ポリメラーゼ,ぽりめらーぜ",polymerase,0
"ポリメリゼーション,ぽりめりぜーしょん",polymerization,0
"ポリメタリン酸,ぽりめたりんさん",polymetaphosphate,0
"ポリメタクリル酸,ぽりめたくりるさん",polymethacrylate,0
"ポリメチン,ぽりめちん",polymethine,0
"ポリメチル,ぽりめちる",polymethyl,0
"ポリメチレン,ぽりめちれん",polymethylene,0
"ポリメタクリル酸メチル,ぽりめたくりるさんめちる",polymethylmethacrylate,0
"ポリメチル・メタクリレート,ぽりめちる・めたくりれーと",polymethylmethacrylate,0
"ポリメチルペンテン,ぽりめちるぺんてん",polymethylpentene,0
"ポリミクト,ぽりみくと",polymict,0
"ポリイミド,ぽりいみど",polymide,0
"ポリモノクロロトリフルオロエチル,ぽりものくろろとりふるおろえちる",polymonochlorotrifluoroethyle,0
"ポリミキシン,ぽりみきしん",polymyxin,0
"ポリナクチン複合体,ぽりなくちんふくごうたい",polynactin,0
"ポリネシア,ぽりねしあ",Polynesia,0
"ポリネシア人,ぽりねしあにん",Polynesian,0
"ポリネシア航空,ぽりねしあこうくう",Polynesian Airlines,0
"ポリネシア諸島,ぽりねしあしょしま",Polynesian Islands,0
"ポリニケス,ぽりにけす",Polynices,0
"ポリノルボルネン,ぽりのるぼるねん",polynorbornene,0
"ポリヌクレオチド,ぽりぬくれおちど",polynucleotide,0
"ポリニヤ,ぽりにや",polynya,0
"ポリオール,ぽりおーる",polyol,0
"ポリオール類,ぽりおーるるい",polyol,0
"ポリオレフィン,ぽりおれふぃん",polyolefin,0
"ポリオーマ・ウイルス,ぽりおーま・ういるす",polyoma,0
"ポリオーマ・ウイルス,ぽりおーま・ういるす",polyoma virus,0
"ポリオミノ,ぽりおみの",polyomino,0
"ポリオキシエチレン,ぽりおきしえちれん",polyoxyethylene,0
"ポリオキシメチレン,ぽりおきしめちれん",polyoxymethylene,0
"ポリープ,ぽりーぷ",polyp,0
"ポリプ,ぽりぷ",polyp,0
"ポリプ母体,ぽりぷぼたい",polypary,0
"ポリープ切除,ぽりーぷせつじょ",polypectomy,0
"ポリペプチド,ぽりぺぷちど",polypeptide,0
"ポリフェムス,ぽりふぇむす",Polyphemus,0
"ポリフェノール,ぽりふぇのーる",polyphenol,0
"ポリフェノキシ,ぽりふぇのきし",polyphenoxy,0
"ポリフェニルアラニン,ぽりふぇにるあらにん",polyphenylalanine,0
"ポリフェニレン,ぽりふぇにれん",polyphenylene,0
"ポリフェニルエーテル,ぽりふぇにるえーてる",polyphenylether,0
