word,meanings,score
La Depeche du Midi,"ラ・デペシュ・デュ・ミディ,ら・でぺしゅ・でゅ・みでぃ",0
La Dorada,"ラドラダ,らどらだ",0
La Esperanza,"ラエスペランサ,らえすぺらんさ",0
La Estrada,"ラエストラダ,らえすとらだ",0
La Fare-les-Oliviers,"ラ・ファール・レゾリビエ,ら・ふぁーる・れぞりびえ",0
La Ferte-Alais,"ラ・フェルテ・アレー,ら・ふぇるて・あれー",0
La Ferte-sous-Jouarre,"ラ・フェルテ・スー・ジュアール,ら・ふぇるて・すー・じゅあーる",0
La Fleche,"ラフレシュ,らふれしゅ",0
La Flotte,"ラフロット,らふろっと",0
La Gaiba,"ラガイバ,らがいば",0
La Galite,"ガリト島,がりとしま",0
La Goulette,"ラグーレット,らぐーれっと",0
La Grand-Combe,"ラ・グラン・コンブ,ら・ぐらん・こんぶ",0
La Grande,"ラグランド,らぐらんど",0
La Grange,"ラグレーンジ,らぐれーんじ",0
La Grange Daily News,"ラ・グランジ・デイリー・ニュース,ら・ぐらんじ・でいりー・にゅーす",0
La Granja,"ラグランハ,らぐらんは",0
La Grita,"ラグリタ,らぐりた",0
La Gruyere,"グリュイエール,ぐりゅいえーる_ラ・グリュイエール,ら・ぐりゅいえーる",0
La Guaira,"ラグアイラ,らぐあいら",0
La Guajira,"ラグアヒラ,らぐあひら",0
La Guardia,"ラグアルジア,らぐあるじあ",0
La Guardia Airport,"ラ・ガーディア空港,ら・がーでぃあくうこう_ラガーディア空港,らがーでぃあくうこう",0
La Habra,"ラハブラ,らはぶら",0
La Haye-Descartes,"ラ・エー・デカルト,ら・えー・でかると",0
La Honda,"ラホンダ,らほんだ",0
La Jolla Institute for Allergy and Immunology,"ラ・ホーヤ・アレルギー免疫研究所,ら・ほーや・あれるぎーめんえきけんきゅうしょ",0
LA Lakers,"LA［ロサンゼルス］レイカーズ,えるえー［ろさんぜるす］れいかーず",0
La Libertad,"ラリベルタド,らりべるたど_ラ・リベルタ州［県］,ら・りべるたしゅう［けん］",0
La Liberte,"ラ・リベルテ,ら・りべるて",0
La Libre Belgique,"ラ・リーブル・ベルジーク,ら・りーぶる・べるじーく",0
La Ligua,"ラリグア,らりぐあ",0
La Linea,"ラリネア,らりねあ",0
La Louviere,"ラルビエール,らるびえーる",0
La Machine,"ラマシーヌ,らましーぬ",0
La Maison Tellier,"テリエ館,てりえかん",0
La Malbaie,"ラマルベー,らまるべー",0
La Mama Experimental Theatre Club,"ラママ実験演劇クラブ,らままじっけんえんげきくらぶ",0
La Mancha,"ラ・マンチャ(地方),ら・まんちゃ(ちほう)",0
La Manche,"ラマンシュ海峡,らまんしゅかいきょう",0
La Marche,"マルシュ,まるしゅ",0
La Mesa,"ラメーサ,らめーさ",0
La Mora,"ラモーラ,らもーら",0
La Mure,"ラミュール,らみゅーる",0
La Nazione,"ラ・ナツィオーネ,ら・なつぃおーね",0
La Nuova,"ラ・ヌオヴァ,ら・ぬおゔぁ",0
La Opinion,"ラ・オピニオン,ら・おぴにおん",0
La Opinion de San Antonio,"ラ・オピニオン・ド・サン・アントニオ,ら・おぴにおん・ど・さん・あんとにお",0
La Oroya,"ラオロヤ,らおろや",0
La Palma,"ラ・パルマ,ら・ぱるま",0
La Pampa,"ラパンパ州,らぱんぱしゅう",0
la Paz,"ラ・パス,ら・ぱす_ラパス,らぱす",0
La Paz,"ラパス,らぱす",0
La Paz County,"ラパス郡,らぱすぐん",0
La Pena Cultural Center,"ラ・ペナ・カルチュラルセンター,ら・ぺな・かるちゅらるせんたー",0
La Penna-sur-Huveaune,"ラ・ペンヌ・シュリュボーヌ,ら・ぺんぬ・しゅりゅぼーぬ",0
La Perouse Straits,"ラペルーズ海峡,らぺるーずかいきょう",0
La Piedad,"ラピエダド,らぴえだど",0
La Plata,"ラプラタ,らぷらた",0
La Porte,"ラポート,らぽーと",0
La Puebla,"ラプエブラ,らぷえぶら",0
La Quiaca,"ラキアカ,らきあか",0
La Reole,"ラレオール,られおーる",0
La Repubblica,"ラ・レプブリカ,ら・れぷぶりか",0
La Republique des Pyrenees,"ラ・リプブリク・デ・ピレネー,ら・りぷぶりく・で・ぴれねー",0
La Rioja,"ラリオハ,らりおは",0
La Rioja Alta S.A.,"リオハ・アルタ社,りおは・あるたしゃ",0
La Riviere,"ラリビエール,らりびえーる",0
La Robla,"ラロブラ,らろぶら",0
La Roche-sur-Yon,"ラロシュシュルヨン,らろしゅしゅるよん",0
La Rochelle,"ラロシェル,らろしぇる",0
La Roda,"ラローダ,らろーだ",0
La Romana,"ローマの女,ろーまのおんな_ラロマナ,らろまな",0
La Sabana,"ラサバナ,らさばな",0
La Sagra,"サグラ山,さぐらやま",0
La Salle,"ラサール,らさーる",0
La Sarre,"ラサール,らさーる",0
La Serena,"ラセレナ,らせれな",0
La Sila,"シーラ山地,しーらさんち",0
La Societe Franco-Japonaise,"日仏協会,にちふつきょうかい",0
La Societe Japonaise de Didactique Du Francais,"日本フランス語教育学会,にっぽんふらんすごきょういくがくかい",0
La Societe Japonaise de Langue Et Litterature Francaises / the Japanese Society of French Language & Literature,"日本フランス語フランス文学会,にっぽんふらんすごふらんすぶんがくかい",0
La Solana,"ラソラナ,らそらな",0
La Spezia,"ラスペツィア,らすぺつぃあ",0
La Stampa,"ラ・スタンパ,ら・すたんぱ",0
La Teste-de. Buch,"ラ・テスト・ド・ビューシュ,ら・てすと・ど・びゅーしゅ",0
La Thuile,"ラトウイル,らとういる",0
La Tortue,"ラトルチュー川,らとるちゅーかわ",0
La Tremblade,"ラトランブラード,らとらんぶらーど",0
LA TRIBUNA,"ラ・トリビューナ,ら・とりびゅーな",0
La Tribune,"ラ・トリビューン,ら・とりびゅーん",0
La Tribune information economique et financiere,"ラ・トリビューン・アンフォルマシォン・エコノミク・エ・フィナンシェール,ら・とりびゅーん・あんふぉるましぉん・えこのみく・え・ふぃなんしぇーる",0
La Tuque,"ラチューク,らちゅーく",0
La Union,"ラウニオン,らうにおん",0
La Vega,"ラベガ,らべが",0
La Verne,"ラバーン,らばーん",0
La Victoria,"ラビクトリア,らびくとりあ",0
la-de-da,"気取った態度［行動・話］,きどったたいど［こうどう・はなし］_気取り(屋),きどり(や)_きざな振る舞い,きざなふるまい_きざな男,きざなおとこ_めかし屋,めかしや_気取った,きどった_きざな,きざな_見えを張る,みえをはる",0
la-di-da,"気取った態度［行動・話］,きどったたいど［こうどう・はなし］_気取り(屋),きどり(や)_きざな振る舞い,きざなふるまい_きざな男,きざなおとこ_めかし屋,めかしや_気取った,きどった_きざな,きざな_見えを張る,みえをはる",0
la-la,"夢見心地の,ゆめみここちの_現実離れした,げんじつはなれした",0
la-la-la-la-la,"などなど,などなど_何とかかんとか,なんとかかんとか_かくかくしかじか,かくかくしかじか_エトセトラ,えとせとら_何々何々,なになになになに",0
Laa,"ラー,らー",0
laager,"〔南アのボーア人の〕車陣,〔みなみあのぼーあにんの〕くるまじん_専守防衛政策［体制］,せんしゅぼうえいせいさく［たいせい］_車陣をしく,くるまじんをしく_〔馬車などを〕車陣に配する,〔ばしゃなどを〕くるまじんにはいする",0
laari,"《通貨単位》ラーリ,《つうかたんい》らーり",0
lab,"〈話〉,〈はなし〉",0
lab-created,"研究室でつくられた,けんきゅうしつでつくられた",0
lab-scale,"実験室規模の,じっけんしつきぼの",0
labanotation,"ラバン式ダンス表記法,らばんしきだんすひょうきほう",0
Labanotation,"ラバン式ダンス表記法,らばんしきだんすひょうきほう",0
labara,"labarumの複数形,labarumのふくすうけい",0
Labarde,"《酒》ラバルド・ワイン,《さけ》らばるど・わいん_ラバルド村,らばるどむら",0
labarum,"旗,はた_のぼり,のぼり_軍旗,ぐんき",0
Labbe,"ラベー静脈,らべーじょうみゃく",0
labdanum,"ラブダナム,らぶだなむ",0
Labe,"ラベ,らべ",0
labefaction,"弱体化,じゃくたいか_衰微,すいび",0
label,"ラベル,らべる_名札,なふだ_あだ名,あだめい_レッテル,れってる_〔レコードやCDの会社の〕レーベル,〔れこーどやしーでぃのかいしゃの〕れーべる_〔ファッションの〕ブランド,〔ふぁっしょんの〕ぶらんど_《コ》ラベル,《こ》らべる_〔紋章の〕レイブル,〔もんしょうの〕れいぶる_《化学》標識,《かがく》ひょうしき_〔～にと〕名前を付ける,〔～にと〕なまえをつける_レッテルを貼る,れってるをはる_〔～をに〕分類する,〔～をに〕ぶんるいする_《化学》標識化する,《かがく》ひょうしきかする",6
label-free,"無標識の,むひょうしきの",0
labeled,"ラベル［標識］付きの,らべる［ひょうしき］つきの",0
labeledness,"表示されていること,ひょうじされていること",0
labeling,"ラベル付け,らべるつけ_標識化(技術),ひょうしきか(ぎじゅつ)",0
labella,"labellumの複数形,labellumのふくすうけい",0
Labelling and Standards Division,"表示・規格課,ひょうじ・きかくか",0
labellum,"《植物》唇弁,《しょくぶつ》くちびるべん_《昆虫》唇弁,《こんちゅう》くちびるべん",0
labetalol,"《薬学》ラベタロール,《やくがく》らべたろーる",0
labetalol-induced,"ラベタロール誘導［誘発・誘起・起因］(性)の,らべたろーるゆうどう［ゆうはつ・ゆうき・きいん］(せい)の_ラベタロールに(よって)誘導［誘発・誘起・引き起こ］される,らべたろーるに(よって)ゆうどう［ゆうはつ・ゆうき・ひきおこ］される",0
labetalol-related,"ラベタロール関連の,らべたろーるかんれんの",0
labferment,"凝乳酵素,ぎょうちちこうそ",0
labia,"labiumの複数形,labiumのふくすうけい",0
labial,"唇の,くちびるの_陰唇の,いんしんの_唇音,しんおん",0
labialism,"唇音化の傾向,しんおんかのけいこう",0
labiality,"唇音性,しんおんせい",0
labialization,"円唇化,えんくちびるか_唇音化,しんおんか",0
labialize,"《言語学》～を唇音化する,《げんごがく》～をしんおんかする",0
labialized,"《音声》唇音化した,《おんせい》しんおんかした",0
labially,"唇側に,くちびるがわに",0
labiaplasty,"《外科》大陰唇形成手術,《げか》だいいんしんけいせいしゅじゅつ",0
labiatae,"シソ科(の植物),しそか(のしょくぶつ)",0
labiate,"唇状の,くちびるじょうの_シソ科の植物,しそかのしょくぶつ",0
labile,"変化しやすい,へんかしやすい_柔軟な,じゅうなんな_《化学》不安定な,《かがく》ふあんていな",0
lability,"不安定性,ふあんていせい_反応活性度,はんのうかっせいど",0
labilize,"《化学》不安定にする,《かがく》ふあんていにする",0
Labinsk,"ラビンスク,らびんすく",0
labio-,"唇,くちびる",0
labio-dental,"唇歯音,くちびるはおと_唇歯音の,くちびるはおとの",0
labiocervical,"唇面歯頸部の,くちびるめんはけいぶの",0
labiochorea,"《病理》口唇舞踏病,《びょうり》こうしんぶとうびょう",0
labioclination,"唇側傾斜,くちびるがわけいしゃ",0
labioglossolaryngeal,"口唇舌喉頭の,こうしんしたこうとうの",0
labioglossopharyngeal,"口唇舌咽頭の,こうしんしたいんとうの",0
labiogression,"《歯科》唇側転位,《しか》くちびるそくてんくらい",0
labiolingual,"唇と舌の［に関する］,くちびるとしたの［にかんする］",0
labiolingually,"唇と舌に関して,くちびるとしたにかんして",0
labiomental,"唇頤の,くちびるいの",0
labionasal,"唇鼻音,くちびるびいん_唇鼻音の,くちびるびいんの",0
labiopalatine,"唇口蓋の,くちびるこうがいの",0
labioplacement,"唇側転位,くちびるそくてんくらい",0
labioplasty,"《外科》口唇形成術,《げか》こうしんけいせいじゅつ",0
labiovelar,"唇口蓋音(の),くちびるこうがいおん(の)",0
labiovelarization,"唇軟口蓋音化,くちびるなんこうがいおとか",0
labioversion,"唇側転位,くちびるそくてんくらい",0
Labis,"ラビス,らびす",0
labitome,"有刃鉗子,ありはかんし",0
labium,"〈ラテン語〉《解剖》唇,〈らてんご〉《かいぼう》くちびる_下唇,したくちびる_陰唇,いんしん",0
lablab,"《植物》フジマメ,《しょくぶつ》ふじまめ",0
Lablab,"《植物》フジマメ属,《しょくぶつ》ふじまめぞく",0
lablab bug,"《昆虫》タイワンマルカメムシ,《こんちゅう》たいわんまるかめむし",0
labmate,"研究仲間,けんきゅうなかま",0
labne,"レブネ(を用いた料理),れぶね(をもちいたりょうり)",0
labneh,"レブネ(を用いた料理),れぶね(をもちいたりょうり)",0
Labo,"ラボー,らぼー",0
Labo International Exchange Foundation,"財団法人ラボ国際交流センター,ざいだんほうじんらぼこくさいこうりゅうせんたー",0
labonza,"〈米俗〉腹,〈こめぞく〉はら",0
labor,"〔肉体的な・骨の折れる〕仕事,〔にくたいてきな・ほねのおれる〕しごと_労務,ろうむ_〔集合的に〕(単純)労働者,〔しゅうごうてきに〕(たんじゅん)ろうどうしゃ_〔通例骨が折れる特定の〕作業,〔つうれいほねがおれるとくていの〕さぎょう_仕事,しごと_〔特定の仕事の〕労働者［力］,〔とくていのしごとの〕ろうどうしゃ［ちから］_労働組合(運動),ろうどうくみあい(うんどう)_《Labor》,《Labor》_陣痛,じんつう_〔汗水流して〕働く,〔あせみずながして〕はたらく_労働する,ろうどうする_努力する,どりょくする_苦労する,くろうする_骨折る,ほねおる_骨折って進む,こっせつってすすむ_〔不利益などにより〕苦労する,〔ふりえきなどにより〕くろうする_苦しむ,くるしむ_生みの苦しみを味わう,うみのくるしみをあじわう_(肉体)労働(者)の,(にくたい)ろうどう(もの)の_労働組合の,ろうどうくみあいの",6
Labor Board,"州労働委員会,しゅうろうどういいんかい",0
Labor Bureau,"労働問題調査会,ろうどうもんだいちょうさかい",0
Labor Coalition,"労働党連合,ろうどうとうれんごう",0
Labor Federation of Government Related Organizations,"政府関係法人労働組合連合,せいふかんけいほうじんろうどうくみあいれんごう_政労連,まつりごとろうれん",0
Labor Fiscal Management Division,"労務管理課,ろうむかんりか",0
Labor Force Statistics Division,"労働力統計課,ろうどうりょくとうけいか",0
Labor Management Education Center,"社団法人労務管理教育センター,しゃだんほうじんろうむかんりきょういくせんたー",0
Labor Management Office,"渉外労務管理事務所,しょうがいろうむかんりじむしょ",0
Labor Management Organization,"渉外労務管理機関,しょうがいろうむかんりきかん",0
Labor Management Organization for USFJ Employees,"駐留軍等労働者労務管理機構,ちゅうりゅうぐんなどろうどうしゃろうむかんりきこう",0
Labor Ministry,"労働省,ろうどうしょう",0
Labor Notes,"レイバー・ノーツ,れいばー・のーつ",0
Labor Party Press,"レイバー・パーティー・プレス,れいばー・ぱーてぃー・ぷれす",0
Labor Planning Division,"労務企画課,ろうむきかくか",0
Labor Relations Board,"労働委員会,ろうどういいんかい",0
Labor Relations Commission,"労働委員会,ろうどういいんかい",0
Labor Relations Commission for Seafarers,"船員労働委員会,せんいんろうどういいんかい",0
Labor Relations Council,"労政審議会,ろうまつりごとしんぎかい",0
Labor Research Association,"労働研究協会,ろうどうけんきゅうきょうかい",0
Labor Standards Division,"労働基準課,ろうどうきじゅんか",0
Labor Wage Administration Division,"労務給与課,ろうむきゅうよか",0
Labor Welfare Division,"労務厚生課,ろうむこうせいか",0
labor-augmenting,"労働増大的な,ろうどうぞうだいてきな",0
labor-cost,"労働コストの,ろうどうこすとの",0
labor-intensive,"たくさんの人手を要する,たくさんのひとでをようする_労働集約型の,ろうどうしゅうやくかたの_労働集約的な,ろうどうしゅうやくてきな",0
labor-saver,"省力機械,しょうりょくきかい",0
labor-saving,"省力(化),しょうりょく(か)_労力(の)節約,ろうりょく(の)せつやく_省力化の(ための),しょうりょくかの(ための)",0
Laboratoire Central des Industry Electriques,"電気工学中央研究所,でんきこうがくちゅうおうけんきゅうしょ",0
laboratorial,"研究室［実験室］での,けんきゅうしつ［じっけんしつ］での",0
laboratorian,"研究室［実験室］での作業に専念する人,けんきゅうしつ［じっけんしつ］でのさぎょうにせんねんするにん",0
Laboratories of Image Information Science and Technology,"財団法人イメージ情報科学研究所,ざいだんほうじんいめーじじょうほうかがくけんきゅうしょ",0
laboratory,"〔学校の科学の〕実験室,〔がっこうのかがくの〕じっけんしつ_実習室,じっしゅうしつ_〔学校の科学の〕実習［実験］授業,〔がっこうのかがくの〕じっしゅう［じっけん］じゅぎょう_〔研究機関の〕研究所［室］,〔けんきゅうきかんの〕けんきゅうしょ［しつ］_〔化学薬品などの〕製造所,〔かがくやくひんなどの〕せいぞうしょ_〔フィルムの〕現像所,〔ふぃるむの〕げんぞうしょ_実験室の,じっけんしつの_実験(用)の,じっけん(よう)の",5
Laboratory and Research Center Arnheim Netherlands,"研究所と調査センター,けんきゅうしょとちょうさせんたー",0
laboratory effect,"特殊効果,とくしゅこうか",0
Laboratory for Atmospheric and Space Physics,"大気宇宙物理学研究所,たいきうちゅうぶつりがっけんきゅうしょ",0
Laboratory for Complex Energy Processes,"附属エネルギー複合機構研究センター,ふぞくえねるぎーふくごうきこうけんきゅうせんたー",0
Laboratory for International Fuzzy Engineering Research,"技術研究組合国際ファジー工学研究所,ぎじゅつけんきゅうくみあいこくさいふぁじーこうがくけんきゅうしょ",0
Laboratory of Particle Physics,"粒子物理研究所,りゅうしぶつりけんきゅうしょ",0
Laboratory of Racing Chemistry,"財団法人競走馬理化学研究所,ざいだんほうじんきょうそうばりかがくけんきゅうしょ",0
Laboratory of the Government Chemist,"英国政府化学者研究所,えいこくせいふかがくしゃけんきゅうしょ",0
laboratory-based,"実験室ベースの,じっけんしつべーすの",0
laboratory-confirmed,"検査で確認された,けんさでかくにんされた",0
laboratory-derived,"実験室で得た,じっけんしつでえた",0
laboratory-produced,"実験室で生産された,じっけんしつでせいさんされた",0
laboratory-reared,"研究室で育てられた,けんきゅうしつでそだてられた",0
laboratory-refined,"研究室で純化［精製］された,けんきゅうしつでじゅんか［せいせい］された",0
laboratory-scale,"実験室規模の,じっけんしつきぼの",0
labored,"非常な努力を伴う,ひじょうなどりょくをともなう_苦しい,くるしい_苦心した,くしんした_苦心の跡のある,くしんのあとのある_困難な,こんなんな_こじつけの,こじつけの_のろのろした,のろのろした_不自然な,ふしぜんな_ぎこちない,ぎこちない_無理な,むりな",0
laborer,"労働者,ろうどうしゃ_作業員,さぎょういん_労務者,ろうむしゃ_肉体労働者,にくたいろうどうもの",6
Laborers International Union of North America,"国際北米労働者組合,こくさいほくべいろうどうしゃくみあい",0
laboring,"苦しい仕事に従事している,くるしいしごとにじゅうじしている_苦しい,くるしい_骨が折れる,ほねがおれる_〔船が〕揺れている,〔ふねが〕ゆれている_出産している,しゅっさんしている_分娩中の,ぶんべんなかの",0
laborious,"〔仕事などが〕多くの時間と労力を要する,〔しごとなどが〕おおくのじかんとろうりょくをようする_骨の折れる,ほねのおれる_〔言葉が〕ぎこちない,〔ことばが〕ぎこちない_ぎくしゃくした,ぎくしゃくした_〔人が〕勤勉な,〔にんが〕きんべんな_仕事好きな,しごとすきな",0
laboriously,"骨折って,こっせつって_苦労して,くろうして_難儀して,なんぎして",0
laboriousness,"難儀さ,なんぎさ_苦労,くろう_困難さ,こんなんさ",0
laborite,"労働党員,ろうどうとういん",0
laborless,"働かなくてもいい,はたらかなくてもいい",0
Labouheyre,"ラブエール,らぶえーる",0
Laboulaye,"ラボラエ,らぼらえ",0
Labour Audit Division,"労働検査課,ろうどうけんさか",0
Labour Economy Affairs Division,"労働経済課,ろうどうけいざいか",0
Labour Force Statistics Office,"労働力人口統計室,ろうどうりょくじんこうとうけいしつ",0
Labour Insurance Appeal Committee,"労働保険審査会労働保険審査会,ろうどうほけんしんさかいろうどうほけんしんさかい",0
Labour Insurance Contributions Levy Division,"労働保険徴収課,ろうどうほけんちょうしゅうか",0
Labour Legislation Division,"労働法規課,ろうどうほうきか",0
Labour Policy Council,"労働政策審議会,ろうどうせいさくしんぎかい",0
Labour Relations Bureau,"労政局,ろうせいきょく",0
Labour Relations Division,"労政課,ろうまつりごとか",0
Labour Standards Bureau,"労働基準局,ろうどうきじゅんきょく",0
Labour Welfare Corporation,"労働福祉事業団,ろうどうふくしじぎょうだん",0
Labours of Hercules,"《The ～》ヘラクレスの冒険,《The ～》へらくれすのぼうけん",0
labra,"labrumの複数形,labrumのふくすうけい",0
labradoodle,"《犬》ラブラドードル,《いぬ》らぶらどーどる",0
Labrador,"ラブラド(ー)ル(地方),らぶらど(ー)る(ちほう)",0
Labrador City,"ラブラドルシティー,らぶらどるしてぃー",0
Labrador Peninsula,"《the ～》ラブラド(ー)ル半島,《the ～》らぶらど(ー)るはんしま",0
Labrador Sea,"《the ～》ラブラド(ー)ル海,《the ～》らぶらど(ー)るうみ",0
Labrador Straits,"《the ～》ラブラド(ー)ル海峡,《the ～》らぶらど(ー)るかいきょう",0
labradorite,"曹灰長石,そうはいちょうせき",0
labral,"《動物》唇の,《どうぶつ》くちびるの",0
Labrea,"ラブレア,らぶれあ",0
labret,"ラブレット,らぶれっと",0
Labridae,"《魚》ベラ科,《さかな》べらか",0
labrocyte,"《医》肥満細胞,《い》ひまんさいぼう",0
labroid,"ベラ科の魚,べらかのさかな",0
Labroidei,"《魚》ベラ亜目,《さかな》べらあめ",0
labrum,"唇,くちびる_唇状のもの,くちびるじょうのもの_〔昆虫・節足動物などの〕上唇,〔こんちゅう・せっそくどうぶつなどの〕うわくちびる",0
labrys,"ラブリュス,らぶりゅす",0
Labuan,"ラブアン島,らぶあんしま",0
Labuha,"ラブハ,らぶは",0
Labuhan,"ラブハン,らぶはん",0
Labuk Bay,"ラブク湾,らぶくわん",0
laburnum,"《植物》ラバーナム,《しょくぶつ》らばーなむ_キングサリ,きんぐさり_キバナフジ,きばなふじ",0
labware,"実験機器,じっけんきうつわ",0
labyrinth,"迷路,めいろ_迷宮,めいきゅう_〔迷路のように〕複雑なこと,〔めいろのように〕ふくざつなこと_〔迷路のように複雑で〕理解し難いこと,〔めいろのようにふくざつで〕りかいしがたいこと_迷宮庭園,めいきゅうていえん",0
Labyrinth,"ラビリンス／魔王の迷宮,らびりんす／まおうのめいきゅう",0
labyrinthectomy,"《医》迷路切除,《い》めいろせつじょ",0
labyrinthi,"labyrinthusの複数形,labyrinthusのふくすうけい",0
labyrinthian,"迷路［迷宮］の(ような),めいろ［めいきゅう］の(ような)_入り組んだ,いりくんだ_《医》内耳の,《い》ないじの",0
labyrinthine,"迷路［迷宮］の(ような),めいろ［めいきゅう］の(ような)_入り組んだ,いりくんだ_《医》内耳の,《い》ないじの",0
labyrinthitis,"《病理》内耳炎,《びょうり》ないじほのお",0
labyrinthodont,"迷歯類の(動物),めいはるいの(どうぶつ)",0
Labyrinthodontia,"《動物》迷歯類,《どうぶつ》めいはるい",0
Labyrinthulomycetes,"《動物》ラビリンチュラ綱,《どうぶつ》らびりんちゅらつな",0
Labyrinthulomycota,"《生物》ラビリンツラ菌門,《せいぶつ》らびりんつらきんもん",0
labyrinthus,"迷路,めいろ",0
Labytnangi,"ラブイトナンギ,らぶいとなんぎ",0
lac,"ラック,らっく",0
Lac Alaotra,"アラオトラ湖,あらおとらみずうみ",0
Lac Bienville,"ビアンビル湖,びあんびるみずうみ",0
Lac de Grand Lieu,"グランリュー湖,ぐらんりゅーみずうみ",0
Lac de Morat,"モラ湖,もらみずうみ",0
Lac de Neuchatel,"ヌーシャテル湖,ぬーしゃてるみずうみ",0
