word,meanings,score
uber-leet,"〈俗〉超すごい,〈ぞく〉ちょうすごい_スーパーハッカーで,すーぱーはっかーで",0
uber-sense,"〈俗〉超感覚,〈ぞく〉ちょうかんかく_人間離れした［かっ飛んでる］センス,にんげんはなれした［かっとんでる］せんす",0
Uberaba,"ウベラバ,うべらば",0
Uberlandia,"ウベルランディア,うべるらんでぃあ",0
ubersexual,"ウーバーセクシャル(の),うーばーせくしゃる(の)",0
ubersexuality,"ウーバーセクシャルであること,うーばーせくしゃるであること",0
ubidecarenone,"《化学》ユビデカレノン,《かがく》ゆびでかれのん",0
ubiety,"所在,しょざい",0
Ubik,"ユービック,ゆーびっく",0
ubiquinol,"《化学》ユビキノール,《かがく》ゆびきのーる",0
ubiquinone,"《生化学》ユビキノン,《せいかがく》ゆびきのん",0
ubiquinone-dependent,"ユビキノン依存(性)の,ゆびきのんいぞん(せい)の",0
ubiquitarianism,"キリスト遍在論,きりすとへんざいろん",0
ubiquitin,"《化学》ユビキチン,《かがく》ゆびきちん",0
ubiquitin-dependent,"ユビキチン依存(性)の,ゆびきちんいぞん(せい)の",0
ubiquitin-independent,"ユビキチン非依存(性)の,ゆびきちんひいぞん(せい)の",0
ubiquitin-like,"ユビキチン系類似の,ゆびきちんけいるいじの",0
ubiquitin-mediated,"ユビキチン介在性の,ゆびきちんかいざいせいの",0
ubiquitin-specific,"ユビキチンに特異的な,ゆびきちんにとくいてきな",0
ubiquitinate,"《生物》ユビキチン化する,《せいぶつ》ゆびきちんかする",0
ubiquitination,"ユビキチン化,ゆびきちんか",0
ubiquitous,"遍在する,へんざいする_至る所［広くあちこち］に存在する,いたるところ［ひろくあちこち］にそんざいする_どこにでもある［いる］,どこにでもある［いる］_あちこち［随所］で目［耳］にする,あちこち［ずいしょ］でめ［みみ］にする_〔どこにでもあって〕おなじみの,〔どこにでもあって〕おなじみの_〔人が〕あちこち現れる［姿を見せる］,〔にんが〕あちこちあらわれる［すがたをみせる］_誰もがいつでもどこからでも情報ネットワークにアクセスできる(環境の),だれもがいつでもどこからでもじょうほうねっとわーくにあくせすできる(かんきょうの)",0
ubiquitously,"遍在的に,へんざいてきに",0
ubiquity,"至る所［広くあちこち］に存在すること,いたるところ［ひろくあちこち］にそんざいすること_どこにでもある［いる］こと,どこにでもある［いる］こと_遍在,へんざい",0
Ubombo,"ウボンボ,うぼんぼ",0
Ubon,"ウボン,うぼん",0
Ubonratchathani,"ウボンラーチャターニー,うぼんらーちゃたーにー",0
Ubort,"ウボルチ川,うぼるちかわ",0
Ubrique,"ウブリケ,うぶりけ",0
Ubs,"オブス州,おぶすしゅう",0
UBS Securities Ltd.,"UBS証券会社,ゆーびーえすしょうけんがいしゃ",0
UBS Warburg,"UBSウォーバーグ,ゆーびーえすうぉーばーぐ",0
Ubsa Nor,"ウブス湖,うぶすみずうみ_ウプサノール,うぷさのーる",0
Ubu the king,"ユビュ王,ゆびゅおう",0
Ubud,"ウブド,うぶど",0
Ubuntu,"《コ》ウブントゥ,《こ》うぶんとぅ",0
"UC Card Co., Ltd.","ユーシーカード,ゆーしーかーど",0
Ucayali River,"《the ～》ウカヤリ川,《the ～》うかやりかわ",0
Uccle,"ユクル,ゆくる",0
Uch-Aral,"ウチアラル,うちあらる",0
Uchaly,"ウチャリ,うちゃり",0
"Uchida Oil Hydraulics Mfg. Co., Ltd.","内田油圧機器工業,うちだゆあつききこうぎょう",0
"Uchida Yoko Co., Ltd.","内田洋行,うちだようこう",0
Udachny,"ウダーチヌイ,うだーちぬい",0
Udaipur,"ウダイプル,うだいぷる",0
Udaipur Garhi,"ウダイプルガルヒ,うだいぷるがるひ",0
udasis,"禁欲主義,きんよくしゅぎ_禁欲,きんよく",0
Udayagiri,"ウダヤギリ,うだやぎり",0
udder,"〔牛・ヤギなどの垂れた〕乳房,〔うし・やぎなどのたれた〕ちぶさ",0
Uddevalla,"ウッデバラ,うっでばら",0
Udhagamandalam,"ウダカマンダラム,うだかまんだらむ",0
Udhampur,"ウダンプル,うだんぷる",0
Udine,"ウディネ,うでぃね",0
Udmurt,"ウドムルト人,うどむるとにん",0
Udmurtskaya,"ウドムルト,うどむると",0
udo,"《植物》ウド,《しょくぶつ》うど",0
udometer,"雨量計,うりょうけい",0
udometry,"《気象》雨量測定,《きしょう》うりょうそくてい",0
Udomlya,"ウドムリャ,うどむりゃ",0
Udon Thani,"ウドンタニ,うどんたに",0
Udonthani,"ウドンターニー,うどんたーにー",0
Udskaya Guba,"ウダ湾,うだわん",0
Udupi,"ウドゥピ,うどぅぴ",0
Ueckermunde,"ユッカーミュンデ,ゆっかーみゅんで",0
Ueda Harlow Ltd.,"上田ハーロー,うえだはーろー",0
uee,"〈豪俗〉Uターン(をすること),〈ごうぞく〉ゆーたーん(をすること)",0
Uehara Memorial Foundation,"財団法人上原記念生命科学財団,ざいだんほうじんうえはらきねんせいめいかがくざいだん",0
"Uehara Sei Shoji Co., Ltd.","上原成商事,うえはらせいしょうじ",0
Uehiro Foundation on Ethics and Education,"財団法人上廣倫理財団,ざいだんほうじんうえこうりんりざいだん",0
Ueki Corporation,"植木組,うえきぐみ",0
Uele,"ウェレ川,うぇれかわ",0
Uelzen,"ユルツェン,ゆるつぇん",0
Ufa,"ウファ,うふぁ",0
UFJ High-Tech Venture Development Foundation,"財団法人UFJベンチャー育成基金,ざいだんほうじんゆーえふじぇーべんちゃーいくせいききん_UFJテック,ゆーえふじぇーてっく",0
UFO catcher,"UFOキャッチャー,ゆーえふおうきゃっちゃー",0
UFO Files,"UFOファイルズ,ゆーえふおうふぁいるず",0
UFO Universe,"UFOユニバース,ゆーえふおうゆにばーす",0
ufological,"UFO研究の［に関する］,ゆーえふおうけんきゅうの［にかんする］",0
ufologist,"UFO研究家,ゆーえふおうけんきゅうか",0
ufology,"UFO研究,ゆーえふおうけんきゅう",0
uforia,"〈俗〉UFOの存在を強く信じること,〈ぞく〉ゆーえふおうのそんざいをつよくしんじること",0
Ugab,"ウガブ川,うがぶかわ",0
ugali,"〔アフリカの〕ウガリ,〔あふりかの〕うがり",0
Ugalla,"ウガラ川,うがらかわ",0
Ugandan,"ウガンダの,うがんだの",0
Ugandan-Indian,"ウガンダ系インド人の,うがんだけいいんどにんの",0
Ugaritic,"ウガリット(人［語］)の［に関する］,うがりっと(にん［ご］)の［にかんする］_ウガリット語,うがりっとご",0
ugh,"うっ！,うっ！",0
Ugh!,"ウーッ！,うーっ！",0
Ugie,"ユーギー,ゆーぎー",0
Uglegorsk,"ウグレゴルスク,うぐれごるすく",0
Ugleural'sk,"ウグレウラリスク,うぐれうらりすく",0
ugli,"《植物》ウグリ,《しょくぶつ》うぐり",0
Uglich,"ウグリチ,うぐりち",0
uglify,"醜くする,みにくくする",0
uglily,"醜く,みにくく_見苦しく,みぐるしく",0
ugliness,"醜さ,しゅうさ",0
Uglitskii,"ウグリツキー,うぐりつきー",0
ugly,"〔容貌が〕醜い,〔ようぼうが〕みにくい_不細工な,ぶさいくな_見苦しい,みぐるしい_醜悪な,しゅうあくな_〔言葉遣い・考え・においなどが感覚的に〕不快な,〔ことばづかい・かんがえ・においなどがかんかくてきに〕ふかいな_嫌な,いやな_〔道徳的に〕悪い,〔どうとくてきに〕わるい_卑劣な,ひれつな_〔雰囲気などが〕悪い,〔ふんいきなどが〕わるい_険悪な,けんあくな_面倒を起こしそうな,めんどうをおこしそうな_〔人や言動が〕怒っている,〔にんやげんどうが〕いかっている_けんか腰の,けんかこしの_〔天候が〕崩れそうな,〔てんこうが〕くずれそうな_荒れ模様の,あれもようの_〈米方〉〔馬などが〕扱いにくい,〈こめほう〉〔うまなどが〕あつかいにくい_訓練されていない,くんれんされていない_〔容貌を〕醜くする,〔ようぼうを〕みにくくする_見苦しくする,みぐるしくする",0
Ugra,"ウグラ川,うぐらかわ",0
Ugrian,"ウゴル人［語］(の),うごるにん［ご］(の)",0
Ugric,"ウゴル人［語］(の),うごるにん［ご］(の)",0
ugsome,"〈スコット〉恐ろしい,〈すこっと〉おそろしい",0
Ugurchin,"ウギルチン,うぎるちん",0
uh,"あー,あー_あのー,あのー_えー,えー_ええと,ええと_そのー,そのー_そうですね,そうですね",0
uh-huh,"うんうん,うんうん_うん,うん_ああ,ああ",0
uh-inspiring,"《""uh""-inspiring》ふんと思わせるような,《""uh""まいなすinspiring》ふんとおもわせるような",0
uh-oh,"おっと,おっと_あらら,あらら_あれっ,あれっ_やばい,やばい_まずい,まずい_あーあー,あーあー",0
uh-uh,"ううん,ううん",0
Uharie,"ユーハリー川,ゆーはりーかわ",0
Uherske Hradiste,"ウヘルスケフラジシチェ,うへるすけふらじしちぇ",0
uhlan,"槍騎兵,やりきへい",0
Uhrichsville,"ユーリクスビル,ゆーりくすびる",0
Uhuru Peak,"ウフルピーク,うふるぴーく",0
Ui,"ウイ川,ういかわ",0
Uichang,"ウイチャン,ういちゃん",0
Uige,"ウイジェ州,ういじぇしゅう",0
Uighur,"ウィグル人,うぃぐるにん_ウィグル語,うぃぐるご_維吾爾,いわれじ",0
Uijongbu,"ウィジョンブ,うぃじょんぶ",0
Uiju,"ウイジュ,ういじゅ",0
Uil,"ウイル川,ういるかわ",0
Uinskoye,"ウィンスコエ,うぃんすこえ",0
Uinta Mountains,"ユインタ山地,ゆいんたさんち",0
uintaite,"ユインター石,ゆいんたーいし",0
uintathere,"恐角獣,きょうかくけもの",0
UIQ,"UIQ,ゆーあいきゅう",0
Uiskoye,"ウイスコエ,ういすこえ",0
Uist,"ウイスト諸島,ういすとしょしま",0
Uitenhage,"オイテンハーク,おいてんはーく",0
Uithoorn,"オイトホルン,おいとほるん",0
uitlander,"〈オランダ語〉外国人,〈おらんだご〉がいこくじん",0
Uitlander,"〈オランダ語〉外国人,〈おらんだご〉がいこくじん",0
ujamaa,"共同経済,きょうどうけいざい",0
Uji City Tourist Association,"社団法人宇治市観光協会,しゃだんほうじんうじしかんこうきょうかい",0
Ujiji,"ウジジ,うじじ",0
ujima,"共同作業［事業］と責任,きょうどうさぎょう［じぎょう］とせきにん",0
Ujjain,"ウジャイン,うじゃいん",0
Ujung Kulon Peninsula,"ウジュン・クロン半島,うじゅん・くろんはんしま",0
Ujung Pandang,"ウジュンパンダン,うじゅんぱんだん",0
Ujungkulon,"ウジュンクーロン,うじゅんくーろん",0
UK Antarctic Place-Names Committee,"英国南極地名委員会,えいこくなんきょくちめいいいんかい",0
UK Financial Services Authority,"英国金融サービス機構,えいこくきんゆうさーびすきこう",0
UK mainland,"イングランド島,いんぐらんどしま_英の主島,えいのしゅしま",0
UK-Japan Education Forum,"日英教育研究フォーラム,にちえいきょういくけんきゅうふぉーらむ",0
ukase,"〔帝政ロシアの〕勅令,〔ていせいろしあの〕ちょくれい_布告,ふこく_命令,めいれい",0
uke,"《楽器》ウクレレ,《がっき》うくれれ_〈米俗〉ゲーッとする,〈こめぞく〉げーっとする_吐く,はく_〈米俗〉ゲロ,〈こめぞく〉げろ_吐物,ともの_〈俗〉〔二次創作で〕同性愛の受動側,〈ぞく〉〔にじそうさくで〕どうせいあいのじゅどうがわ",0
Ukhimath,"ウキマト,うきまと",0
Ukhta,"ウフタ,うふた",0
UKL,"英国ポンド,えいこくぽんど",0
Ukmerge,"ウクメルゲー,うくめるげー",0
Ukrainian,"ウクライナの,うくらいなの_ウクライナ人［語］の［に関する］,うくらいなにん［ご］の［にかんする］_ウクライナ人［語］,うくらいなにん［ご］",0
Ukrainian Nuclear Society,"ウクライナ原子力学会,うくらいなげんしりょくがっかい",0
ukulele,"《音楽》ウクレレ,《おんがく》うくれれ",0
Ukyo Medical Association,"社団法人右京医師会,しゃだんほうじんうきょういしかい",0
Ul'yanovka,"ウリヤノフカ,うりやのふか",0
Ul'yanovsk,"ウリヤーノフスク,うりやーのふすく",0
UL-approved,"UL規格認定取得済みの,ゆーえるきかくにんていしゅとくすみの",0
UL-certified,"UL認証済みの,ゆーえるにんしょうすみの",0
UL-listed,"UL規格認定取得済みの,ゆーえるきかくにんていしゅとくすみの",0
Ulaanbaatar,"ウラーンバートル,うらーんばーとる",0
Ulaangom,"ウラーンゴム,うらーんごむ",0
ulalgia,"《医》歯肉痛,《い》はにくつう",0
ulama,"alimの複数形,alimのふくすうけい",0
Ulan Bator,"ウラン・バートル,うらん・ばーとる_ウランバートル,うらんばーとる",0
Ulan Buh Desert,"《the ～》ウランプハ砂漠,《the ～》うらんぷはさばく",0
Ulan Gom,"ウランゴム,うらんごむ",0
Ulan-Ude,"ウランウデ,うらんうで",0
Ulanhot,"烏蘭浩特,からすらんひろしとく_ウランホト,うらんほと",0
Ulanhot Shi,"ウランホト市,うらんほとし",0
Ulanqab,"ウランチャップ,うらんちゃっぷ",0
ulcer,"《病理》潰瘍,《びょうり》かいよう_〈文〉堕落,〈ぶん〉だらく_悪弊,あくへい",0
ulcer-carcinoma,"《病理》潰瘍がん,《びょうり》かいようがん",0
ulcer-like,"潰瘍様の,かいようようの",0
ulcer-producing,"潰瘍を発生する,かいようをはっせいする",0
ulcer-related,"《病理》潰瘍に関連した,《びょうり》かいようにかんれんした",0
ulcerate,"《病理》潰瘍を生じる,《びょうり》かいようをしょうじる_〔道徳的に〕腐敗する,〔どうとくてきに〕ふはいする_《病理》～に潰瘍を生じさせる,《びょうり》～にかいようをしょうじさせる_〔道徳的に〕腐敗させる,〔どうとくてきに〕ふはいさせる",0
ulcerated,"《病理》潰瘍のある,《びょうり》かいようのある",0
ulceration,"《医》潰瘍(形成),《い》かいよう(けいせい)",0
ulcerative,"《病理》潰瘍の,《びょうり》かいようの",0
ulcerative stomatitis,"《病理》潰瘍性口内炎,《びょうり》かいようせいこうないえん",0
ulcerogenic,"《病理》潰瘍誘発の,《びょうり》かいようゆうはつの",0
ulcerous,"潰瘍になった,かいようになった_潰瘍(性)の,かいよう(せい)の",0
Ulcinj,"ウルチニ,うるちに",0
ulcus,"〈ラテン語〉《病理》潰瘍,〈らてんご〉《びょうり》かいよう",0
Uldza Gol,"ウルザ川,うるざかわ",0
Uleaborg,"ウレオボリー,うれおぼりー",0
ulegyria,"《医》瘢痕回,《い》はんこんかい",0
ulema,"〔イスラム教の〕聖職者,〔いすらむきょうの〕せいしょくしゃ",0
ulerythema,"瘢痕性紅斑,はんこんせいくれないはん",0
ulexite,"曹灰硼鉱,そうはいほうこう",0
Ulgei,"ウルゲイ,うるげい",0
Ulhas,"ウルハス川,うるはすかわ",0
Ulhasnagar,"ウールハースナガル,うーるはーすながる",0
Uliassutai,"ウリヤスタイ,うりやすたい",0
Uliastaj,"ウリヤスタイ,うりやすたい",0
uliginous,"《植物》湿地に生じる,《しょくぶつ》しっちにしょうじる",0
Ulindi,"ウリンジ川,うりんじかわ",0
Ulithi,"ウリチ島,うりちしま",0
Ulithian,"ウリシアン語,うりしあんご_ウリシアン語の,うりしあんごの",0
ulitis,"《歯科》歯肉炎,《しか》はにくほのお",0
Ulla,"ウッラ,うっら_ウリャ川,うりゃかわ",0
ullage,"〔蒸発などによる液体の〕目減り(量),〔じょうはつなどによるえきたいの〕めべり(りょう)",0
Ulleungdo,"ウルルン島,うるるんしま",0
Ulm,"ウルム,うるむ",0
Ulmaceae,"《植物》ニレ科,《しょくぶつ》にれか",0
ulmaceous,"ニレ科の,にれかの",0
ulmin,"《化学》ウルミン,《かがく》うるみん",0
Ulmus,"《植物》ニレ属,《しょくぶつ》にれぞく",0
ulna,"《解剖》〔前腕の小指側の〕尺骨,《かいぼう》〔ぜんわんのこゆびがわの〕しゃくほね",0
ulnad,"《医》尺骨に向いて,《い》しゃくほねにむいて",0
ulnae,"尺骨,しゃくほね",0
ulnar,"尺骨の,しゃくほねの",0
ulno-,"尺骨,しゃくほね",0
ulnocarpal,"《医》尺骨手根の,《い》しゃくほねてねの",0
Uloboridae,"《動物》ウズグモ科,《どうぶつ》うずぐもか",0
ulorrhagia,"《医》歯肉(からの)出血,《い》はにく(からの)しゅっけつ",0
Ulotrichales,"《植物》ヒビミドロ目,《しょくぶつ》ひびみどろめ",0
ulotrichan,"縮毛(人種)の人,しゅくけ(じんしゅ)のにん_縮毛(人種)の,しゅくけ(じんしゅ)の",0
ulotrichous,"縮毛(人種)の,しゅくけ(じんしゅ)の",0
ulotrichy,"縮毛性,しゅくけせい",0
ulpan,"〈ヘブライ語〉ウルパン,〈へぶらいご〉うるぱん",0
Ulricehamn,"ウルリセハムン,うるりせはむん",0
Ulsan,"ウルサン,うるさん",0
ulster,"アルスター外套,あるすたーがいとう",0
Ulster,"アルスター人,あるすたーにん_アルスター地方,あるすたーちほう_アルスター,あるすたー_北アイルランド,きたあいるらんど",0
Ulster Defence Association,"アルスター防衛同盟,あるすたーぼうえいどうめい",0
Ulster Defence Regiment,"北アイルランド防衛軍,きたあいるらんどぼうえいぐん",0
Ulster Volunteer Force,"アルスター義勇軍,あるすたーぎいさみぐん",0
ult,"先月の,せんげつの",0
ulterior,"向こう側にある,むこうがわにある_〔目的などが〕隠された,〔もくてきなどが〕かくされた_今後の,こんごの",0
ultima,"〈ラテン語〉《言語学》尾音節,〈らてんご〉《げんごがく》おおんせつ_最終音節,さいしゅうおんせつ",0
ultimacy,"最後,さいご",0
ultimate,"最終的な,さいしゅうてきな_最後に起きる,さいごにおきる_〔大きさや重要性が〕最大の,〔おおきさやじゅうようせいが〕さいだいの_最高度の,さいこうどの_究極の,きゅうきょくの_〔製品などの質が〕最高の,〔せいひんなどのしつが〕さいこうの_根本的な,こんぽんてきな_基本的な,きほんてきな_〔度合いが〕この上ない,〔どあいが〕このじょうない_極度の,きょくどの_最遠方の,さいえんぽうの_最果ての,さいはての_根本［基本］原理,こんぽん［きほん］げんり_最終結果［結論］,さいしゅうけっか［けつろん］_究極点,きゅうきょくてん_最高地点,さいこうちてん",0
Ultimate Fighting Championship,"《the ～》アルティメット・ファイティング・チャンピオンシップ,《the ～》あるてぃめっと・ふぁいてぃんぐ・ちゃんぴおんしっぷ",0
Ultimate Solutions,"アルティミット・ソリューションズ,あるてぃみっと・そりゅーしょんず",0
Ultimate Thrill,"《The ～》シルバー・チェイサー,《The ～》しるばー・ちぇいさー",0
Ultimate Warrior,"《The ～》最後の巨人,《The ～》さいごのきょじん",0
ultimately,"最後に,さいごに_最終的に,さいしゅうてきに_究極的には,きゅうきょくてきには_突き詰めていくと,つきつめていくと_結局のところ(は),けっきょくのところ(は)",0
ultimateness,"究極,きゅうきょく",0
ultimatism,"非妥協的態度,ひだきょうてきたいど",0
ultimatum,"最後通告［通達］,さいごつうこく［つうたつ］_最後の言葉,さいごのことば_最後の申し出,さいごのもうしで_究極点,きゅうきょくてん_根本原理,こんぽんげんり",0
ultimo,"先月,せんげつ_先月の,せんげつの",0
ultimobranchial,"《動物》鰓後部の［に関する］,《どうぶつ》えらこうぶの［にかんする］",0
ultimogeniture,"《法律》末子相続,《ほうりつ》まっしそうぞく",0
ultisol,"《土壌》ウルチゾル,《どじょう》うるちぞる",0
ultra,"極端な,きょくたんな_過激論者,かげきろんしゃ_急進的な人,きゅうしんてきなにん",0
Ultra Mad,"ウルトラマッド,うるとらまっど",0
ultra-competitive,"競争に非常に強い,きょうそうにひじょうにしい",0
ultra-lightweight,"超軽量の,ちょうけいりょうの",0
ultra-long-term,"超長期の,ちょうちょうきの",0
ultra-precision,"超高精度,ちょうこうせいど",0
ultra-small,"超小型の,ちょうこがたの",0
ultra-snazzy,"〈米話〉超ファッショナブルな,〈こめはなし〉ちょうふぁっしょなぶるな",0
ultra-structural,"超微形態的な,ちょうびけいたいてきな",0
ultrabasic,"《地学》超塩基性の,《ちがく》ちょうえんきせいの",0
ultrabrachycephalic,"超短頭の,ちょうたんあたまの",0
ultrabright,"超高輝度の,ちょうこうきどの",0
ultrabroadband,"超広帯域(の),ちょうこうたいいき(の)",0
ultrabuff,"筋骨隆々の,きんこつりゅうりゅうの",0
ultracentrifugation,"超遠心分離法,ちょうえんしんぶんりほう",0
ultracentrifuge,"超遠心分離機,ちょうえんしんぶんりき",0
ultracheap,"超安価な,ちょうあんかな",0
ultrachic,"超格好いい,ちょうかっこういい_超スマートな,ちょうすまーとな",0
ultraclean,"超清浄な,ちょうせいじょうな",0
ultracold,"《物理》超低温の,《ぶつり》ちょうていおんの",0
ultracompact,"超小型の,ちょうこがたの",0
ultraconsciousness,"過度の意識［自覚］,かどのいしき［じかく］",0
ultraconservative,"超保守的な,ちょうほしゅてきな_〔政治や宗教の〕超保守派,〔せいじやしゅうきょうの〕ちょうほしゅは_超保守的な人,ちょうほしゅてきなにん",0
ultraconvergence,"超収束,ちょうしゅうそく",0
ultracool,"とても格好いい,とてもかっこういい",0
ultracritical,"酷評の,こくひょうの",0
ultracriticism,"酷評,こくひょう",0
ultracynic,"皮肉屋［家］,ひにくや［いえ］_冷笑家［屋］,れいしょういえ［や］_超冷笑的な,ちょうれいしょうてきな_超皮肉的な,ちょうひにくてきな",0
ultracynical,"超冷笑的な,ちょうれいしょうてきな_超皮肉的な,ちょうひにくてきな",0
ultradevelopment,"超展開,ちょうてんかい",0
ultradian,"超日周期の,ちょうにっしゅうきの_生体リズムの周期が24時間未満の,せいたいりずむのしゅうきがにじゅうしじかんみまんの",0
ultradisperse,"超分散の,ちょうぶんさんの",0
ultradispersion,"超分散,ちょうぶんさん",0
ultradolichocephalic,"超長頭の,ちょうちょうあたまの",0
ultradrawing,"超延伸,ちょうえんしん",0
ultrafashionable,"超先端的な,ちょうせんたんてきな",0
ultrafast,"超高速の,ちょうこうそくの",6
ultrafeminine,"非常に女性らしい,ひじょうにじょせいらしい",0
ultrafiche,"ウルトラフィッシュ,うるとらふぃっしゅ_超マイクロフィッシュ,ちょうまいくろふぃっしゅ",0
ultrafilter,"限外ろ過装置,げんはずろかそうち",0
ultrafiltrate,"限外ろ過液,げんはずろかえき",0
ultrafiltration,"限外ろ過(法),げんはずろか(ほう)",0
ultrafiltration equipment,"限外ろ過装置,げんはずろかそうち",0
ultrafine,"超微細な,ちょうびさいな_極細の,ごくぼその",0
ultrahappy,"非常に幸せな,ひじょうにしあわせな",0
ultrahigh,"極めて高い,きわめてたかい",0
ultrahigh-performance,"超高性能の,ちょうこうせいのうの",0
ultrahigh-pressure,"超高圧,ちょうこうあつ",0
ultrahigh-resolution,"超高分解能,ちょうこうぶんかいのう",0
ultrahigh-sensitivity,"超高感度の,ちょうこうかんどの",0
ultrahigh-speed,"超高速(の),ちょうこうそく(の)",0
ultraimperialism,"超帝国主義論,ちょうていこくしゅぎろん",0
ultraintense,"《物理》超高強度の,《ぶつり》ちょうこうきょうどの",0
