word,meanings,score
Mabula,"マブーラ,まぶーら",-
mac,"レインコート(mackintosh),れいんこーと(mackintosh)",-
Mac,"おい,おい_君,くん",-
MAC,"エム・エー・シー,えむ・えー・しー",-
Mac Addict,"MACアディクト,MACあでぃくと",-
Mac And Me,"マック,まっく",-
MAC User,"MACユーザー,MACゆーざー",-
MAC World,"MACワールド,MACわーるど",-
Macabeo,"マカベオ,まかべお",-
Macaca,"マカク属,まかくぞく",-
macaco,"キツネザル,きつねざる",-
macadam,"砕石,さいせき_マカダム道路,まかだむどうろ_割石,わりいし",-
macadamia,"マカダミア属,まかだみあぞく_マカダミア属の木,まかだみあぞくのき_マカダミアナッツ,まかだみあなっつ",-
macadamization,"マカダム工法,まかだむこうほう",-
Macae,"マカエ,まかえ",-
Macaira,"マカイラ川,まかいらかわ",-
Macalelon,"マカレロン,まかれろん",-
Macanese,"マカオの住民,まかおのじゅうみん_マカオ出身者,まかおしゅっしんしゃ",-
Macao,"バカラに似たカード・ゲーム,ばからににたかーど・げーむ_マカオ,まかお",-
Macao Special Administrative Region,"マカオ特別行政区,まかおとくべつぎょうせいく",-
Macapa,"マカパ,まかぱ",-
macaque,"マカク,まかく",-
macaroni,"マカロニ,まかろに_マカローニ,まかろーに_イタリア人,いたりあにん_しゃれもの,しゃれもの_ダンディー,だんでぃー",-
macaroon,"マカロン,まかろん_アライグマ,あらいぐま_ばか者,ばかもの_愚か者,おろかもの_あほ,あほ_間抜け,まぬけ_能なし,のうなし",-
MacArthur,"マッカーサー,まっかーさー",-
Macas,"マカス,まかす",-
macassar,"マカッサル油,まかっさるあぶら",-
macassar oil,"マカッサル油,まかっさるあぶら",-
Macau,"マコー・ワイン,まこー・わいん_マカオ,まかお_マコー村,まこーむら",-
Macau Special Administrative Region,"マカオ特別行政区,まかおとくべつぎょうせいく",-
macaw,"コンゴウインコ,こんごういんこ_金剛インコ,こんごういんこ",-
Macbeth,"マクベス,まくべす",-
Macbeth Color Checker,"マクベスカラーチェッカー,まくべすからーちぇっかー",-
Maccao,"マカオ,まかお",-
Maccarese,"マッカレゼ,まっかれぜ",-
Maccas,"マクドナルド,まくどなるど",-
maccheroni,"マッケローニ,まっけろーに_マカロニ,まかろに",-
macchiato,"マッキアート,まっきあーと",-
macchinetta,"ドリップ式コーヒー沸かし器,どりっぷしきこーひーわかしうつわ",-
Macclesfield,"マックルズフィールド,まっくるずふぃーるど",-
MacDonald,"マクドナルド諸島,まくどなるどしょしま",-
Macdonnell Range,"マクドネル山脈,まくどねるさんみゃく_マックドネル山地,まっくどねるさんち",-
mace,"職杖,しょくつえ_メイス,めいす_鎚矛,つちほこ_メース,めーす",-
Mace,"メイス,めいす_メース,めーす",-
mace-bearer,"職杖捧持者,しょくつえほうじもの",-
macedoine,"マセドワーヌ,ませどわーぬ_ごた混ぜ,ごたまぜ_寄せ集め,よせあつめ",-
Macedon,"マケドニア王国,まけどにあおうこく",-
Macedonia,"マケドニア王国,まけどにあおうこく_マケドニア地方,まけどにあちほう",-
Macedonian,"マケドニア人,まけどにあにん",-
Maceio,"マセイオ,ませいお",-
Macenta,"マセンタ,ませんた",-
Macequece,"マセケセ,ませけせ",-
macer,"裁判所職員,さいばんしょしょくいん",-
maceral,"マセラル,ませらる",-
Macerata,"マチェラタ,まちぇらた",-
macerate,"浸されて柔らかくなったもの,ひたされてやわらかくなったもの_温浸法,おんしんほう_浸軟,しんなん",-
maceration,"浸軟,しんなん_冷浸,れいしん_マセレーション,ませれーしょん_浸漬,しんし",-
macerator,"粉砕機,ふんさいき",-
MacFly,"頭の悪い男,あたまのわるいおとこ",-
MacGuffin,"マクガフィン,まくがふぃん",-
MacGyver,"手元にあるもので何でも直せる人,てもとにあるものでなんでもなおせるにん",-
mach,"マッハ,まっは",-
Mach,"マッハ,まっは_マッハ数,まっはかず",-
Mach 3,"マッハ3,まっは3",-
Machache,"マチャチェ山,まちゃちぇやま",-
Machado,"マシャド,ましゃど",-
Machaeridia,"小刀類,こがたなるい",-
Machairodus,"マカイロドゥス属,まかいろどぅすぞく",-
Machakos,"マチャコス,まちゃこす",-
Machala,"マチャラ,まちゃら",-
machan,"監視台,かんしだい",-
Macheng,"麻城市,あさしろし",-
macher,"実力者,じつりょくしゃ",-
machete,"マチェーテ,まちぇーて_マシェティ,ましぇてぃ",-
Machiavel,"マキアベリ主義者,まきあべりしゅぎしゃ_策謀家,さくぼういえ",-
Machiavellianism,"マキャベリズム,まきゃべりずむ_権謀術数,けんぼうじゅっすう",-
Machiavellism,"マキャベリズム,まきゃべりずむ_権謀術数,けんぼうじゅっすう",-
machicolation,"石落とし,いしおとし_突き出し狭間,つきだしはざま",-
Machida Medical Association,"社団法人町田市医師会,しゃだんほうじんまちだしいしかい",-
Machilidae,"イシノミ科,いしのみか",-
Machilipatnam,"マスリパトナム,ますりぱとなむ_マスリパタム,ますりぱたむ_マチリパトナム,まちりぱとなむ",-
machinability,"被削性,ひさくせい",-
MACHINAMI Foundation,"財団法人住宅生産振興財団,ざいだんほうじんじゅうたくせいさんしんこうざいだん",-
machination,"陰謀をたくらむこと,いんぼうをたくらむこと_陰謀,いんぼう_謀略,ぼうりゃく",-
machinator,"陰謀を企てる人,いんぼうをきてるにん",-
machine,"機,き_機械,きかい_仕掛け,しかけ_道具,どうぐ_乗り物,のりもの_自動車,じどうしゃ_飛行機,ひこうき_オートバイ,おーとばい_コンピューター,こんぴゅーたー_マシン,ましん_機構,きこう_仕組み,しくみ_機関,きかん_集票組織,しゅうひょうそしき_正確にする人,せいかくにするにん_からくり,からくり_超自然的存在,ちょうしぜんてきそんざい",-
Machine Industry Memorial Foundation,"財団法人機械産業記念事業財団,ざいだんほうじんきかいさんぎょうきねんじぎょうざいだん",-
Machine Parts and Tooling Industries Office,"素形材産業室,もとかたちざいさんぎょうしつ",-
Machine Tools Trades' Association,"工作機械工業会,こうさくきかいこうぎょうかい",-
machine-dependency,"マシン依存性,ましんいぞんせい",-
machine-gunner,"機関銃手,きかんじゅうて",-
machine-hour,"機械工数,きかいこうかず",-
machine-independent,"マシン,ましん",-
machine-washing,"機械洗濯,きかいせんたく",-
machineability,"可削性,かさくせい",-
machineman,"機械工,きかいこう",-
machinemen,"machinemanの複数形,machinemanのふくすうけい",-
machinery,"機械,きかい_部分,ぶぶん_装置,そうち_機構,きこう_構造,こうぞう_組織,そしき_手続き,てつづき_過程,かてい_趣向,しゅこう",-
Machinery Administrative Division,"機械総括部,きかいそうかつぶ",-
Machinery and Allied Products Institute,"機械工業協会,きかいこうぎょうきょうかい",-
Machinery and Information Industries Bureau,"機械情報産業局,きかいじょうほうさんぎょうきょく",-
machinima,"マシニマ,ましにま",-
machining,"機械加工,きかいかこう",-
machinist,"工作機械オペレーター,こうさくきかいおぺれーたー_機械製作者,きかいせいさくしゃ_機械工,きかいこう_機械係,きかいかかり",-
machisma,"女らしさ,おんならしさ_女っぽさ,おんなっぽさ_女性の強さ,じょせいのつよさ",-
machismo,"男っぽさ,おとこっぽさ_男意気,おとこいき",-
macho,"男らしさ,おとこらしさ_筋骨隆々の男,きんこつりゅうりゅうのおとこ_マッチョ,まっちょ",-
machodrama,"男っぽさを強調したドラマ,おとこっぽさをきょうちょうしたどらま",-
machree,"親愛なる人,しんあいなるにん",-
machtpolitik,"権力政治,けんりょくせいじ_武力外交,ぶりょくがいこう",-
Machu Picchu,"マチュピチュ,まちゅぴちゅ",-
machzor,"聖日用祈とう書,ひじりにちよういのとうかき",-
Macina,"マシナ,ましな",-
macintosh,"レインコート,れいんこーと_雨外套,あめがいとう_防水布,ぼうすいふ",-
Macintosh,"マッキントッシュ型喉頭鏡,まっきんとっしゅかたこうとうかがみ_マッキントッシュ,まっきんとっしゅ",-
macintrash,"マッキントッシュ,まっきんとっしゅ",-
Macintrash,"Macintoshコンピューター,Macintoshこんぴゅーたー",-
Macintyre,"マッキンタイア川,まっきんたいあかわ",-
mack,"ポン引き,ぽんひき_殺し文句,ころしもんく_どんな女でも物にする男,どんなおんなでもものにするおとこ_プレイボーイ,ぷれいぼーい",-
Mack the Knife,"三文オペラ,さんもんおぺら",-
Mackay,"マッカイ,まっかい",-
Mackay Lake,"マッカイ湖,まっかいみずうみ",-
Mackayville,"マッケービル,まっけーびる",-
Mackenna's Gold,"マッケンナの黄金,まっけんなのおうごん",-
Mackenzie,"マッケンジー,まっけんじー",-
Mackenzie Mountains,"マッケンジー山脈,まっけんじーさんみゃく",-
Mackenzie River,"マッケンジー川,まっけんじーかわ",-
Mackenzie-peace river,"マッケンジーピース川,まっけんじーぴーすかわ",-
mackerel,"サバ,さば",-
mackerel-snapper,"カトリック教徒,かとりっくきょうと",-
Mackers,"マクドナルド,まくどなるど",-
Mackinac,"マキナク島,まきなくしま_マッキナク島,まっきなくしま",-
Mackinac Straits,"マッキナク海峡,まっきなくかいきょう",-
mackinaw,"マッキノー,まっきのー_マッキノーコート,まっきのーこーと",-
Mackinaw,"マッキノー川,まっきのーかわ",-
Mackinaw City,"マッキノーシティー,まっきのーしてぃー",-
mackintosh,"レインコート,れいんこーと_雨外套,あめがいとう_防水布,ぼうすいふ",-
Mackintosh Man,"マッキントッシュの男,まっきんとっしゅのおとこ",-
mackle,"二重刷り,にじゅうすり",-
Macklin,"マックリン,まっくりん",-
mackmen,"mackmanの複数形,mackmanのふくすうけい",-
macle,"双晶,そうあき",-
Macleantown,"マックレーンタウン,まっくれーんたうん",-
Maclear,"マクリア,まくりあ",-
"Macmillan, Inc.","マクミラン,まくみらん",-
macoma,"シラトリガイ,しらとりがい",-
Macon,"メーコン,めーこん_マコン,まこん_マコン町,まこんまち",-
Maconnais,"マコネ・ワイン,まこね・わいん_マコネ,まこね",-
Macquarie,"マックォーリー諸島,まっくぉーりーしょしま_マッコリー川,まっこりーかわ_マッコリー島,まっこりーしま",-
Macquarie Bank Limited,"マッコーリー銀行,まっこーりーぎんこう",-
Macquarie Island,"マッコーリー島,まっこーりーしま",-
macrame,"マクラメ編み,まくらめあみ",-
Macraucheniidae,"マクラウケニア科,まくらうけにあか",-
macrencephalia,"大脳症,だいのうしょう_巨大脳症,きょだいのうしょう",-
macrencephaly,"大脳症,だいのうしょう_巨大脳症,きょだいのうしょう",-
macro,"マクロ,まくろ_大規模なもの,だいきぼなもの_マクロ経済学,まくろけいざいがく_マクロ撮影,まくろさつえい_接写,せっしゃ_マクロレンズ,まくろれんず",-
Macro Economic Affairs Division,"調査課,ちょうさか",-
macro-element,"多量元素,たりょうげんそ_マクロ要素,まくろようそ",-
macro-mineral,"多量ミネラル,たりょうみねらる",-
macroadenoma,"巨大腺腫,きょだいせんしゅ",-
macroanalysis,"マクロ分析,まくろぶんせき",-
macroanatomy,"マクロ解剖学,まくろかいぼうがく",-
macroangiopathy,"大血管症,だいけっかんしょう",-
macroanomaly,"宏観前兆,ひろしかんぜんちょう",-
macroautophagy,"マクロオートファジー,まくろおーとふぁじー",-
macroautoradiography,"マクロオートラジオグラフィ,まくろおーとらじおぐらふぃ",-
macrobenthos,"大形底生生物,おおがたそこなまなまもの",-
macrobiosis,"長命,ちょうめい",-
macrobiote,"長寿生物,ちょうじゅせいぶつ",-
macrobiotics,"マクロビオティック,まくろびおてぃっく",-
macroblast,"大赤芽球,だいあかめたま",-
macroblepharon,"大眼瞼,だいめまぶた",-
macrocephali,"macrocephalusの複数形,macrocephalusのふくすうけい",-
macrocephalia,"巨大頭蓋症,きょだいずがいしょう",-
macrocephalus,"大頭,だいあたま",-
macrocephaly,"巨大頭蓋症,きょだいずがいしょう_巨頭症,きょとうしょう",-
macrocheilia,"巨唇症,きょくちびるしょう_大唇症,だいくちびるしょう",-
macrocheiria,"大手症,おおてしょう",-
macrochilia,"大唇症,だいくちびるしょう",-
macrochromosome,"大染色体,だいせんしょくたい",-
macroclimate,"大気候,たいきそうろう",-
macroclimatology,"大気候学,たいきそうろうがく",-
macrocolon,"大結腸症,だいけっちょうしょう",-
macroconidia,"大分生子,おおいたなまこ",-
macroconidium,"大分生子,おおいたなまこ",-
macroconsumer,"大型消費者,おおがたしょうひしゃ",-
macrocornea,"巨大角膜,きょだいかくまく",-
macrocosm,"大宇宙,だいうちゅう_全宇宙,ぜんうちゅう_全体系,ぜんたいけい_総体,そうたい_拡大モデル,かくだいもでる",-
macrocosmos,"大宇宙,だいうちゅう",-
macrocranium,"大頭蓋,だいずがい",-
macrocycle,"大員環,だいいんかん",-
macrocyst,"マクロシスト,まくろしすと_大嚢胞,だいのうほう",-
macrocyte,"大赤血球,だいせっけっきゅう",-
macrocythemia,"大赤血球症,だいせっけっきゅうしょう",-
macrocytoses,"macrocytosisの複数形,macrocytosisのふくすうけい",-
macrocytosis,"大赤血球症,だいせっけっきゅうしょう",-
macrodactyly,"巨指症,きょゆびしょう",-
Macrodasyoidea,"オビムシ目,おびむしめ",-
macrodilution,"大量希釈,たいりょうきしゃく",-
macrodome,"長軸庇面,ちょうじくひさしめん",-
macrodontia,"巨大歯,きょだいは",-
macrodontism,"巨大歯型,きょだいはがた",-
macroeconomics,"マクロ経済学,まくろけいざいがく",-
macroencephaly,"大脳症,だいのうしょう",-
macroengineering,"マクロエンジニアリング,まくろえんじにありんぐ_巨大プロジェクト工学,きょだいぷろじぇくとこうがく",-
macroenvironment,"マクロ環境,まくろかんきょう",-
macroerythroblast,"大赤芽球,だいあかめたま",-
macroevolution,"大進化,だいしんか",-
macrofauna,"大型動物相,おおがたどうぶつそう",-
macrofluidics,"マクロ流体力学,まくろりゅうたいりきがく",-
macrofossil,"大形化石,おおがたかせき",-
macrogamete,"大配偶子,だいはいぐうし",-
macrogametocyte,"大配偶子母細胞,だいはいぐうしははさいぼう_マクロガメトサイト,まくろがめとさいと",-
macrogamont,"大配偶子母細胞,だいはいぐうしははさいぼう_マクロガモント,まくろがもんと",-
macrogenitalism,"性器発育過度,せいきはついくかど",-
macrogenitosomia,"大性器症,だいせいきしょう",-
macroglia,"大膠細胞,だいにかわさいぼう",-
macroglobulin,"マクログロブリン,まくろぐろぶりん",-
macroglobulinemia,"マクログロブリン血症,まくろぐろぶりんちしょう",-
macroglossia,"巨大舌,きょだいした",-
Macroglossinae,"ホウジャク亜科,ほうじゃくあか",-
macrognathia,"巨顎症,きょあごしょう",-
macrogol,"マクロゴール,まくろごーる",-
macrograph,"原寸図,げんすんず",-
macrographia,"大字症,おおあざしょう",-
macrography,"肉眼検査,にくがんけんさ_大字症,おおあざしょう",-
macrogyria,"大回脳,だいかいのう",-
macrohematuria,"肉眼的血尿,にくがんてきけつにょう",-
macroinstruction,"マクロ命令,まくろめいれい",-
macroinvertebrate,"大型無脊椎動物,おおがたむせきついどうぶつ",-
macrolactone,"大環状ラクトン,だいかんじょうらくとん",-
macrolepidoptera,"大型鱗翅類,おおがたうろこしるい",-
macrolide,"マクロライド,まくろらいど",-
macrolinguistics,"マクロ言語学,まくろげんごがく",-
macrolymphocyte,"大リンパ球,だいりんぱたま",-
macromania,"誇大妄想狂,こだいもうそうきょう",-
macromastia,"巨大乳房,きょだいちぶさ",-
macromazia,"巨大乳房症,きょだいちぶさしょう",-
Macromedia,"マクロメディア,まくろめでぃあ",-
macromer,"マクロマ,まくろま",-
macromere,"大割球,だいわりたま",-
macrometastasis,"マクロ転移,まくろてんい",-
macrometeorology,"大気象学,たいきぞうがく",-
macrometer,"測距器,そくきょうつわ",-
macromolecule,"巨大分子,きょだいぶんし_高分子,こうぶんし",-
macromonomer,"マクロモノマー,まくろものまー",-
macromutant,"複合突然変異体,ふくごうとつぜんへんいからだ",-
macromutation,"複合突然変異,ふくごうとつぜんへんい",-
macron,"長音符号,ちょうおんぷごう",-
macronucleus,"大核,だいかく",-
macronutrient,"主要栄養素,しゅようえいようそ_多量要素,たりょうようそ",-
macroorganism,"肉眼で見える生物,にくがんでみえるせいぶつ",-
macroovalocyte,"大楕円赤血球,だいだえんせっけっきゅう",-
macroparasite,"大寄生虫,おおよせなまむし",-
macroparticle,"マクロ粒子,まくろりゅうし",-
macropathology,"マクロ病理学,まくろびょうりがく",-
macropenis,"巨大陰茎,きょだいいんけい",-
macroperspective,"マクロ視点,まくろしてん_大食細胞,たいしょくさいぼう",-
macrophage,"マクロファージ,まくろふぁーじ_大食細胞,たいしょくさいぼう",-
macrophallus,"巨大陰茎,きょだいいんけい",-
macrophilia,"巨人性愛,きょじんせいあい",-
macrophobia,"長時間待つことに対する恐怖,ちょうじかんまつことにたいするきょうふ",-
macrophotography,"超接写写真,ちょうせっしゃしゃしん",-
macrophthalmos,"巨大眼球,きょだいがんきゅう",-
macrophyll,"大葉,だいは",-
macrophysics,"巨視的物理学,きょしてきぶつりがく",-
macrophyte,"大型植物,おおがたしょくぶつ",-
macropinocytosis,"マクロピノサイトーシス,まくろぴのさいとーしす",-
macroplankton,"大型浮遊生物,おおがたふゆうせいぶつ",-
macropod,"カンガルー類,かんがるーるい",-
macropodia,"巨足症,きょあししょう",-
Macropodidae,"カンガルー科,かんがるーか",-
Macropodinae,"カンガルー亜科,かんがるーあか",-
macropolicy,"マクロ政策,まくろせいさく",-
macropore,"大孔,だいあな_マクロ孔,まくろあな_マクロ間隙,まくろかんげき",-
macroprosopia,"巨顔症,きょかおしょう",-
macropsia,"大視症,だいししょう_巨視,きょし",-
Macropus,"カンガルー属,かんがるーぞく",-
macroring,"マクロ環,まくろかん",-
macroscale,"マクロスケール,まくろすけーる_大規模,だいきぼ",-
Macroscelidae,"ハネジネズミ科,はねじねずみか",-
Macroscelidea,"ハネジネズミ目,はねじねずみめ",-
Macroscelididae,"ハネジネズミ科,はねじねずみか",-
macroscopy,"肉眼検査,にくがんけんさ",-
macrosegment,"大分節,おおいたふし",-
macroseptum,"大隔膜,だいかくまく",-
macroshift,"大転換,だいてんかん_マクロシフト,まくろしふと",-
macrosis,"巨大症,きょだいしょう",-
macrosociolinguistics,"マクロ社会言語学,まくろしゃかいげんごがく",-
macrosociology,"マクロ社会学,まくろしゃかいがく",-
macrosomia,"巨大児,きょだいじ_巨人症,きょじんしょう",-
macrospore,"大胞子,だいほうし",-
macrosporogenesis,"大胞子形成,だいほうしけいせい",-
macrosporophyll,"大胞子葉,だいほうしは",-
macrostate,"巨視的状態,きょしてきじょうたい",-
macrostomia,"巨口症,きょくちしょう",-
macrostructure,"マクロ構造,まくろこうぞう",-
macrotia,"大耳症,だいみみしょう",-
macrotrichia,"刺毛,とげけ",-
Macrouridae,"ソコダラ科,そこだらか",-
Macrourinae,"ソコダラ亜科,そこだらあか",-
Macrura,"長尾類,ながおるい",-
Mactel,"マックテル,まっくてる",-
Macugnaga,"マクーニャガ,まくーにゃが",-
macula,"あざ,あざ_染み,しみ_斑点,はんてん_黄斑,きはん",-
maculae,"maculaの複数形,maculaのふくすうけい",-
maculation,"斑点,はんてん_汚辱,おじょく_汚点,おてん",-
macule,"斑,はん_しみ,しみ",-
maculopapule,"丘疹,おかしん",-
maculopathy,"黄斑症,きはんしょう",-
Macushi,"マクシ族,まくしぞく",-
Macy's,"メイシーズ,めいしーず",-
"Macy's, Inc.","メイシーズ株式会社,めいしーずかぶしきがいしゃ",-
mad,"怒り,いかり_不機嫌,ふきげん",-
MAD,"マッド,まっど",-
Mad About You,"マッド・アバウト・ユー,まっど・あばうと・ゆー",-
Mad Bomber,"マッド・ボンバー,まっど・ぼんばー",-
Mad City,"マッド・シティ,まっど・してぃ",-
Mad Dog,"賞金首,しょうきんくび",-
Mad Dog And Glory,"恋に落ちたら,こいにおちたら",-
Mad Dog Call,"マッド・ドッグ・コール／暗黒街のおきて,まっど・どっぐ・こーる／あんこくがいのおきて",-
Mad Hatter's Holiday,"帽子屋の休暇,ぼうしやのきゅうか",-
Mad Max,"マッド・マックス,まっど・まっくす",-
Mad Max 2 (The Road Warrior),"マッド・マックス2,まっど・まっくす2",-
Mad Max Beyond Thunderdome,"マッド・マックス／サンダードーム,まっど・まっくす／さんだーどーむ",-
Mad Miss Woman,"美人は人殺しがお好き,びじんはひとごろしがおすき",-
Mad Super Special,"マッド・スーパー・スペシャル,まっど・すーぱー・すぺしゃる",-
Madaba,"マーダバー,まーだばー",-
"Madadayo!(No, Not Yet!)","まあだだよ,まあだだよ",-
madafu,"ココナツミルク,ここなつみるく",-
madake,"マダケ,まだけ",-
madam,"ご婦人,ごふじん_お嬢さん,おじょうさん_売春宿の女性経営者,ばいしゅんやどのじょせいけいえいしゃ",-
Madam Secretary,"女性の長官,じょせいのちょうかん_マダム・セクレタリー,まだむ・せくれたりー",-
madame,"奥様,おくさま_～夫人,～ふじん",-
Madame,"奥様,おくさま_～夫人,～ふじん",-
Madame Bovary,"ボヴァリー夫人,ぼゔぁりーふじん",-
Madame Butterfly,"蝶々夫人,ちょうちょうふじん",-
Madame Sousatzka,"マダム・スザーツカ,まだむ・すざーつか",-
Madampe,"マダムペ,まだむぺ",-
Madanapalle,"マダナパレ,まだなぱれ",-
Madang,"マダン,まだん",-
Madaoua,"マダワ,まだわ",-
Madari Hat,"マダリハット,まだりはっと",-
madarosis,"脱落症,だつらくしょう",-
Madawaska,"マダウォスカ川,まだうぉすかかわ",-
madball,"水晶球,すいしょうたま",-
madcap,"向こう見ずな人,むこうみずなにん_無鉄砲な人,むてっぽうなにん",-
Madchester,"マッドチェスター,まっどちぇすたー",-
Madden Lake,"マッデン湖,まっでんみずうみ",-
Maddening,"冷たい夜は死の匂い,つめたいよるはしのにおい",-
madder,"セイヨウアカネ,せいようあかね_アカネ,あかね_アカネの根,あかねのね_アカネの染料,あかねのせんりょう_茜色,あかねしょく",-
Made In America,"メイド・イン・アメリカ,めいど・いん・あめりか",-
Made In Heaven,"メイド・イン・ヘブン,めいど・いん・へぶん",-
Made In Usa,"メイド・イン・USA,めいど・いん・USA",-
made-in,"引き分け,ひきわけ",-
made-to-order,"オーダーメード,おーだーめーど_注文生産,ちゅうもんせいさん",-
Madeba,"マデバー,までばー",-
Madeira,"マデイラ諸島,までいらしょしま_マディラ,までぃら",-
madeleine,"マドレーヌ,まどれーぬ",-
Madeleine,"マデリーン／愛の旅路,までりーん／あいのたびじ",-
mademoiselle,"マドモアゼル,まどもあぜる_～嬢,～じょう_お嬢様,おじょうさま",-
Mademoiselle,"マドモアゼル,まどもあぜる",-
Madera,"マデラ,までら",-
Madhepur,"マデプル,までぷる",-
Madhipura,"マジプラ,まじぷら",-
madhouse,"混乱した場所,こんらんしたばしょ",-
Madhubani,"マドバニ,まどばに",-
Madhya Pradesh,"マドヤ・パラデシュ,まどや・ぱらでしゅ",-
Madigan,"刑事マディガン,けいじまでぃがん",-
Madigan's Million,"100万ドル大捜査線,100まんどるだいそうさせん",-
Madikeri,"マディケーリ,までぃけーり",-
Madinah,"マディーナ,までぃーな_メディナ,めでぃな",-
Madinat ash-Sha'b,"マディーナトアッシャウブ,までぃーなとあっしゃうぶ",-
Madison,"マディソン,までぃそん",-
Madison Avenue,"広告業界,こうこくぎょうかい_マディソン街,までぃそんまち",-
Madison Square,"マディソン・スクエア,までぃそん・すくえあ",-
Madison Square Park,"マディソン・スクエア・パーク,までぃそん・すくえあ・ぱーく",-
Madison Street,"マディソン・ストリート,までぃそん・すとりーと",-
Madisonville,"マジソンビル,まじそんびる",-
Madiun,"マディウン,までぃうん",-
Madjene,"マジュネ,まじゅね",-
Madling,"メートリング,めーとりんぐ",-
madman,"気違い,きちがい_狂人,きょうじん_常軌を逸した人,じょうきをいっしたにん_血迷った人,ちまよったにん_無鉄砲な人,むてっぽうなにん",-
Madman,"マーズ,まーず",-
madmen,"madmanの複数形,madmanのふくすうけい",-
madness,"狂気,きょうき_熱中,ねっちゅう",-
Madness of King George,"英国万歳！,えいこくばんざい！",-
Madona,"マドナ,まどな",-
Madonna,"マドンナ,まどんな_聖母,せいぼ",-
Madou,"麻豆,あさまめ_マートゥ,まーとぅ_あさまめ,あさまめ",-
madras,"マドラス,まどらす_薄地綿布,うすじめんぷ",-
Madras,"マドラス,まどらす",-
madrasah,"マドラサ,まどらさ_宗教学校,しゅうきょうがくこう",-
Madrasi,"マドラス人,まどらすにん",-
madrassa,"マドラッサ,まどらっさ_イスラム神学校,いすらむしんがくこう",-
madrassah,"マドラサ,まどらさ",-
Madre,"マドレ湖,まどれみずうみ",-
Madre de Dios,"マドレデディオス,まどれででぃおす",-
Madreporaria,"イシサンゴ目,いしさんごめ",-
madrepore,"イシサンゴ,いしさんご",-
madreporite,"多孔体,たあなからだ",-
Madrid,"マドリード,まどりーど_マドリッド,まどりっど",-
Madrid Metropolitan Area,"マドリード首都圏,まどりーどしゅとけん",-
Madridejos,"マドリデホス,まどりでほす",-
madrigal,"マドリガル,まどりがる_叙情恋愛詩,じょじょうれんあいし_牧歌,ぼっか_合唱曲,がっしょうきょく",-
madrilene,"マドリレーヌ,まどりれーぬ",-
Madrileno,"マドリード市民,まどりーどしみん",-
madrona,"マドロナ,まどろな",-
madrone,"マドロナ,まどろな",-
Madura,"マドゥラ,まどぅら_マドゥラ島,まどぅらしま_マドラ,まどら_マドラ島,まどらしま",-
Madurai,"マドゥライ,まどぅらい",-
maduramicin,"マデュラマイシン,までゅらまいしん",-
Madurese,"マドゥラ人,まどぅらにん",-
maduro,"マデュロ,までゅろ",-
Madurodam,"マドローダム,まどろーだむ",-
