word,meanings,score
Cabanatuan,"カバナトゥアン,かばなとぅあん",0
cabaret,"キャバレー,きゃばれー_キャバレーで行われるエンターテインメント,きゃばれーでおこなわれるえんたーていんめんと",0
Cabaret,"キャバレー,きゃばれー",0
Cabarruyan,"カバルヤン島,かばるやんしま",0
cabas,"女性用小物入れ,じょせいようこものいれれ",0
Cabassous,"スベオアルマジロ属,すべおあるまじろぞく",0
cabbage,"キャベツ,きゃべつ_玉菜,たまな_無気力な人,むきりょくなにん_無関心な人,むかんしんなにん_植物状態の患者,しょくぶつじょうたいのかんじゃ",0
Cabbage Patch Kids,"キャベッジ・パッチ・キッズ,きゃべっじ・ぱっち・きっず_キャベツ畑人形,きゃべつはたけにんぎょう",0
cabbage-patcher,"米国ビクトリア州人,べいこくびくとりあしゅうにん",0
cabbagehead,"大きな丸い頭,おおきなまるいあたま_ばか者,ばかもの_愚か者,おろかもの_あほ,あほ_間抜け,まぬけ_能なし,のうなし",0
cabbagetown,"スラム街,すらむまち",0
cabbageworm,"アオムシ,あおむし",0
cabbie,"タクシー運転手,たくしーうんてんしゅ",0
cabby,"タクシー運転手,たくしーうんてんしゅ",0
Cabedelo,"カベデロ,かべでろ",0
caber,"重い丸太棒,おもいまるたぼう",0
cabette,"女性のタクシー運転手,じょせいのたくしーうんてんしゅ",0
Cabeza del Buey,"カベサ・デル・ブエイ,かべさ・でる・ぶえい",0
Cabezas de San Juan,"サンフアン岬,さんふあんみさき",0
cabiette,"カビエッテ,かびえって",0
cabildo,"町会,ちょうかい",0
Cabildo,"市参事会,しさんじかい",0
Cabimas,"カビマス,かびます",0
cabin,"山小屋,やまごや_船室,せんしつ_客室,きゃくしつ_キャビン,きゃびん_ケビン,けびん_居室,きょしつ_キャビン,きゃびん_荷物室,にもつしつ_乗組員室,のりくみいんしつ_士官室,しかんしつ",0
"Cabin Co., Ltd.","キャビン,きゃびん",0
Cabin Fever,"キャビン・フィーバー,きゃびん・ふぃーばー",0
Cabinda,"カビンダ,かびんだ",0
cabinet,"飾り戸棚,かざりとだな_キャビネット,きゃびねっと_閣僚,かくりょう_データの保管庫,でーたのほかんこ_私室,わたししつ",0
Cabinet Affairs Office,"内閣総務官室,ないかくそうむかんしつ",0
Cabinet Committee,"内閣委員会,ないかくいいんかい_閣内委員会,かくないいいんかい",0
Cabinet Council on Commerce and Trade,"通商問題閣僚協議会,つうしょうもんだいかくりょうきょうぎかい",0
Cabinet Intelligence and Research Office,"内閣情報調査室,ないかくじょうほうちょうさしつ",0
Cabinet Legislation Bureau,"内閣法制局,ないかくほうせいきょく",0
Cabinet Public Relations Office,"内閣広報室,ないかくこうほうしつ",0
cabinet-maker,"木製家具職人,もくせいかぐしょくにん_組閣中の首相,そかくなかのしゅしょう",0
cabineteer,"閣僚,かくりょう",0
cabinetmaking,"家具製造,かぐせいぞう_組閣,そかく",0
cabinetry,"高級家具,こうきゅうかぐ",0
cabinetwork,"高級家具,こうきゅうかぐ",0
cable,"太綱,たつな_鉄索,てつさく_鋼索,こうさく_ケーブル,けーぶる_被覆電線,ひふくでんせん_錨索,いかりさく_係留索,かかりりゅうさく_海底電信,かいていでんしん_ケーブルテレビ,けーぶるてれび_縄編み,なわあみ",0
Cable & Wireless,"ケーブル・アンド・ワイヤレス,けーぶる・あんど・わいやれす",0
Cable & Wireless Japan Communications Services Ltd.,"日本ケーブル・アンド・ワイヤレスCSL,にっぽんけーぶる・あんど・わいやれすしーえすえる",0
Cable and Wireless P.L.C.,"ケーブル・アンド・ワイヤレス株式会社,けーぶる・あんど・わいやれすかぶしきがいしゃ",0
Cable City Yokohama,"財団法人ケーブルシティ横浜,ざいだんほうじんけーぶるしてぃよこはま",0
Cable Guy,"ケーブルガイ,けーぶるがい",0
cable remittance,"電信送金,でんしんそうきん",0
Cable Street,"ケーブル・ストリート,けーぶる・すとりーと",0
"Cable Television Tokyo, Ltd.","株式会社ケーブルテレビジョン東京,かぶしきがいしゃけーぶるてれびじょんとうきょう",0
cable-stitch,"縄編み,なわあみ_縄目模様,なわめもよう",0
cablecast,"ケーブルテレビ放送,けーぶるてれびほうそう_有線テレビ放送,ゆうせんてれびほうそう",0
Cablecast Division,"有線放送課,ゆうせんほうそうか",0
cablegram,"海底電信,かいていでんしん",0
cablephoto,"電送写真,でんそうしゃしん",0
Cables and Wireless Ltd.,"有線無線公社,ゆうせんむせんこうしゃ",0
cablese,"電報文体,でんぽうぶんからだ",0
cablet,"細めのケーブル,ほそめのけーぶる",0
Cabletelevision Advertising Bureau,"ケーブルテレビ広告ビューロー,けーぶるてれびこうこくびゅーろー",0
cableway,"空中ケーブル,くうちゅうけーぶる",0
Cablinasian,"カブリナジアン,かぶりなじあん",0
cabling,"ケーブルの敷設,けーぶるのふせつ",0
Cabo Blanco,"灼熱のカボ・ブランコ／狼たちの野望,しゃくねつのかぼ・ぶらんこ／おおかみたちのやぼう_ブランコ岬,ぶらんこみさき",0
Cabo Bojador,"ボハドル岬,ぼはどるみさき",0
Cabo Carvoeiro,"カルボエイロ岬,かるぼえいろみさき",0
Cabo Catoche,"カトチェ岬,かとちぇみさき",0
Cabo Codera,"コデラ岬,こでらみさき",0
Cabo Corrientes,"コリエンテス岬,こりえんてすみさき",0
Cabo Cruz,"クルス岬,くるすみさき",0
Cabo da Roca,"ロカ岬,ろかみさき",0
Cabo de Creus,"クレウス岬,くれうすみさき",0
Cabo de Gata,"ガータ岬,がーたみさき",0
Cabo de Hornos,"カボ・デ・オルノス岬,かぼ・で・おるのすみさき",0
Cabo de la Nao,"ナーオ岬,なーおみさき",0
Cabo de Palos,"パロス岬,ぱろすみさき",0
Cabo de Penas,"ペニャス岬,ぺにゃすみさき",0
Cabo de Salinas,"サリナス岬,さりなすみさき",0
Cabo de San Lazaro,"サンラサロ岬,さんらさろみさき",0
Cabo de San Lucas,"サンルカス岬,さんるかすみさき",0
Cabo de Santa Maria,"サンタマリア岬,さんたまりあみさき",0
Cabo de Sao Roque,"サンロケ岬,さんろけみさき",0
Cabo de Sao Tome,"サントメ岬,さんとめみさき",0
Cabo de Sao Vicente,"サンビセンテ岬,さんびせんてみさき",0
Cabo de Tortosa,"トルトサ岬,とるとさみさき",0
Cabo de Trafalgar,"トラファルガル岬,とらふぁるがるみさき",0
Cabo Delgado,"デルガド岬,でるがどみさき",0
Cabo Dos Bahias,"ドスバイアス岬,どすばいあすみさき",0
Cabo Engaho,"エンガニヨ岬,えんがによみさき",0
Cabo Espichel,"エスピシェル岬,えすぴしぇるみさき",0
Cabo Finisterre,"フィニステレ岬,ふぃにすてれみさき",0
Cabo Frio,"カボフリオ,かぼふりお_フリオ岬,ふりおみさき",0
Cabo Mondego,"モンデゴ岬,もんでごみさき",0
Cabo Negro,"ネグロ岬,ねぐろみさき",0
Cabo Orange,"オランジェ岬,おらんじぇみさき",0
Cabo Ortegal,"オルテガル岬,おるてがるみさき",0
Cabo Rojo,"ローホ岬,ろーほみさき",0
Cabo Samana,"サマナ岬,さまなみさき",0
Cabo San Antonio,"サンアントニオ岬,さんあんとにおみさき",0
Cabo San Roman,"サンロマン岬,さんろまんみさき",0
Cabo Tres Forcas,"トレスフォルカス岬,とれすふぉるかすみさき",0
Cabo Verde,"カーボベルデ,かーぼべるで",0
Cabo Yubi,"ユビ岬,ゆびみさき",0
cabochon,"カボション,かぼしょん",0
caboclo,"カボクロ,かぼくろ",0
cabomba,"カボンバ,かぼんば",0
caboodle,"群れ,むれ_集まり,あつまり_束,そく_群衆,ぐんしゅう_一団の人,いちだんのにん",0
caboose,"車掌車,しゃしょうしゃ_尻,しり_けつ,けつ",0
Cabora Bassa,"カボラバッサ,かぼらばっさ",0
Cabot Head,"カボット岬,かぼっとみさき",0
Cabot Strait,"カボート海峡,かぼーとかいきょう",0
cabotage,"沿海航行,えんかいこうこう_カボタージュ,かぼたーじゅ",0
cabotin,"旅役者,たびやくしゃ",0
Cabra,"カブラ,かぶら_カブラ島,かぶらしま",0
Cabrera,"カブレラ島,かぶれらしま",0
cabretta,"カブレーター,かぶれーたー_カブレッタ革,かぶれったかわ",0
Cabriel,"カブリエル川,かぶりえるかわ",0
cabrilla,"西インド洋産のハタ,にしいんどひろしうのはた",0
cabriole,"曲がり脚,まがりあし_跳躍,ちょうやく",0
cabriolet,"クーペ型ほろ付き自動車,くーぺかたほろつきじどうしゃ_二輪馬車,にりんばしゃ",0
cabrito,"カブリト,かぶりと",0
Cabrobo,"カブロボ,かぶろぼ",0
cabstand,"タクシー乗り場,たくしーのりば",0
Cabucu,"カブス川,かぶすかわ",0
Cabugao,"カブガオ,かぶがお",0
CAC40,"CAC40指数,しーえーしーしじゅうしすう",0
caca,"うんち,うんち",0
cacahuatl,"カカワトル,かかわとる",0
Cacak,"チャチャク,ちゃちゃく",0
cacanny,"サボタージュ,さぼたーじゅ",0
cacao,"カカオ,かかお_クーカオ,くーかお",0
Cacapava,"カサパバ,かさぱば",0
Cacatuidae,"オウム科,おうむか",0
caccia,"カッチア,かっちあ",0
Caceres,"カセレス,かせれす",0
cachaca,"カシャーサ,かしゃーさ",0
cachalot,"マッコウクジラ,まっこうくじら",0
Cachapoal,"カチャポアル川,かちゃぽあるかわ",0
Cachari,"カチャリ,かちゃり",0
cache,"隠したもの,かくしたもの_隠し場所,かくしばしょ_貯蔵所,ちょぞうところ_貯蔵物,ちょぞうもの_隠匿場所,いんとくばしょ",0
Cache la Poudre,"キャシュラプーダー川,きゃしゅらぷーだーかわ",0
cache-sexe,"前張り,まえはり_前貼り,まえばり",0
cacheability,"キャッシュ可能であること,きゃっしゅかのうであること",0
cachectin,"カケクチン,かけくちん",0
cachema,"カマチ,かまち",0
cachepot,"飾り鉢,かざりはち",0
cachet,"優れていること,まされていること_威信,いしん_名声,めいせい_封印,ふういん_公印,こういん_記念スタンプ,きねんすたんぷ_収集家マーク,しゅうしゅうかまーく_カシェー,かしぇー",0
cachexia,"悪液質,あくえきしつ",0
cachexy,"悪液質,あくえきしつ",0
Cachinal,"カチナル,かちなる",0
caching,"キャッシング,きゃっしんぐ",0
cachinnation,"高笑い,たかわらい",0
Cachoeira,"カショエイラ,かしょえいら",0
Cachoeira do Sul,"カショエイラドスル,かしょえいらどする",0
Cachoeiras de Macacu,"カショエイラス・デ・マカク,かしょえいらす・で・まかく",0
Cachoeiro de Itapemirim,"カショエイロデイタペミリン,かしょえいろでいたぺみりん",0
cacholong,"美タンパク石,びたんぱくいし",0
cachot,"土牢,つちろう",0
cachou,"カシュー,かしゅー_口中芳香錠,くちなかほうこうじょう",0
cachucha,"カチューシャ,かちゅーしゃ",0
cachucho,"ハマダイ,はまだい",0
cacimbo,"カシンボ,かしんぼ_霧,きり",0
Caciocavallo,"カチョカヴァッロ,かちょかゔぁっろ",0
Caciotta,"カチョッタ,かちょった",0
cacique,"部族長,ぶぞくちょう_指導者,しどうしゃ_ボス,ぼす_ツリスドリ,つりすどり",0
caciuni,"カチューニ,かちゅーに",0
cack,"カック,かっく_くだらないこと,くだらないこと_ばかげたこと,ばかげたこと_ナンセンス,なんせんす_たわ言,たわげん_糞,ふん_うんこ,うんこ",0
cackle,"クワックワッという鳴き声,くわっくわっというなきごえ_笑い声,わらいこえ_おしゃべり,おしゃべり",0
cackleberry,"卵,たまご",0
cackler,"甲高い鳴き声を出すめんどり,かんだかいなきごえをだすめんどり_おしゃべりをする人,おしゃべりをするにん",0
cackyhander,"左利きの人,ひだりききのにん",0
cacodemon,"悪魔,あくま_悪霊,あくりょう",0
cacodemonia,"悪霊に取り付かれること,あくりょうにとりつかれること",0
cacodemonomania,"悪霊憑依,あくりょうひょうい",0
cacodoxy,"間違った説,まちがったせつ",0
cacodyl,"カコジル,かこじる",0
cacodylate,"カコジル酸塩,かこじるさんしお",0
cacoepy,"不正発音,ふせいはつおん",0
cacoethes,"抑え難い衝動,おさえがたいしょうどう_あくことなき欲求,あくことなきよっきゅう_悪癖,あくへき_悪習,あくしゅう",0
cacogenesis,"生存能力のある子孫を産生できないこと,せいぞんのうりょくのあるしそんをさんなまできないこと_奇形,きけい",0
cacogenics,"劣生学,れつなまがく",0
cacogeusia,"味覚異常,みかくいじょう",0
cacographer,"字の下手な人,じのへたなにん_悪筆家,あくひついえ",0
cacography,"悪筆,あくひつ_誤記,ごき",0
cacology,"言葉の誤用,ことばのごよう",0
cacomelia,"四肢奇形,ししきけい",0
cacomistle,"カコミスル,かこみする",0
Caconda,"カコンダ,かこんだ",0
caconym,"間違った名称,まちがっためいしょう",0
cacophobia,"醜貌恐怖,しゅうぼうきょうふ",0
cacophony,"耳障りな音,みみざわりなおと_カコフォニー,かこふぉにー",0
cacosmia,"異常嗅覚,いじょうきゅうかく",0
cacotheline,"カコテリン,かこてりん",0
Cacoxenite,"カコクセン石,かこくせんいし",0
Cactaceae,"サボテン科,さぼてんか",0
cactus,"サボテン,さぼてん",0
Cactus Flower,"サボテンの花,さぼてんのはな",0
cactus-Wren,"サボテンミソサザイ,さぼてんみそさざい",0
cacumen,"頂点,ちょうてん",0
cacumina,"頂,いただき",0
cacuminal,"そり舌音,そりぜつおん",0
cad,"下劣な男,げれつなおとこ_育ちの悪い男,そだちのわるいおとこ",0
CAD/CAM,"キャドキャム,きゃどきゃむ",0
cadaster,"土地台帳,とちだいちょう",0
Cadastral Promotion Division,"地籍整備課,ちせきせいびか",0
cadaver,"死体,したい",0
cadaverine,"カダベリン,かだべりん",0
cadbury,"すぐに酔う人,すぐにようにん",0
Cadbury Ltd.,"キャドバリー社,きゃどばりーしゃ",0
caddice-fly,"トビケラ,とびけら",0
caddice-worm,"トビケラの幼虫,とびけらのようちゅう",0
caddie,"キャディー,きゃでぃー_小間使い,こまつかい_雑用係,ざつようがかり",0
caddis-fly,"トビケラ,とびけら",0
caddishness,"下劣さ,げれつさ_恥ずべき性質,はずべきせいしつ",0
caddisworm,"トビケラの幼虫,とびけらのようちゅう",0
Caddoan,"カド語族,かどごぞく",0
caddy,"紅茶缶,こうちゃかん_キャディー,きゃでぃー_キャディー式,きゃでぃーしき",0
Caddy Shack,"ボールズ・ボールズ,ぼーるず・ぼーるず",0
cade,"ビャクシン属の木,びゃくしんぞくのき",0
cadelle,"コクヌスト,こくぬすと",0
cadence,"歩調,ほちょう_足拍子,あしびょうし_リズム,りずむ_律動,りつどう_頻度,ひんど_下降調,かこうちょう_抑揚,よくよう_イントネーション,いんとねーしょん_終止形,しゅうしけい_カデンツ,かでんつ",0
Cadence,"ミリタリー・ブルース,みりたりー・ぶるーす_カデンツ,かでんつ",0
cadency,"分家,ぶんけ",0
cadenza,"カデンツァ,かでんつぁ",0
cadet,"士官候補生,しかんこうほせい_士官学校生,しかんがっこうなま_見習い,みならい_研修生,けんしゅうせい_紳士階級の下の息子,しんしかいきゅうのしたのむすこ_下の息子,したのむすこ_弟,おとうと_末っ子,まつっこ_ポン引き,ぽんひき",0
Cadet Technical School,"少年工科学校,しょうねんこうかがっこう",0
cadette,"若い女性公務員,わかいじょせいこうむいん",0
cadger,"行商人,ぎょうしょうにん_ものをねだる人,ものをねだるにん_たかり,たかり",0
cadherin,"カドヘリン,かどへりん",0
cadi,"下級裁判官,かきゅうさいばんかん",0
cadigan,"何とかいう物,なんとかいうもの",0
Cadillac,"キャデラック,きゃでらっく",0
Cadillac DeVille,"キャデラック・ドゥビル,きゃでらっく・どぅびる",0
Cadillac Eldorado,"キャデラック・エルドラド,きゃでらっく・えるどらど",0
Cadillac Escalade,"キャデラック・エスカレード,きゃでらっく・えすかれーど",0
Cadillac Man,"キャデラック・マン,きゃでらっく・まん",0
Cadillac Seville,"キャデラック・セビル,きゃでらっく・せびる",0
cadinene,"カジネン,かじねん",0
Cadiz,"カディス,かでぃす",0
cadmium,"カドミウム,かどみうむ_カドミ,かどみ",6
cadre,"幹部,かんぶ",0
cadreman,"幹部候補生,かんぶこうほせい_幹部要員,かんぶよういん_幹部,かんぶ",0
caduca,"脱落膜,だつらくまく",0
caduceus,"カドゥケウス,かどぅけうす_ヘルメスのつえ,へるめすのつえ_使者のつえ,ししゃのつえ_ヘルメスのつえ,へるめすのつえ",0
caducity,"老衰,ろうすい_はかなさ,はかなさ",0
caecilian,"アシナシイモリ,あしなしいもり",0
Caeciliidae,"アシナシイモリ科,あしなしいもりか",0
caecotrophy,"食糞,しょくふん",0
Caelifera,"バッタ亜目,ばったあめ",0
Caelum,"彫刻具座,ちょうこくぐざ",0
Caen,"カン,かん",0
caenogenesis,"変形発生,へんけいはっせい",0
Caenolestidae,"ケノレステス科,けのれすてすか",0
caenorhabditis,"線虫類,せんちゅうるい",0
Caere,"カエレ,かえれ",0
Caerleon,"カーリーオン,かーりーおん",0
Caernarfon,"カナーボン,かなーぼん",0
Caernarvon,"カーナーボン,かーなーぼん",0
Caernarvon Bay,"カーナーボン湾,かーなーぼんわん",0
Caernarvonshire,"カーナーボンシャー,かーなーぼんしゃー",0
Caerphilly,"ケアフィリー,けあふぃりー_クルフリー,くるふりー",0
caerulein,"セルレイン,せるれいん",0
Caesalpiniaceae,"ジャケツイバラ科,じゃけついばらか",0
Caesalpinioideae,"ジャケツイバラ亜科,じゃけついばらあか",0
Caesar,"ローマ皇帝,ろーまこうてい_独裁者,どくさいしゃ_専制君主,せんせいくんしゅ_シーザー,しーざー",0
Caesar And Cleopatra,"シーザーとクレオパトラ,しーざーとくれおぱとら",0
Caesar and Cleopatra,"シーザーとクレオパトラ,しーざーとくれおぱとら",0
Caesarea,"カイサリア,かいさりあ",0
Caesarea Maritima,"カイサリア・マリティマ,かいさりあ・まりてぃま",0
Caesarean,"カエサル派の人,かえさるはのにん",0
Caesarism,"独裁政治,どくさいせいじ_帝国主義,ていこくしゅぎ",0
caesarotomy,"帝王切開,ていおうせっかい",0
caestus,"セスタス,せすたす_カエストス,かえすとす",0
caesura,"中間休止,ちゅうかんきゅうし_休止,きゅうし",0
Caete,"カエテ,かえて",0
Caetite,"カエチテ,かえちて",0
cafard,"極度の憂鬱,きょくどのゆううつ",0
cafe,"カフェ,かふぇ_喫茶店,きっさてん_コーヒー,こーひー_レストラン,れすとらん_オープン・カフェ,おーぷん・かふぇ_酒場,さかば_バー,ばー_キャバレー,きゃばれー_ナイトクラブ,ないとくらぶ",0
cafe concert,"寄席喫茶,よせきっさ",0
Cafe Flesh,"愛の終焉／カフェ・フレッシュ,あいのしゅうえん／かふぇ・ふれっしゅ",0
cafestol,"カフェストール,かふぇすとーる",0
cafeteria,"カフェテリア,かふぇてりあ_会社や学校などの食堂,かいしゃやがっこうなどのしょくどう_セルフサービス式の食堂,せるふさーびすしきのしょくどう",1
cafetorium,"カフェトリアム,かふぇとりあむ",0
caff,"軽食堂,けいしょくどう",0
caffe,"コーヒー,こーひー",0
caffeination,"カフェイン添加,かふぇいんてんか",0
caffeine,"カフェイン,かふぇいん",6
caffeinism,"カフェイン中毒,かふぇいんちゅうどく",0
caffeol,"カフェオール,かふぇおーる",0
caffeoyl,"カフェオイル,かふぇおいる",0
cafone,"卑劣なやつ,ひれつなやつ",0
caftan,"カフタン,かふたん_カフタン風のドレス,かふたんかぜのどれす",0
cafuso,"カフーゾ,かふーぞ",0
Cagayan,"カガヤン州,かがやんしゅう",0
Cagayan de Oro,"カガヤンデオロ,かがやんでおろ",0
Cagayan Sulu,"カガヤンスル島,かがやんするしま",0
cage,"鳥籠,とりかご_おり,おり_ケージ,けーじ_捕虜収容所,ほりょしゅうようじょ_刑務所,けいむしょ_監獄,かんごく_バッティングケージ,ばってぃんぐけーじ_ゴール,ごーる_バスケット,ばすけっと_自動車,じどうしゃ",0
cage-type,"かご形,かごかたち",0
cageling,"かごの鳥,かごのとり",0
cager,"バスケットボール選手,ばすけっとぼーるせんしゅ_自動車の運転手,じどうしゃのうんてんしゅ",0
Cagli,"カーリ,かーり",0
Cagliari,"カリアリ,かりあり",0
cagmag,"ナンセンス,なんせんす_ばかげたこと,ばかげたこと_たわ言,たわげん",0
Cagnes,"カーニュ,かーにゅ",0
Cagoulard,"カグラール,かぐらーる",0
cagoule,"カグール,かぐーる",0
Cagraray,"カグラライ島,かぐららいしま",0
Cagua,"カグア,かぐあ",0
Caguas,"カグアス,かぐあす",0
Cahama,"カハマ,かはま",0
cahier,"折り丁,おりちょう",0
Cahita,"カヒタ族,かひたぞく",0
cahoot,"共謀,きょうぼう",0
Cahors,"カオール,かおーる",0
cahot,"でこぼこ道,でこぼこみち",0
cahow,"バミューダミズナギドリ,ばみゅーだみずなぎどり",0
Cahuilla,"カウィーア族,かうぃーあぞく",0
Caibarien,"カイバリエン,かいばりえん",0
Caicedonia,"カイセドニア,かいせどにあ",0
Caicos Bank,"ケーコス・バンク,けーこす・ばんく",0
caid,"族長,ぞくちょう",0
Caidian,"蔡甸区,さいでんく",0
cailleach,"老婦人,ろうふじん",0
caiman,"カイマン,かいまん",0
Caiman Point,"カイマン岬,かいまんみさき",0
Caimaninae,"カイマン亜科,かいまんあか",0
Caimito,"カイミト川,かいみとかわ",0
Cain,"カイン,かいん",0
Caingang,"カインガン族,かいんがんぞく",0
cainito,"スターアップル,すたーあっぷる",0
cainogenesis,"変形発生,へんけいはっせい_新形発生,しんかたちはっせい",0
cainophobia,"新奇性恐怖,しんきせいきょうふ_新しいもの嫌い,あたらしいものきらい",0
Cainotheriidae,"カイノテリウム科,かいのてりうむか",0
cainotophobia,"新奇性恐怖,しんきせいきょうふ_新しいもの嫌い,あたらしいものきらい",0
Cainozoic,"新生代,しんせいだい",0
caipirinha,"カイピリーニャ,かいぴりーにゃ",0
caique,"カイーク,かいーく",0
Cairene,"カイロの,かいろの",0
cairn,"石塚,いしづか",0
cairngorm,"煙水晶,けむりすいしょう",0
Cairngorm,"ケアンゴーム,けあんごーむ_カーンゴーム,かーんごーむ",0
Cairns,"ケアンズ,けあんず",0
Cairo,"カイロ,かいろ_ケーロ,けーろ",0
caisson,"箱,はこ_ケーソン,けーそん_潜函,せんはこ_弾薬箱,だんやくはこ",0
Caister-on-Sea,"カイスター・オン・シー,かいすたー・おん・しー",0
Caistor,"ケースター,けーすたー",0
Caithness,"ケースネス,けーすねす",0
caitiff,"卑劣な,ひれつな",0
Cajamarca,"カハマルカ,かはまるか",0
cajeput,"カユプテ,かゆぷて",0
Cajidiocan,"カヒジオカン,かひじおかん",0
Cajnice,"チャイニチェ,ちゃいにちぇ",0
cajolement,"甘言,かんげん",0
cajolery,"甘言,かんげん",0
cajon,"引き出し,ひきだし_カホン,かほん",0
Cajun,"ケージャン人,けーじゃんにん_ケージャン音楽,けーじゃんおんがく",0
Cajuru,"カジュル,かじゅる",0
Cakchiquel,"カッチケル族,かっちけるぞく",0
cake,"ケーキ,けーき_パティ,ぱてぃ_固形状の物,こけいじょうのもの_こびりつき,こびりつき",0
cake-hole,"口,くち",0
Cakes and Ale,"お菓子と麦酒,おかしとびーる",0
cakewalk,"歩きぶり競技,あるきぶりきょうぎ_簡単なこと,かんたんなこと_楽勝,らくしょう",0
caking,"ケーキング,けーきんぐ_凝結性,ぎょうけつせい_固化,こか",0
Cakovec,"チャコベツ,ちゃこべつ",0
cakravartin,"転輪聖王,てんわひじりおう",0
Cal,"キャル,きゃる",0
Cal-Ital,"カリフォルニア風イタリア料理,かりふぉるにあかぜいたりありょうり_イタリアの品種でカリフォルニア産のブドウ,いたりあのひんしゅでかりふぉるにあうのぶどう",0
Cala,"カーラ,かーら",0
Calabar,"カラバル,からばる",0
Calabasas,"カラバサス,からばさす",0
calabash,"ヒョウタンノキ,ひょうたんのき_ひょうたん製品,ひょうたんせいひん_ヒョウタン,ひょうたん_ユウガオ,ゆうがお",0
calabazilla,"ミズリーカボチャ,みずりーかぼちゃ",0
calaber,"リスの毛皮,りすのけがわ",0
calaboose,"留置場,りゅうちじょう",0
Calabozo,"カラボソ,からぼそ",0
Calabria,"カラブリア州,からぶりあしゅう",0
Calabrian,"カラブリアの人,からぶりあのにん_カラブリア方言,からぶりあほうげん_カラブリア語,からぶりあご_カラブリアン,からぶりあん",0
caladium,"ニシキイモ,にしきいも",0
Calafat,"カラファト,からふぁと",0
Calagua,"カラグア諸島,からぐあしょしま",0
Calah,"カラフ,からふ",0
Calahorra,"カラオラ,からおら",0
Calais,"カリス,かりす_カレー,かれー",0
