word,meanings,score
galactophilia,"母乳性愛,ぼにゅうせいあい",0
galactophore,"乳管,ちちかん",0
galactophoritis,"乳管炎,ちちかんほのお",0
galactopoiesis,"乳汁分泌,ちちしるぶんぴつ",0
galactopoietic,"催乳,さいちち",0
galactopyranoside,"ガラクトピラノシド,がらくとぴらのしど",0
galactopyranosyl,"ガラクトピラノシル,がらくとぴらのしる",0
galactorrhea,"乳汁漏出症,ちちしるろうしゅつしょう_乳漏症,ちちろうしょう",0
galactosamine,"ガラクトサミン,がらくとさみん",0
galactosan,"ガラクトサン,がらくとさん",0
galactoschesis,"乳汁分泌抑制,ちちしるぶんぴつよくせい",0
galactoscope,"検乳器,けんちちうつわ",0
galactose,"ガラクトース,がらくとーす",0
galactose-1-phosphate,"ガラクトース-1-リン酸,がらくとーすまいなすいちまいなすりんさん",0
galactosemia,"ガラクトース血症,がらくとーすちしょう",0
galactosidase,"ガラクトシダーゼ,がらくとしだーぜ",0
galactoside,"ガラクトシド,がらくとしど",0
galactostasis,"乳汁鬱滞,ちちしるうつたい",0
galactosuria,"ガラクトース尿,がらくとーすにょう",0
galactosyl,"ガラクトシル,がらくとしる",0
galactosylation,"ガラクトシル化,がらくとしるか",0
galactotherapy,"牛乳療法,ぎゅうにゅうりょうほう",0
galactotrophy,"乳汁栄養,ちちしるえいよう",0
galago,"ガラゴ,がらご",0
Galago,"ガラゴ属,がらごぞく",0
galah,"モモイロインコ,ももいろいんこ_ばか者,ばかもの_愚か者,おろかもの_あほ,あほ_間抜け,まぬけ_能なし,のうなし_がさつ者,がさつもの_不作法な人,ぶさほうなにん",0
Galahad,"ガラハッド,がらはっど_高潔な人,こうけつなにん",0
galangal,"ガランガル,がらんがる_良薑,りょうはじかみ",0
galanin,"ガラニン,がらにん",0
galant,"ギャラント様式,ぎゃらんとようしき",0
galanthus,"ガランサス,がらんさす_スノードロップ,すのーどろっぷ_ユキノハナ,ゆきのはな",0
galantine,"ガランティーヌ,がらんてぃーぬ",0
Galapagar,"ガラパガル,がらぱがる",0
Galapagos,"ガラパゴスの箱舟,がらぱごすのはこぶね",0
Galapagos Islands,"ガラパゴス諸島,がらぱごすしょしま_ゾウガメの島,ぞうがめのしま",0
Galashiels,"ガラシールズ,がらしーるず",0
Galata,"ガラタ,がらた",0
galatea,"ガラテア,がらてあ",0
Galatea,"ガラテア,がらてあ",0
Galatea 2.2,"ガラティア2.2,がらてぃあふたてんに",0
Galathea Deep,"ガラテア海淵,がらてあうみふち",0
Galati,"ガラツ,がらつ",0
Galatian,"ガラティアの人,がらてぃあのにん_ガラテヤ人,がらてやにん_ガラティア語,がらてぃあご",0
Galatina,"ガラチナ,がらちな",0
Galatz,"ガラーツ,がらーつ",0
galax,"ガラックス,がらっくす",0
Galaxias,"ガラクシアス属,がらくしあすぞく",0
Galaxidhion,"ガラクシジオン,がらくしじおん",0
Galaxies Like Grains of Sand,"銀河は砂粒のごとく,ぎんがはすなつぶのごとく",0
"Galaxies, Nuclei and Quasars","星雲・原子核・準星,せいうん・げんしかく・じゅんほし",0
Galaxiidae,"ガラクシアス科,がらくしあすか",0
Galaxina,"ギャラクシーナ,ぎゃらくしーな",0
galaxite,"ガラクサイト,がらくさいと",0
galaxy,"星雲,せいうん_銀河系,ぎんがけい_華やかな集まり,はなやかなあつまり_集合,しゅうごう",0
Galaxy Express 999,"銀河鉄道999,ぎんがてつどうきゅうひゃくつくも",0
Galaxy of Terror,"ギャラシクー・オブ・テラー／恐怖の惑星,ぎゃらしくー・おぶ・てらー／きょうふのわくせい",0
Galaxy Quest,"ギャラクシー・クエスト,ぎゃらくしー・くえすと",0
Galbulidae,"キリハシ科,きりはしか",0
Galbulides,"キリハシ下目,きりはししため",0
Galbuliformes,"キリハシ目,きりはしめ",0
Galcha,"ガルチャ人,がるちゃにん",0
Galdhopiggen,"ガルヘピゲン山,がるへぴげんやま",0
gale,"強風,きょうふう_疾強風,しつきょうふう_爆発,ばくはつ_突発,とっぱつ_定期支払金,ていきしはらいきん",0
galea,"帽状器官,ぼうじょうきかん_帽状腱膜,ぼうじょうけんまく_かぶと状体,かぶとじょうからだ_外葉,そとは",0
galeeny,"ホロホロ鳥の肉,ほろほろとりのにく",0
Galeh Dar,"ギャルエダール,ぎゃるえだーる",0
galena,"方鉛鉱,ほうなまりこう",0
Galena,"ガリーナ,がりーな",0
galenical,"本草薬,ほんくさくすり",0
Galeocerdo,"イタチザメ属,いたちざめぞく",0
galeon,"ガレオン船,がれおんふね",0
galeophobia,"猫恐怖,ねこきょうふ_猫嫌い,ねこきらい",0
Galera,"ガレラ川,がれらかわ",0
galere,"連中,れんちゅう_不快な状況,ふかいなじょうきょう",0
Galerie Nichido,"株式会社日動画廊,かぶしきがいしゃにちどうがろう",0
galero,"教皇帽,きょうこうぼう",0
Galesburg,"ゲールズバーグ,げーるずばーぐ",0
galet,"砕石片,さいせきへん",0
Galeton,"ゲールトン,げーるとん",0
galette,"ガレット,がれっと",0
Gali,"ガリ,がり",0
Galibi,"ガリビ族,がりびぞく",0
Galich,"ガリチ,がりち",0
Galicia,"ガリチア,がりちあ",0
Galician,"ガリシア人,がりしあにん",0
Galikash,"ガーリーキャシュ,がーりーきゃしゅ",0
Galilean,"ガリラヤの人,がりらやのにん_キリスト教徒,きりすときょうと",0
Galilee,"ガリラヤ,がりらや",0
Galilee Lake,"ガリラヤ湖,がりらやみずうみ",0
Galileo,"ガリレオ,がりれお",0
galingale,"月桃属植物の根茎,がつももぞくしょくぶつのこんけい",0
Galion,"ガリオン,がりおん",0
Galiophobia,"フランス嫌い,ふらんすきらい_フランス,ふらんす",0
Galkayo,"ガルカイオ,がるかいお",0
Galkayu,"ガルカユ,がるかゆ",0
gall,"胆汁,たんじゅう_非常に苦いもの,ひじょうににがいもの_苦々しさ,にがにがしさ_遺恨,いこん_心痛,しんつう_憎しみ,にくしみ_厚かましさ,あつかましさ_ずうずうしさ,ずうずうしさ_不作法,ぶさほう_擦り傷,すりきず_摩耗,まもう_磨滅,まめつ_いら立ち,いらたち_苦痛,くつう_こぶ,こぶ",0
Galla,"ガーラ,がーら",0
Gallabat,"ガラバト,がらばと",0
gallamine,"ガラミン,がらみん",0
gallane,"ガラン,がらん",0
gallant,"思いやりのある人,おもいやりのあるにん_愛人,あいじん_だて男,だておとこ_しゃれもの,しゃれもの_勇士,ゆうし",7
gallantry,"気高さ,けたかさ_勇敢さ,ゆうかんさ_気遣い,きづかい_礼儀正しさ,れいぎただしさ_勇敢な言動,ゆうかんなげんどう",0
Gallarate,"ガララーテ,がららーて",0
Gallardon,"ガラルドン,がらるどん",0
gallate,"ガラート,がらーと_没食子酸塩,ぼつしょくこさんしお",0
Gallatin,"ギャラティン川,ぎゃらてぃんかわ",0
Gallatin Range,"ギャラティン山脈,ぎゃらてぃんさんみゃく",0
gallberry,"オクノフウリンウメモドキ,おくのふうりんうめもどき",0
gallbladder,"胆嚢,たんのう",0
Galle,"ゴール,ごーる_ガル,がる",0
galleass,"ガレアス船,がれあすふね",0
Gallego,"ガリェゴ川,がりぇごかわ",0
Gallegos,"ガエゴス,がえごす",0
gallein,"ガレイン,がれいん",0
galleon,"ガレオン船,がれおんふね_ガリオン船,がりおんふね",0
galleria,"ガレリア,がれりあ_回廊,かいろう",0
Galleriinae,"ツヅリガ亜科,つづりがあか",0
gallery,"美術館,びじゅつかん_画廊,がろう_ギャラリー,ぎゃらりー_写真スタジオ,しゃしんすたじお_屋根付き通路,やねづけきつうろ_通路,つうろ_廊下,ろうか_陳列室,ちんれつしつ_展示室,てんじしつ_バルコニー,ばるこにー_ベランダ,べらんだ_屋根付きポーチ,やねづけきぽーち_屋根付き玄関,やねづけきげんかん_地下通路,ちかつうろ_天井桟敷,てんじょうさじき_天井桟敷の客,てんじょうさじきのきゃく_一般大衆,いっぱんたいしゅう_観客,かんきゃく_集まり,あつまり_船尾回廊,せんびかいろう_縁飾り,ふちかざり",0
gallerygoer,"美術館によく行く人,びじゅつかんによくいくにん",0
galleryite,"天井桟敷の観客,てんじょうさじきのかんきゃく_観客,かんきゃく",0
gallet,"砕石片,さいせきへん",0
galley,"調理室,ちょうりしつ_ギャレー,ぎゃれー_ガレー船,がれーふね_ゲラ,げら_ゲラ刷り,げらすり",0
galleyworm,"ヤスデ,やすで",0
gallfly,"ゴールフライ,ごーるふらい",0
Gallia,"ガリア,がりあ",0
galliambic,"ガリアンバス格の詩行,がりあんばすかくのしぎょう",0
galliard,"ガリアルダ,がりあるだ",0
Galliate,"ガリヤテ,がりやて",0
Gallicanism,"ガリア主義,がりあしゅぎ",0
gallicism,"フランス気質,ふらんすきしつ_フランス語法,ふらんすごほう_フランス人の特徴,ふらんすにんのとくちょう",0
Galliformes,"キジ目,きじめ",0
galligaskins,"ダブダブの半ズボン,だぶだぶのはんずぼん",0
gallimaufry,"ごた混ぜ,ごたまぜ_寄せ集め,よせあつめ_残り物の肉と野菜を煮込んだシチュー,のこりもののにくとやさいをにこみんだしちゅー",0
gallinacean,"キジ類の鳥,きじるいのとり",0
galline,"ガリン,がりん",0
galling,"摩耗,まもう_磨滅,まめつ",0
gallinipper,"刺す虫,さすむし",0
gallinule,"バンの類の水鳥,ばんのるいのみずとり",0
galliot,"小型ガレー船,こがたがれーふね",0
Gallipoli,"ガリポリの戦い,がりぽりのたたかい_誓い,ちかい_ガリポリ,がりぽり",0
Gallipoli Peninsula,"ガリポリ半島,がりぽりはんしま",0
Gallipolis,"ガリポリス,がりぽりす",0
gallipot,"小壺,しょうつぼ_薬壺,くすりつぼ",0
gallium,"ガリウム,がりうむ_ガリューム,がりゅーむ",0
Gallivare,"イェリバーレ,いぇりばーれ",0
galliwasp,"ギャリウォスプ,ぎゃりうぉすぷ",0
gallnut,"没食子,ぼつしょくこ",0
Gallo,"ガリョ川,がりょかわ",0
Gallo-Romance,"ガロ・ロマンス語,がろ・ろまんすご",0
gallon,"ガロン,がろん",0
gallonage,"使用ガロン量,しようがろんりょう",0
galloon,"打ちひも,うちひも",0
galloot,"ばか,ばか_あほ,あほ_間抜け,まぬけ_変なやつ,へんなやつ",0
gallop,"ギャロップ,ぎゃろっぷ_襲歩,しゅうほ_ギャロップで駆ける,ぎゃろっぷでかける_速い進み具合,はやいすすみぐあい",0
galloper,"ギャロップで馬を走らせる人,ぎゃろっぷでうまをはしらせるにん",0
Gallophobia,"フランス嫌い,ふらんすきらい_フランス,ふらんす",0
gallows,"絞首台,こうしゅだい_絞首刑,こうしゅけい",0
galloyl,"ガロイル,がろいる",0
gallstone,"胆石,たんせき",0
Gallup,"ギャラップ,ぎゃらっぷ",0
"Gallup, Inc.","ギャラップ社,ぎゃらっぷしゃ",0
Gallus,"野鶏属,のにわとりぞく",0
galluses,"ズボンつり,ずぼんつり",0
galoot,"ばか,ばか_あほ,あほ_間抜け,まぬけ_変なやつ,へんなやつ",0
galop,"ギャロップ,ぎゃろっぷ",0
galore,"たくさん,たくさん_多数,たすう_豊富,ほうふ",0
galosh,"ガロッシュ,がろっしゅ",0
galt,"ゴールト階,ごーるとかい",0
Galtee Mountains,"ゴールチー山地,ごーるちーさんち",0
Galton Case,"ギャルトン事件,ぎゃるとんじけん",0
Galugah,"ギャルーガーフ,ぎゃるーがーふ",0
Galva,"ガルバ,がるば",0
galvalume,"ガルバリウム,がるばりうむ_アルミニウム・亜鉛合金めっき鋼板,あるみにうむ・あえんごうきんめっきこうばん",0
Galvalume,"ガルバリウム,がるばりうむ",0
galvanism,"ガルバーニ電流,がるばーにでんりゅう_直流電流,ちょくりゅうでんりゅう",0
galvanization,"直流電気療法,ちょくりゅうでんきりょうほう_亜鉛めっき,あえんめっき",0
galvanizing,"亜鉛めっき,あえんめっき",0
galvanocautery,"電気焼灼法,でんきやきしゃくほう",0
galvanocontractility,"電気収縮性,でんきしゅうしゅくせい",0
galvanography,"電気製版,でんきせいはん",0
galvanometer,"検流計,けんりゅうけい",0
galvanometry,"電流測定,でんりゅうそくてい",0
galvanoscope,"検電器,けんでんき",0
galvanostat,"ガルバノスタット,がるばのすたっと",0
galvanotaxis,"走電性,そうでんせい",0
Galveston,"ガルベストン,がるべすとん",0
Galveston Bay,"ガルベストン湾,がるべすとんわん",0
galvo,"亜鉛めっき鉄板,あえんめっきてっぱん",0
Galwa,"ガルワ,がるわ",0
Galway,"ゴールウェー,ごーるうぇー",0
Galway Bay,"ゴールウェー湾,ごーるうぇーわん",0
gam,"クジラの群れ,くじらのむれ_交歓,こうかん_美しい脚,うつくしいあし",0
Gam-Anon International Service Office,"ギャムアノン・インターナショナル・サービス・オフィス,ぎゃむあのん・いんたーなしょなる・さーびす・おふぃす",0
Gama Hanu,"ガマハヌ,がまはぬ",0
Gamaa Islamiya,"ガマー・イズラミヤ,がまー・いずらみや",0
Gamay,"ガメイ,がめい",0
gamba,"ガンバ音栓,がんばおとせん",0
gambado,"跳躍,ちょうやく_跳ね回り,はねまわり_ふざけ,ふざけ",0
Gambaga,"ガンバガ,がんばが",0
Gambella,"ガンベーラ,がんべーら",0
gambeson,"よろい下,よろいした",0
Gambia River,"ガンビア川,がんびあかわ",0
Gambian,"ガンビア人,がんびあにん",0
gambier,"ガンビール,がんびーる_阿仙薬,あせんくすり",0
Gambier,"ガンビア諸島,がんびあしょしま",0
gambir,"ガンビール,がんびーる_阿仙薬,あせんくすり",0
gambist,"ガンビスト,がんびすと",0
gambit,"打ちはじめの手,うちはじめのて_序盤の手,じょばんのて_先手,せんて_糸口,いとぐち_切り出しの言葉,きりだしのことば_策略,さくりゃく",0
gamblaholic,"ギャンブル中毒者,ぎゃんぶるちゅうどくしゃ_ギャンブル狂の人,ぎゃんぶるきょうのにん_賭博癖のある人,とばくくせのあるにん",0
gamble,"賭け事,かけこと_ギャンブル,ぎゃんぶる_ばくち,ばくち_賭博,とばく_投機,とうき_いちかばちかの冒険,いちかばちかのぼうけん_ヤマ,やま_危険な賭け,きけんなかけ",0
gambler,"ばくち打ち,ばくちうち_賭博師,とばくし_ギャンブラー,ぎゃんぶらー_勝負師,しょうぶし_投機家,とうきいえ",0
Gambler,"熱い賭け／ザ・ギャンブラー,あついかけ／ざ・ぎゃんぶらー_賭博者,とばくもの",0
Gamblers Anonymons,"賭博常習者更生協会,とばくじょうしゅうしゃこうせいきょうかい",0
gambling,"賭博,とばく_ばくち,ばくち_ギャンブル,ぎゃんぶる",0
Gambling Hansel,"道楽ハンス,どうらくはんす",0
gambling-mad,"ばくちに取り付かれた,ばくちにとりつかれた_ばくち狂いの,ばくちくるいの_バクチ狂い,ばくちくるい_ギャンブル気狂い,ぎゃんぶるきくるい",0
Gamboa,"ガンボア,がんぼあ",0
gamboge,"藤黄,ふじき",0
gambol,"跳ね回ること,はねまわること",0
Gamboma,"ガンボマ,がんぼま",0
gambrel,"飛節,ひふし",0
gambusia,"カダヤシ,かだやし",0
game,"遊び,あそび_気晴らし,きばらし_ゲーム,げーむ_試合,しあい_競技,きょうぎ_競技会,きょうぎかい_運動会,うんどうかい_試合運び,しあいうんび_試合の形勢,しあいのけいせい_腕前,うでまえ_技量,ぎりょう_勝ち点,かちてん_得点,とくてん_規則,きそく_ルール,るーる_用品,ようひん_用具,ようぐ_勝負,しょうぶ_駆け引き,かけひき_策略,さくりゃく_たくらみ,たくらみ_商売,しょうばい_仕事,しごと_闇商売,やみしょうばい_裏仕事,うらしごと_真剣に取り上げる必要のないもの,しんけんにとりあげるひつようのないもの_動物,どうぶつ_獲物,えもの_獲物の肉,えもののにく_からかい,からかい_嘲り,あざけり",1
Game,"ゲーム,げーむ",0
Game & Watch,"ゲーム＆ウォッチ,げーむ＆うぉっち",0
Game Developer,"ゲーム・デベロッパー,げーむ・でべろっぱー",0
Game Informer,"ゲーム・インフォーマー,げーむ・いんふぉーまー",0
Game of Death,"ブルース・リー／死亡遊戯,ぶるーす・りー／しぼうゆうぎ",0
Game of Life,"人生ゲーム,じんせいげーむ",0
Game Republic,"ゲーム・リパブリック,げーむ・りぱぶりっく",0
game-a-thon,"ゲーム・マラソン,げーむ・まらそん",0
game-ender,"最後のアウト,さいごのあうと",0
game-ending,"最後のアウト,さいごのあうと",0
Game-Players of Titan,"タイタンのゲーム・プレーヤー,たいたんのげーむ・ぷれーやー",0
game-preserver,"禁猟区を設定する人,きんりょうくをせっていするにん",0
Game-pro,"ゲームプロ,げーむぷろ",0
gameaholic,"ゲーム中毒の人,げーむちゅうどくのにん",0
gamecast,"チームスポーツの試合の放送,ちーむすぽーつのしあいのほうそう",0
gamecock,"闘鶏,とうけい",0
GameCube,"ゲームキューブ,げーむきゅーぶ",0
gamekeeper,"猟場番人,りょうばばんにん",0
gamelan,"ガムラン,がむらん",0
gameness,"勇気,ゆうき",0
gameplay,"ゲームプレー,げーむぷれー_テレビ,てれび",0
gamer,"ゲイマー,げいまー_テレビゲームをする人,てれびげーむをするにん_ピンチのときやけがをしているときでも我慢する選手,ぴんちのときやけがをしているときでもがまんするせんしゅ_けがに強い選手,けがにしいせんしゅ_鉄人,てつじん",0
Gamer's Republic,"ゲーマーズ・リパブリック,げーまーず・りぱぶりっく",0
Games,"悪魔のくちづけ,あくまのくちづけ",0
Games of States,"欧米掃滅,おうべいそうめつ",0
Games Republic,"ゲームズ・リパブリック,げーむず・りぱぶりっく",0
Games World of Puzzles,"ゲームズ・ワールド・オブ・パズルズ,げーむず・わーるど・おぶ・ぱずるず",0
gamesman,"駆け引きのうまい人,かけひきのうまいにん_反則すれすれのプレイをする選手,はんそくすれすれのぷれいをするせんしゅ",0
gamesmanship,"腕前,うでまえ_駆け引き,かけひき_反則すれすれの巧妙なプレー,はんそくすれすれのこうみょうなぷれー",0
gamester,"賭博師,とばくし",0
gametangium,"配偶子嚢,はいぐうしのう",0
gamete,"配偶子,はいぐうし_ガメート,がめーと",0
gametocide,"生殖体を死滅させる物質,せいしょくからだをしめつさせるぶっしつ",0
