word,meanings,score
"I, Robot","アイ・ロボット,あい・ろぼっと_われはロボット,われはろぼっと",-
"I, the Jury","探偵マイク・ハマー／俺がおきてだ！,たんていまいく・はまー／おれがおきてだ！",-
I-131,"再入国許可申請書,さいにゅうこくきょかしんせいしょ",-
I-20,"入学許可証,にゅうがくきょかしょう",-
I-94,"出入国管理カード,しゅつにゅうこくかんりかーど",-
I-beam,"I形梁,Iかたちはり",-
i-butane,"i-ブタン,i-ぶたん",-
I-frame,"Iフレーム,Iふれーむ",-
i-Mode,"iモード,iもーど",-
I-novel,"私小説,ししょうせつ",-
"I-O Data Device, Inc.","アイ・オー・データ機器,あい・おー・でーたきき",-
I. A. Corporation,"アイエー,あいえー",-
I.O.U.,"借用証書,しゃくようしょうしょ",-
I.Q.,"星に想いを,ほしにおもいを",-
Ialomita,"ヤロミツァ川,やろみつぁかわ",-
iamb,"弱強格,じゃくきょうかく_短長格,たんちょうかく",-
iambi,"iambusの複数形,iambusのふくすうけい",-
iambic,"弱強格の詩,じゃくきょうかくのし",-
iambus,"弱強格,じゃくきょうかく",-
ianthina,"朝顔貝,あさがおかい",-
ianthinite,"ムラサキウラン鉱,むらさきうらんこう_アイアンシナイト,あいあんしないと",-
Iapetus,"イアペタス,いあぺたす_イアペトス,いあぺとす",-
Iapyges,"イアーピュゲス族,いあーぴゅげすぞく",-
iarovization,"春化,はるか",-
Iasi,"ヤシ,やし",-
IATA Carrier,"IATA加盟航空会社,IATAかめいこうくうがいしゃ",-
iatraliptics,"塗擦療法,ぬりさつりょうほう",-
iatrochemistry,"医療化学,いりょうかがく_イアトロ化学派,いあとろかがくは",-
iatrogenesis,"医原病,いはらびょう",-
iatrophobia,"医者恐怖症,いしゃきょうふしょう",-
iatrophysics,"物療医学,ぶつりょういがく",-
IAYM,"夫(husband),おっと(husband)",-
Iba,"イーバ,いーば",-
ibadah,"イバーダ,いばーだ_信仰行為,しんこうこうい",-
Ibadan,"イバダン,いばだん",-
Ibague,"イバゲ,いばげ",-
Iban,"イバン族,いばんぞく",-
Ibanag,"イバナグ族,いばなぐぞく",-
Ibar,"イバル川,いばるかわ",-
Ibara International Exchange Association,"財団法人井原市国際交流協会,ざいだんほうじんいはらしこくさいこうりゅうきょうかい",-
Ibaraki Association of Radiological Technologists,"社団法人茨城県放射線技師会,しゃだんほうじんいばらきけんほうしゃせんぎしかい",-
Ibaraki Atomic Energy Consultation,"社団法人茨城原子力協議会,しゃだんほうじんいばらきげんしりょくきょうぎかい",-
Ibaraki Construction Technology Center,"財団法人茨城県建設技術管理センター,ざいだんほうじんいばらきけんけんせつぎじゅつかんりせんたー",-
Ibaraki Corporation for Small and Medium Enterprise Promotion,"財団法人茨城県中小企業振興公社,ざいだんほうじんいばらきけんちゅうしょうきぎょうしんこうこうしゃ",-
Ibaraki Cultural Foundation,"財団法人いばらき文化振興財団,ざいだんほうじんいばらきぶんかしんこうざいだん",-
Ibaraki Employers' Association,"社団法人茨城県経営者協会,しゃだんほうじんいばらきけんけいえいしゃきょうかい",-
Ibaraki General Construction Association,"社団法人茨城県建設業協会,しゃだんほうじんいばらきけんけんせつぎょうきょうかい",-
Ibaraki Housing Administration Association,"財団法人茨城住宅管理協会,ざいだんほうじんいばらきじゅうたくかんりきょうかい",-
Ibaraki Information Service Industry Association,"社団法人茨城県情報サービス産業協会,しゃだんほうじんいばらきけんじょうほうさーびすさんぎょうきょうかい",-
Ibaraki International Association,"財団法人茨城県国際交流協会,ざいだんほうじんいばらきけんこくさいこうりゅうきょうかい",-
"Ibaraki Landscape Constructors Association, Inc.","社団法人茨城県造園建設業協会,しゃだんほうじんいばらきけんぞうえんけんせつぎょうきょうかい",-
Ibaraki Medical Association,"社団法人茨城県医師会,しゃだんほうじんいばらきけんいしかい_社団法人茨木市医師会,しゃだんほうじんいばらぎしいしかい",-
Ibaraki New Business Conference,"社団法人いばらきニュービジネス協議会,しゃだんほうじんいばらきにゅーびじねすきょうぎかい",-
Ibaraki Nursing Association,"社団法人茨城県看護協会,しゃだんほうじんいばらきけんかんごきょうかい",-
Ibaraki Physical Therapy Association,"社団法人茨城県理学療法士会,しゃだんほうじんいばらきけんりがくりょうほうさむらいかい",-
Ibaraki Prefectural Board of Education,"茨城県教育委員会,いばらきけんきょういくいいんかい",-
Ibaraki Prefectural Building and Housing Center,"財団法人茨城県建築住宅センター,ざいだんほうじんいばらきけんけんちくじゅうたくせんたー",-
Ibaraki Prefectural Development Public Corporation,"財団法人茨城県開発公社,ざいだんほうじんいばらきけんかいはつこうしゃ",-
Ibaraki Prefectural Public Corporation of Constructional Technology,"財団法人茨城県建設技術公社,ざいだんほうじんいばらきけんけんせつぎじゅつこうしゃ",-
Ibaraki Survey and Design Society Corporation,"社団法人茨城県測量設計業協会,しゃだんほうじんいばらきけんそくりょうせっけいぎょうきょうかい",-
Ibaraki Veterinary Medical Association,"社団法人茨城県獣医師会,しゃだんほうじんいばらきけんじゅういしかい",-
Ibarakiken Medical Center,"財団法人茨城県メディカルセンター,ざいだんほうじんいばらきけんめでぃかるせんたー",-
Ibarra,"イバラ,いばら",-
Ibb,"イッブ,いっぶ",-
Iberia Airlines of Spain,"イベリア航空,いべりあこうくう",-
Iberia Peninsula,"イベリア半島,いべりあはんしま",-
Iberian,"イベリア人,いべりあにん",-
Iberian Peninsula,"イベリア半島,いべりあはんしま",-
Iberville,"アイバービル,あいばーびる",-
ibex,"アイベックス,あいべっくす",-
Ibi,"イビ,いび",-
Ibi Gamin,"イビガミン山,いびがみんやま",-
Ibibio,"イビビオ族,いびびおぞく_イビビオ語,いびびおご",-
"Ibiden Co., Ltd.","イビデン,いびでん",-
ibis,"トキ,とき",-
Ibiza,"イビサ,いびさ",-
iblis,"イブリース,いぶりーす_悪魔,あくま_悪魔の親分,あくまのおやぶん",-
"IBM Japan, Ltd.","日本アイ・ビー・エム,にっぽんあい・びー・えむ",-
IBM Microelectronics,"アイ・ビー・エム・マイクロエレクトロニクス,あい・びー・えむ・まいくろえれくとろにくす",-
IBM Personal Computer,"IBMパソコン,IBMぱそこん",-
IBM Technical Information Retrieval Center,"IBM技術情報検索センター,IBMぎじゅつじょうほうけんさくせんたー",-
IBM Thomas J. Watson Research Center,"IBMトーマス・J・ワトソン研究センター,IBMとーます・J・わとそんけんきゅうせんたー",-
Ibo,"イーボ,いーぼ",-
ibogaine,"イボガイン,いぼがいん",-
Ibogun Medical Association,"社団法人揖保郡医師会,しゃだんほうじんいぼぐんいしかい",-
"IBP, Inc.","アイビーピ,あいびーぴ",-
Ibri,"イブリー,いぶりー",-
ibriks,"小さなポット,ちいさなぽっと",-
ibritumomab tiuxetan,"イブリツモマブ,いぶりつもまぶ",-
Ibsenism,"イプセン的手法,いぷせんてきしゅほう",-
ibufenac,"イブフェナック,いぶふぇなっく",-
ibuprofen,"イブプロフェン,いぶぷろふぇん",-
IC,"インターチェンジ,いんたーちぇんじ",-
Ica,"イカ,いか",-
Icacinaceae,"クロタキカズラ科,くろたきかずらか",-
Icana,"イサナ,いさな",-
Icarian,"イカリア島民,いかりあしまたみ",-
Icarian Sea,"イカリア海,いかりあうみ",-
Icarus,"イカロス,いかろす",-
ice,"氷,こおり_氷原,こおりはら_氷菓子,こおりかし_アイスクリーム,あいすくりーむ_冷淡さ,れいたんさ_よそよそしさ,よそよそしさ_冷たい雰囲気,つめたいふんいき_アイス,あいす_覚醒剤,かくせいざい_のアクセサリー,のあくせさりー",-
Ice Age,"アイス・エイジ,あいす・えいじ_氷河時代,ひょうがじだい",-
Ice Castles,"アイス・キャッスル,あいす・きゃっする",-
ice cream,"アイスクリーム,あいすくりーむ",-
Ice Pirates,"スペース・パイレーツ,すぺーす・ぱいれーつ",-
Ice Station Zebra,"北極の基地／潜航大作戦,ほっきょくのきち／せんこうだいさくせん",-
Ice Storm,"アイス・ストーム,あいす・すとーむ",-
ice-breaker,"砕氷船,さいこおりふね",-
ice-out,"解氷,かいひょう",-
ice-queen,"氷の女王,こおりのじょおう",-
ice-up,"氷結,ひょうけつ",-
iceberg,"氷山,ひょうざん_冷淡な人,れいたんなにん",pre2
iceblink,"氷映,こおりえい_氷の崖,こおりのがけ",-
iceboat,"氷上ヨット,ひかみよっと",-
icebox,"アイスボックス,あいすぼっくす_冷凍室,れいとうしつ_冷蔵室,れいぞうしつ_刑務所,けいむしょ_独房,どくぼう",-
icebreaker,"砕氷船,さいこおりふね_緊張をほぐすもの,きんちょうをほぐすもの_座を和やかにするもの,ざをなごやかにするもの_付き合い上手な人,つきあいじょうずなにん_オープニングナンバー,おーぷにんぐなんばー",-
Iced,"ウィンター・スクール／新・金曜日の訪問者,うぃんたー・すくーる／しん・きんようびのほうもんしゃ",-
ICEE,"アイシー,あいしー",-
icefall,"氷瀑,こおりばく",-
icefish,"コオリウオ科の魚,こおりうおかのさかな_シラウオ科の魚,しらうおかのさかな",-
icehouse,"貯氷庫,ちょこおりこ",-
Iceland Symphony Orchestra,"アイスランド交響楽団,あいすらんどこうきょうがくだん",-
Icelander,"アイスランド人,あいすらんどにん",-
Icelandic,"アイスランド人,あいすらんどにん_アイスランド語,あいすらんどご",-
icemaker,"製氷機,せいひょうき",-
iceman,"氷屋,こおりや_氷配達人,こおりはいたつにん_殺し屋,ころしや_アイスマン,あいすまん",-
Iceman,"アイスマン,あいすまん",-
icemen,"icemanの複数形,icemanのふくすうけい",-
icequake,"氷震,こおりしん",-
Icerya,"ワタフキカイガラムシ属,わたふきかいがらむしぞく",-
icescape,"氷景,こおりけい",-
ich,"白点病,しろてんびょう",-
Ichapur,"イチャプル,いちゃぷる",-
"Ichida & Co., Ltd.","市田,いちだ",-
"Ichikawa Co., Ltd.","市川毛織,いちかわけおり",-
Ichikawa International Scholarships Foundation,"財団法人市川国際奨学財団,ざいだんほうじんいちかわこくさいしょうがくざいだん",-
"Ichiken Co., Ltd.","イチケン,いちけん",-
"Ichikoh Industries, Ltd.","市光工業,しひかりこうぎょう",-
"Ichimura Sangyo Co., Ltd.","一村産業株式会社,いちむらさんぎょうかぶしきがいしゃ",-
"Ichinen Co., Ltd.","イチネン,いちねん",-
Ichinomiya Fashion Design Center,"財団法人一宮地場産業ファッションデザインセンター,ざいだんほうじんいちのみやじばさんぎょうふぁっしょんでざいんせんたー",-
Ichinomiya Junior Chamber Inc.,"社団法人一宮青年会議所,しゃだんほうじんいちのみやせいねんかいぎところ",-
"Ichishin Co., Ltd.","市進,しすすむ",-
Ichiyoshi Securities,"いちよし証券,いちよししょうけん",-
ichneumon,"イクネウモン,いくねうもん_エジプト・マングース,えじぷと・まんぐーす",-
Ichneumonidae,"ヒメバチ科,ひめばちか",-
Ichneumonoidea,"ヒメバチ上科,ひめばちうえか",-
ichnite,"化石に残った足跡,かせきにのこったそくせき",-
ichnography,"平面図,へいめんず",-
ichnolite,"痕跡化石,こんせきかせき_生痕,なまあと_足跡化石,そくせきかせき",-
ichnology,"生痕学,なまあとがく",-
Ichnya,"イチニャ,いちにゃ",-
ichor,"イコル,いこる_膿漿,うみしょう",-
ichorrhemia,"敗血症,はいちしょう",-
ichthammol,"イクタモール,いくたもーる",-
ichthus,"魚形の像,ぎょけいのぞう",-
ichthyism,"魚肉中毒,ぎょにくちゅうどく",-
ichthyismus,"魚肉中毒,ぎょにくちゅうどく",-
ichthyofauna,"魚相,さかなそう",-
ichthyography,"魚類誌,ぎょるいし_魚論,さかなろん",-
ichthyoid,"魚形の脊椎動物,ぎょけいのせきついどうぶつ",-
ichthyolite,"魚の化石,さかなのかせき",-
Ichthyological Society of Japan,"日本魚類学会,にっぽんぎょるいがっかい",-
ichthyologist,"魚類学者,ぎょるいがくしゃ",-
ichthyology,"魚類学,ぎょるいがく",-
ichthyophagi,"魚食民,さかなしょくたみ",-
ichthyophagist,"魚類を常食とする人,ぎょるいをじょうしょくとするにん_魚類を食べて生きている人,ぎょるいをたべていきているにん",-
ichthyophagy,"魚食,さかなしょく",-
ichthyophobia,"魚恐怖症,さかなきょうふしょう",-
ichthyophthirius,"白点病,しろてんびょう",-
ichthyophthirius disease,"白点病,しろてんびょう",-
ichthyosarcotoxin,"魚類肉毒素,ぎょるいにくどくそ",-
ichthyosaur,"魚竜,さかなりゅう",-
Ichthyosauria,"魚竜目,さかなりゅうめ",-
ichthyosaurus,"魚竜,さかなりゅう",-
ichthyosis,"魚鱗癬,ぎょりんせん",-
Ichthyostegalia,"イクチオステガ目,いくちおすてがめ",-
ichthyotoxicon,"魚毒,さかなどく",-
ichthyotoxism,"魚肉中毒,ぎょにくちゅうどく",-
icicle,"つらら,つらら_氷柱,ひょうちゅう_つららに似たもの,つららににたもの_つららのように垂れ下がるもの,つららのようにたれさがるもの_冷淡な人,れいたんなにん",-
iciness,"冷たさ,つめたさ",-
icing,"アイシング,あいしんぐ_砂糖衣,さとうころも_薄氷,はくひょう_着氷,ちゃくこおり",-
ick,"嫌なもの,いやなもの_嫌なやつ,いやなやつ",-
icky,"非常に不快なこと,ひじょうにふかいなこと",-
ICL Ltd.,"アイシーエル社,あいしーえるしゃ",-
Ico,"イコー,いこー",-
"Icom, Inc.","アイコム,あいこむ",-
icon,"像,ぞう_肖像,しょうぞう_偶像,ぐうぞう_聖像,ひじりぞう_偶像視される人,ぐうぞうしされるにん_憧れの俳優,あこがれのはいゆう_商品,しょうひん_象徴,しょうちょう_アイコン,あいこん",-
Icon,"イコン,いこん",-
Icon and Idea,"イコンとイデア,いこんといであ",-
Iconium,"イコニウム,いこにうむ",-
iconoclasm,"偶像破壊,ぐうぞうはかい_因襲打破,いんしゅうだは",-
iconoclast,"聖像破壊者,ひじりぞうはかいしゃ_因習打破主義者,いんしゅうだはしゅぎしゃ",-
iconodule,"聖像崇拝者,ひじりぞうすうはいもの",-
iconographer,"図像学者,ずぞうがくもの",-
iconography,"図像,ずぞう",-
iconolatry,"偶像崇拝,ぐうぞうすうはい",-
iconology,"イコノロジー,いこのろじー_図像解釈学,ずぞうかいしゃくがく",-
iconometer,"イコノメーター,いこのめーたー",-
iconophile,"アイコン愛好者,あいこんあいこうしゃ",-
iconoscope,"アイコノスコープ,あいこのすこーぷ",-
iconostas,"イコノスタス,いこのすたす_聖障,ひじりしょう",-
iconostases,"iconostasisの複数形,iconostasisのふくすうけい",-
iconostasis,"イコノスタス,いこのすたす_聖障,ひじりしょう",-
icosahedron,"20面体,20めんたい",-
icosane,"イコサン,いこさん",-
icosanoid,"イコサノイド,いこさのいど",-
icosidodecahedron,"20・12面体,20・12めんたい",-
icositetrahedron,"二十4面体,にじゅう4めんたい",-
Icosteidae,"イレズミコンニャクアジ科,いれずみこんにゃくあじか",-
Icosteoidei,"イレズミコンニャクアジ亜目,いれずみこんにゃくあじあめ",-
icosyl,"イコシル,いこしる",-
ICQ,"アイシーキュー,あいしーきゅー",-
iCrime,"個人向け携帯電子機器の強奪,こじんむけけいたいでんしききのごうだつ",-
ICT Accessibility and Human Resources Development Division,"情報通信利用促進課,じょうほうつうしんりようそくしんか",-
ICT Security Office,"情報セキュリティ対策室,じょうほうせきゅりてぃたいさくしつ",-
ICT Strategy Policy Division,"情報通信政策課,じょうほうつうしんせいさくか",-
Ictaluridae,"イクタルルス科,いくたるるすか",-
icteric,"黄疸治療薬,おうだんちりょうやく",-
Icteridae,"ムクドリモドキ科,むくどりもどきか",-
icteroanemia,"黄疸性貧血,おうだんせいひんけつ",-
icterohematuria,"黄疸性血尿症,おうだんせいけつにょうしょう",-
icterohemoglobinuria,"黄疸血色素尿,おうだんけっしょくもとにょう",-
icterohemorrhagiae,"黄疸出血症,おうだんしゅっけつしょう",-
icterohepatitis,"黄疸性肝炎,おうだんせいかんえん",-
icterus,"黄疸,おうだん_黄化病,きかびょう",-
ictus,"発作,ほっさ_強音,きょうおと",-
id,"イド,いど_エス,えす_特殊原形質,とくしゅげんけいしつ",-
ID,"身分証明書,みぶんしょうめいしょ",-
Ida,"小説アイダ,しょうせつあいだ",-
Idah,"イダー,いだー",-
Idaho,"アイダホ州,あいだほしゅう",-
Idaho Falls,"アイダホフォールズ,あいだほふぉーるず",-
Idaho National Engineering Environment Laboratory,"アイダホ国立工学環境研究所,あいだほこくりつこうがくかんきょうけんきゅうじょ",-
Idaho Nuclear Engineering Laboratory,"アイダホ原子力工学研究所,あいだほげんしりょくこうがくけんきゅうしょ",-
Idaho Test Station,"アイダホ試験局,あいだほしけんきょく",-
Idahoan,"アイダホの人,あいだほのにん",-
idaite,"アイダ鉱,あいだこう",-
Idanha a Nova,"イダニャノバ,いだにゃのば",-
idarubicin,"イダルビシン,いだるびしん",-
iddingsite,"イジングサイト,いじんぐさいと",-
iddy,"ユダヤ人,ゆだやにん",-
idea,"考え,かんがえ_着想,ちゃくそう_アイデア,あいであ_発想,はっそう_思い付き,おもいつき_意見,いけん_知識,ちしき_心当たり,こころあたり_意図,いと_狙い,ねらい_目的,もくてき_イデア,いであ_純粋理性,じゅんすいりせい_絶対的真理,ぜったいてきしんり_主題,しゅだい_テーマ,てーま_モチーフ,もちーふ",4
idea killer,"アイデア殺し,あいであころし",-
idea-killing,"アイデア殺し,あいであころし",-
ideal,"理想,りそう_究極の目標,きゅうきょくのもくひょう_極致,きょくち_最高の完成度,さいこうのかんせいど_架空のもの,かくうのもの_人,にん_もの,もの_見本,みほん_イデアル,いである_イデヤル,いでやる",pre2
Ideal Husband,"理想の結婚,りそうのけっこん",-
idealism,"理想主義,りそうしゅぎ_理想の追求,りそうのついきゅう_観念論,かんねんろん_唯心論,ゆいしんろん_観念主義,かんねんしゅぎ",-
idealist,"理想主義者,りそうしゅぎしゃ_夢想家,むそうか_観念論者,かんねんろんしゃ_観念主義者,かんねんしゅぎしゃ",-
idealistic,"理想家,りそういえ_理想主義者,りそうしゅぎしゃ",-
ideality,"理想的な性質,りそうてきなせいしつ_想像力,そうぞうりょく_観念性,かんねんせい",-
idealization,"理想化,りそうか",-
Ideals of the East,"東洋の理想,とうようのりそう",-
ideamonger,"アイデアを売る人,あいであをうるにん",-
ideata,"ideatumの複数形,ideatumのふくすうけい",-
ideate,"観念的対象,かんねんてきたいしょう",-
ideathon,"アイデアソン,あいであそん",-
ideation,"観念化,かんねんか_思考,しこう_想像,そうぞう_観念作用,かんねんさよう_新商品のコンセプトを考案する作業,しんしょうひんのこんせぷとをこうあんするさぎょう",-
ideatum,"観念的対象,かんねんてきたいしょう",-
idebenone,"イデベノン,いでべのん",-
IDEC Izumi Corporation,"和泉電気,いずみでんき",-
IDEC Pharmaceuticals,"IDECファーマスーティカルズ社,IDECふぁーますーてぃかるずしゃ",-
Idehan Murzuq,"イデハンムルズク,いではんむるずく",-
idem,"同著者,どうちょしゃ_同上,どうじょう_同文献,どうぶんけん",-
"Idemitsu Kosan Co., Ltd.","出光興産,いでみつこうさん",-
idempotence,"冪等性,べきなどせい_二重に行っても一度だけ有効になること,にじゅうにいってもいちどだけゆうこうになること",-
idempotent,"冪等元,べきなどもと",-
Identi-Kit,"アイデンティキット,あいでんてぃきっと",-
identicalness,"同一性,どういつせい_同一であること,どういつであること",-
identifiability,"識別可能性,しきべつかのうせい",-
identification,"同一であること,どういつであること_識別,しきべつ_同定,どうてい_本人確認,ほんにんかくにん_身分を証明するためのもの,みぶんをしょうめいするためのもの_身分証明書,みぶんしょうめいしょ_帰属化,きぞくか_同一化,どういつか",-
Identification Department,"鑑識課,かんしきか",-
identifier,"確認者,かくにんもの_鑑定者,かんていもの_識別子,しきべつし",-
identikit,"モンタージュ作成システム,もんたーじゅさくせいしすてむ",-
identity,"正体,しょうたい_身元,みもと_独自性,どくじせい_固有性,こゆうせい_アイデンティティー,あいでんてぃてぃー_自我同一性,じがどういつせい_同一性,どういつせい_恒等,こうとう_単位元,たんいげん",2
ideogram,"表意文字,ひょういもじ",-
ideograph,"表意文字,ひょういもじ",-
ideography,"表意文字使用,ひょういもじしよう",-
ideologism,"教条主義,きょうじょうしゅぎ",-
ideologist,"観念論者,かんねんろんしゃ",-
ideologue,"イデオロギー信奉者,いでおろぎーしんぽうしゃ_理論家,りろんか_理想家,りそういえ_空想家,くうそういえ",-
ideology,"イデオロギー,いでおろぎー_観念形態,かんねんけいたい_価値体系,かちたいけい_信条,しんじょう_観念形態,かんねんけいたい_信条,しんじょう_観念論,かんねんろん_空理,そらり_空論,くうろん",1
ideomotion,"観念運動,かんねんうんどう",-
ideophobia,"概念恐怖症,がいねんきょうふしょう",-
ideophone,"表意音,ひょういおと",-
ideopreneur,"政治ブローカー,せいじぶろーかー",-
Ideriin Gol,"イデル川,いでるかわ",-
ides,"3月・5月・7月・10月の15日,3がつ・5がつ・7がつ・10がつの15にち_その他の月の13日,そのほかのがつの13にち",-
Idfu,"イドフ,いどふ",-
Idheh,"イーゼ,いーぜ",-
Idhra,"イドラ島,いどらしま",-
Idi,"イジ,いじ",-
idioadaptation,"個別適応,こべつてきおう",-
idioagglutinin,"自家凝集素,じかぎょうしゅうもと",-
idioblast,"異形細胞,いぎょうさいぼう",-
idiocy,"愚かさ,おろかさ_ばかさ加減,ばかさかげん",-
idiodynamics,"イディオダイナミックス,いでぃおだいなみっくす",-
idioglossia,"独自言語,どくじげんご_構語不全,こうごふぜん",-
idiogram,"イディオグラム,いでぃおぐらむ",-
idiograph,"イディオグラフ,いでぃおぐらふ",-
idiohypnotism,"自己催眠術,じこさいみんじゅつ",-
idiolect,"個人言語,こじんげんご_個人語,こじんご",-
idiolysin,"自発性溶解素,じはつせいようかいもと",-
idiom,"イディオム,いでぃおむ_熟語,じゅくご_慣用句,かんようく_成句,せいく_語法,ごほう_慣用法,かんようほう_訛り,なまり_方言,ほうげん_専門用語,せんもんようご_仲間言葉,なかまことば_表現法,ひょうげんほう_作風,さくふう",-
idiomaticity,"慣用度,かんようど",-
idiopathy,"特発性疾患,とくはつせいしっかん",-
idiophone,"体鳴楽器,たいめいがっき_イディオフォン,いでぃおふぉん",-
idioplasm,"遺伝質,いでんしつ",-
idiospasm,"限局性けいれん,げんきょくせいけいれん",-
idiosyncrasy,"特異性,とくいせい_独自性,どくじせい_体格,たいかく_気質,きしつ_特異体質,とくいたいしつ",-
idiosyncraticness,"特異性,とくいせい_特有性,とくゆうせい",-
idiot,"ばか,ばか_あほ,あほ_間抜け,まぬけ_雑魚,ざつぎょ_白痴,はくち",-
Idiot,"白痴,はくち",-
idiotarian,"イディオタリアン,いでぃおたりあん_ばか,ばか",-
idiotism,"知的障害,ちてきしょうがい",-
idiotope,"イディオトープ,いでぃおとーぷ",-
idiotsyncrasy,"奇妙な癖,きみょうなくせ",-
idiotype,"イディオタイプ,いでぃおたいぷ",-
Idku,"イドクー,いどくー",-
Idle Class,"ゴルフ狂時代,ごるふきょうじだい",-
idleness,"怠惰,たいだ_無為,むい_ブラブラしていること,ぶらぶらしていること_無益,むえき",-
idler,"怠け者,なまけもの",-
idli,"イドリ,いどり_イドゥリ,いどぅり_イドゥリー,いどぅりー",-
Idlib,"イドリブ,いどりぶ",-
idling,"空転,くうてん_アイドリング,あいどりんぐ",-
idol,"神像,かみぞう_偶像,ぐうぞう_崇拝の対象,すうはいのたいしょう_アイドル,あいどる_虚像,きょぞう_幻想,げんそう",-
Idol and the Octopus,"偶像と蛸,ぐうぞうとたこ",-
idola,"idolumの複数形,idolumのふくすうけい",-
idolater,"崇拝者,すうはいもの_心酔者,しんすいもの",-
idolatress,"idolaterの女性形,idolaterのじょせいかたち",-
idolatry,"偶像崇拝,ぐうぞうすうはい_やみくもな崇拝,やみくもなすうはい_狂信的忠誠,きょうしんてきちゅうせい",-
idolization,"偶像化,ぐうぞうか",-
idolum,"イドラ,いどら_偶像,ぐうぞう_観念,かんねん",-
IDOM Inc.,"株式会社IDOM,かぶしきがいしゃIDOM",-
idoxuridine,"イドクスウリジン,いどくすうりじん",-
Idrija,"イドリヤ,いどりや",-
Idumaea,"イドメア,いどめあ",-
Iduna,"イドゥナ,いどぅな",-
iduronidase,"イズロニダーゼ,いずろにだーぜ",-
Idutywa,"イドチワ,いどちわ",-
idyll,"牧歌,ぼっか_田園詩,でんえんし_田園風景,でんえんふうけい_楽しい経験,たのしいけいけん_恋の思い出,こいのおもいで",-
idyllist,"田園詩人,でんえんしじん",-
Ie-No-Hikari Association,"社団法人家の光協会,しゃだんほうじんいえのひかりきょうかい",-
"IEA of Japan Co., Ltd.","株式会社アイ・イー・エー・ジャパン,かぶしきがいしゃあい・いー・えー・じゃぱん",-
IEEE Annals of the History of Computing,"IEEE計算史紀要,IEEEけいさんしきよう",-
IEEE1394,"IEEE高性能バス・インターフェース規格,IEEEこうせいのうばす・いんたーふぇーすきかく",-
Ieper,"イープル,いーぷる",-
Ierapetra,"イエラペトラ,いえらぺとら",-
Iesi,"イェジ,いぇじ",-
if,"仮定,かてい",-
If,"イフ／もしも…,いふ／もしも…",-
If Aristotle Ran General Motors - The New Soul of Business,"もしアリストテレスがゼネラル・モーターズを経営するなら－－ビジネスの新たな精神,もしありすとてれすがぜねらる・もーたーずをけいえいするなら－－びじねすのあらたなせいしん",-
If Beale Street Could Talk,"ビール・ストリートに口あらば,びーる・すとりーとにくちあらば",-
If Ever I See You Again,"わが心のジェニファー,わがこころのじぇにふぁー",-
If Lucy Fell,"失恋セラピスト,しつれんせらぴすと",-
If on a Winter's Night a Traveler,"冬の夜ひとりの旅人が,ふゆのよるひとりのたびびとが",-
If the Shoe Fits,"夢で逢えたら,ゆめであえたら",-
